"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"3644",190,"BACHHWARA","GEN",60818,"SHEELVANT KUMAR CHOUDHARY","SWA",2941,5,0.0483573941925088
"3680",87,"BAHERI","GEN",61612,"TEJNARAYAN YADAV","SWA",18336,1,0.29760436278647
"3861",89,"BENIPUR","GEN",56051,"JHINGUR SAHANI","SWA",10308,3,0.183903944621862
"3879",8,"BETTIAH","GEN",44750,"KHURSHID ALAM","SWA",444,5,0.0099217877094972
"3910",101,"BIBHUTPUR","GEN",53284,"GIRISH WANDAN SINGH","SWA",2602,5,0.0488326702199535
"3937",209,"BIKRAM","GEN",50502,"SAGUNI SINGH","SWA",709,8,0.0140390479584967
"3947",229,"BIKRAMGANJ","GEN",60245,"RAM RAKSHYA SINGH","SWA",9601,2,0.159365922483194
"3956",86,"BIRAUL","GEN",62099,"UDIT NARAYAN JHA","SWA",388,7,0.00624808773088133
"3983",140,"BORIO","ST",22857,"ROBERT SAMUEL BESRA","SWA",647,8,0.0283064269151682
"3997",218,"BUXAR","GEN",55291,"JAGANNATH PRASAD KESRI","SWA",636,6,0.0115027762203614
"4116",99,"DALSINGHSARAI","GEN",48353,"YASHWANT KUMAR CHAUDHARI","SWA",15462,1,0.319773333609083
"4119",313,"DALTONGANJ","GEN",39539,"MAHENDRA PRASAD VERMA","SWA",278,6,0.0070310326513063
"4133",207,"DANAPUR","GEN",53495,"SHEO PRATAV SINGH","SWA",602,7,0.0112533881671184
"4218",228,"DINARA","GEN",60280,"THAKUR PRASAD CHOUDHARY","SWA",1598,8,0.0265096217650962
"4233",263,"DUMRI","GEN",26488,"KHARAGDHARI NARAIN SINGH","SWA",635,8,0.0239731199033525
"4283",250,"GAYA","GEN",50206,"SHISHIR KUMAR SINHA","SWA",579,5,0.0115324861570330
"4468",230,"JAGDISHPUR","GEN",49500,"PARSHU RAM SINGH","SWA",5522,5,0.111555555555556
"4480",42,"JALALPUR","GEN",50789,"AZIZ","SWA",1568,7,0.0308728267932033
"4599",130,"JOKIHAT","GEN",48484,"ATAUR RAHHAN","SWA",1465,5,0.0302161537826912
"4625",302,"KANKE","GEN",37758,"RAN VIJOY NATH SAHDEO","SWA",470,8,0.0124476932040892
"4643",121,"KASBA","GEN",44375,"ABDUL RAZAQUE","SWA",7208,3,0.162433802816901
"4670",91,"KEOTIRANWAY","GEN",62366,"RUDRA NARAYAN CHAUBEY","SWA",793,8,0.0127152615207004
"4709",295,"KHARSAWAN","ST",24207,"UJENDRA LAL SOY","SWA",2818,3,0.116412607923328
"4734",129,"KISHANGANJ","GEN",38487,"ZAKIR ALI IRAQUI","SWA",2859,4,0.0742848234468782
"4752",303,"KOLEBIRA","ST",33534,"CLEMENT KHARIA","SWA",1879,5,0.056032683246854
"4795",54,"LALGANJ","GEN",58917,"SATYANARAIN JHA SADHAK","SWA",138,8,0.00234227812006721
"4809",6,"LAURIA","GEN",37158,"SHATRUMARDAN SHAHI","SWA",16648,1,0.448032725119759
"4839",85,"MADHEPUR","GEN",66488,"RAJESHWAR YADAV","SWA",810,5,0.0121826495006618
"4936",208,"MANER","GEN",54844,"MATHURA DAS","SWA",1598,6,0.0291371891182262
"5002",26,"MIRGANJ","GEN",35475,"KESHAV PANDEY","SWA",1446,5,0.0407610993657505
"5023",191,"MOKAMEH","GEN",56464,"TANGESHWAR PD. SINGH","SWA",489,9,0.00866038537829413
"5085",159,"NATHNAGAR","GEN",54017,"RAS BIHARI LAL","SWA",795,8,0.0147175889071959
"5101",216,"NAYAGRAM","ST",53809,"ASHOK KUMAR TRIVEDI","SWA",2707,6,0.0503075693657195
"5201",205,"PATNA EAST","GEN",53308,"MOTIUL RAHMAN","SWA",338,8,0.00634051174307796
"5312",139,"RAJMAHAL","GEN",40040,"BHOLA NATH RAM GOPE","SWA",413,9,0.0103146853146853
"5375",10,"RAXAUL","GEN",42035,"DINESH TRIPATHI","SWA",678,5,0.0161294159628881
"5392",118,"RUPAULI","GEN",53675,"MANGI LAL YADUKA","SWA",388,10,0.0072286911970191
"5430",288,"SARAIKELLA","GEN",45501,"ARUNH KABI","SWA",7361,3,0.161776664249137
"5502",4,"SHIKARPUR","SC",33698,"VIDYA KISHORE VIDALANKAR","SWA",2323,4,0.0689358418897264
"5528",304,"SIMDEGA","ST",36557,"MARSHAL KULLU","SWA",2879,5,0.0787537270563777
"5567",27,"SIWAN","GEN",54926,"BISHNU KUMAR SINHA","SWA",365,6,0.00664530459163238
"5652",178,"TARAPUR","GEN",58391,"KUSHESHWAR PRASAD VAISH","SWA",914,6,0.0156530972238872
