"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"36994",2,"BAGHA","SC",120737,"SUGRIM RAM","SHS",1159,11,0.0095993771586175
"37067",185,"BAKHTIARPUR","GEN",89099,"KUNAL SINGH","SHS",325,14,0.00364762791950527
"37109",156,"BANKA","GEN",104720,"MANOJ KUMAR SHARMA","SHS",735,13,0.0070187165775401
"37148",141,"BARARI","GEN",103395,"PRAKASH GUPTA","SHS",768,20,0.00742782533004497
"37204",184,"BARH","GEN",92492,"SURENDRA PRASAD SINGH","SHS",796,13,0.00860614972105696
"37225",144,"BARSOI","GEN",121985,"BHARAT LAL DAS","SHS",3662,6,0.0300200844366111
"37504",200,"BRAHMPUR","GEN",101442,"ANKLESH GIRI","SHS",693,10,0.00683148991541965
"37524",201,"BUXAR","GEN",100459,"KAMAL NARAYAN YADAV","SHS",293,18,0.00291661274748903
"37678",89,"DARBHANGA","GEN",105587,"KAMOD PRASAD","SHS",915,8,0.00866583954464091
"37814",203,"DUMRAON","GEN",108449,"SURYAJIT KUMAR","SHS",321,15,0.00295991664284595
"37849",61,"GAIGHATTI","GEN",89288,"CHANDAN KUMAR SINGH","SHS",502,14,0.0056222560702446
"37939",20,"GOBINDGANJ","GEN",89763,"RAMNARESH CHAUBEY","SHS",802,13,0.00893463899379477
"38094",92,"HAYAGHAT","GEN",80807,"NILAMBAR JHA","SHS",898,12,0.0111128986350192
"38346",138,"KASBA","GEN",125505,"BAMBAM SAH","SHS",3969,7,0.0316242380781642
"38394",142,"KATIHAR","GEN",123722,"SAMRENDRA KUNAL","SHS",1309,14,0.0105801716752073
"38441",165,"KHAGARIA","GEN",105037,"RANJIT KUMAR SAH","SHS",1079,8,0.0102725706179727
"38698",47,"MAHNAR","GEN",96605,"VIKRAM CHANDRA SHARMA","SHS",564,16,0.00583820713213602
"38779",146,"MANIHARI","GEN",86387,"KAMESWER PRASAD SINGH","SHS",441,24,0.00510493477027794
"39017",178,"NALANDA","GEN",84629,"RAMKESHWAR PRASAD","SHS",424,11,0.00501010291980290
"39185",189,"PATNA CENTRAL","GEN",138662,"DEO SWARUP PANDEY","SHS",428,13,0.00308664233892487
"39251",188,"PATNA WEST","GEN",174998,"SANJAY KUMAR PANDEY","SHS",260,25,0.00148573126550018
"39338",145,"PRANPUR","GEN",108099,"RABI PRAKASH PASWAN","SHS",514,22,0.00475490060037558
"39379",139,"PURNEA","GEN",115583,"RAKESH KUMAR SINGH","SHS",2704,10,0.0233944438195928
"39471",202,"RAJPUR","SC",86995,"YOGENDRA KUMAR RAM","SHS",618,11,0.00710385654347951
"39698",4,"SHIKARPUR","SC",97699,"MOTI LAL RAM","SHS",618,14,0.00632555092682627
"39859",112,"SUPAUL","GEN",110247,"NARAYAN MANDAL","SHS",901,11,0.0081725579834372
