"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"24629",172,"AMARPUR","GEN",110561,"SHAMBHU SAH","JMM",1218,14,0.0110165429039173
"24987",272,"BAGODAR","GEN",119600,"MD. HUSSAIN ANSARI","JMM",3020,7,0.0252508361204013
"25023",287,"BAHARAGORA","GEN",120687,"HARISHANKAR MAHATO","JMM",25778,2,0.213593841921665
"25219",174,"BANKA","GEN",101177,"SIKANDAR YADAV","JMM",1585,11,0.0156656157031736
"25407",149,"BARHAIT","ST",95056,"HEMLAL MURMU","JMM",42822,1,0.450492341356674
"25458",263,"BARHI","GEN",94829,"AKHTAR ALI","JMM",1368,5,0.0144259667401322
"25545",270,"BARKATHA","GEN",120444,"RAMESHWAR RAM","JMM",3495,8,0.0290176347514197
"25730",175,"BELHAR","GEN",93256,"DINESH PRASAD SINGH","JMM",2728,6,0.0292528094707043
"25813",278,"BERMO","GEN",142557,"LALU SOREN","JMM",16390,3,0.114971555237554
"25939",321,"BHAWANATHPUR","GEN",125837,"DR. JUBER AHAMMAD","JMM",229,37,0.00181981452196095
"26178",314,"BISHNUPUR","ST",88644,"AJIT TIGGA","JMM",2458,6,0.0277288931004919
"26211",322,"BISHRAMPUR","GEN",98782,"RAVINDER KUMAR SHARMA","JMM",1959,8,0.0198315482577798
"26361",295,"CHAIBASA","ST",84705,"HEBAR GURIA","JMM",10337,4,0.122035298978809
"26423",299,"CHAKRADHARPUR","ST",86029,"BAHADUR ORAON","JMM",9010,4,0.104732125213591
"26537",264,"CHATRA","SC",82558,"BIRESH RAM","JMM",1262,7,0.0152862230189685
"26900",158,"DEOGHAR","SC",130102,"MANBHARAN RAY","JMM",12149,4,0.0933805783154756
"27057",271,"DHANWAR","GEN",122931,"UMACHARAN SAW","JMM",13248,4,0.107767772164873
"27069",173,"DHURAIYA","SC",114876,"SHITAL MEHRA","JMM",1040,7,0.00905324001532087
"27172",276,"DUMRI","GEN",109964,"PARMESHWAR MANDAL","JMM",3160,7,0.0287366774580772
"27288",274,"GANDEY","GEN",110971,"SALKHAN SOREN","JMM",27052,2,0.243775400780384
"27326",320,"GARHWA","GEN",109093,"SUBODH KUMAR","JMM",1399,10,0.0128239208748499
"27456",288,"GHATSILA","ST",121317,"RAMDAS HANSDA","JMM",25332,2,0.208808328593684
"27511",275,"GIRIDIH","GEN",92315,"DHANESHWAR MANDAL","JMM",7645,5,0.0828142772030548
"27650",277,"GOMIA","GEN",120958,"SURENDAR RAJ","JMM",7169,4,0.0592685064237173
"27723",313,"GUMLA","ST",94936,"BERNARD MINJ","JMM",37301,1,0.392906800370776
"27934",307,"HATIA","GEN",125944,"NAND KISHORE MEHTA","JMM",12740,4,0.101156069364162
"27989",269,"HAZARIBAGH","GEN",125937,"KAMAL NAYAN SINGH","JMM",4884,5,0.0387812954096096
"28099",293,"ICHAGARH","GEN",112633,"SUDHIR MAHATO","JMM",19441,2,0.172604831621283
"28162",297,"JAGANATHPUR","ST",67756,"SUSHIL KUMAR SINKU","JMM",1274,7,0.0188027628549501
"28365",291,"JAMSHEDPUR EAST","GEN",123560,"RAMDAS SOREN","JMM",7306,6,0.059129168015539
"28415",292,"JAMSHEDPUR WEST","GEN",129732,"SHEKH BADRUDDIN","JMM",5206,5,0.0401288810779145
"28454",273,"JAMUA","SC",112856,"CHHOTU TURI","JMM",11336,3,0.100446586800879
"28490",188,"JAMUI","GEN",112200,"UMESH MANDAL","JMM",830,12,0.00739750445632799
"28558",178,"JHAJHA","GEN",95625,"DAYAL SHARAN","JMM",2308,7,0.0241359477124183
"28668",290,"JUGSALAI","SC",134964,"DULAL BHUIYAN","JMM",38816,1,0.287602619957915
"28761",308,"KANKE","SC",122606,"MANJU KUMARI ROY","JMM",7201,4,0.0587328515733325
"28967",176,"KATORIA","GEN",114043,"VIPIN SHAH","JMM",14374,2,0.126040177827661
"29094",300,"KHARASAWAN","ST",83323,"ARJUN MUNDA","JMM",27164,1,0.326008425044706
"29121",305,"KHIJRI","ST",120183,"MEHENDRA KACHHAP","JMM",18152,4,0.151036336253879
"29209",262,"KODARMA","GEN",130089,"ASHOK KUMAR BARNWAL","JMM",2996,4,0.023030386888976
"29227",311,"KOLEBIRA","ST",94143,"BASANT KUMAR LONGA","JMM",28829,1,0.306225635469445
"29552",315,"LOHARDAGA","ST",94761,"ABHAY KUJUR","JMM",2522,4,0.0266143244583742
"29675",157,"MADHUPUR","GEN",125738,"HUSSAIN ANSARI","JMM",40009,1,0.318193386247594
"29848",296,"MAJHGAON","ST",61998,"MOTAI SARDAR SINKU","JMM",11420,3,0.184199490306139
"29924",309,"MANDAR","ST",117668,"VISHWANATH BHAGAT","JMM",37066,1,0.315004929122616
"29930",268,"MANDU","GEN",149742,"CHHOTE LAL SHAHU","JMM",7825,7,0.0522565479291047
"30032",317,"MANIKA","ST",71216,"TARSILA KHALKHO","JMM",3590,6,0.0504100202201752
"30059",298,"MANOHARPUR","ST",74423,"DHANSINGH MUNDARI","JMM",7733,4,0.103906050548889
"30437",154,"NALA","GEN",109887,"ABNI KANT YADAV","JMM",22144,3,0.201516102905712
"30824",318,"PANKI","GEN",91592,"RAKESH KUMAR MAHTO","JMM",1313,9,0.0143353131277841
"31239",289,"POTKA","ST",121503,"HARI RAM SARDAR","JMM",28699,1,0.236199929219855
"31487",147,"RAJMAHAL","GEN",125063,"NAZRUL ISLAM","JMM",20564,3,0.164429127719629
"31622",306,"RANCHI","GEN",121604,"SUDHIR KUMAR CHOUDHARY","JMM",2028,4,0.0166770829906911
"31635",127,"RANIGANJ","SC",110461,"JAMUN RISHIDEO","JMM",4737,6,0.042883913779524
"31970",156,"SARATH","GEN",123355,"ABU TALIB ANSARI","JMM",38779,2,0.314369097320741
"32021",294,"SERAIKELLA","ST",120084,"CHAMPAI SOREN","JMM",36926,1,0.307501415675694
"32200",304,"SILLI","GEN",101103,"ARUN KUMAR KASHYAP","JMM",2124,9,0.0210082786860924
"32230",265,"SIMARIA","SC",81895,"SHEO JAGAT RAM","JMM",4893,6,0.0597472373160755
"32237",312,"SIMDEGA","ST",95923,"NEIL TIRKEY","JMM",31304,1,0.326345089290368
"32320",310,"SISAI","ST",91512,"MAHESH MAHLI","JMM",10029,3,0.109592184631524
"32628",301,"TAMAR","ST",94592,"MANKI JAGNATH MUNDA","JMM",2600,7,0.0274864682002706
"32708",302,"TORPA","ST",76092,"NERENDRA CHIK BARAIK","JMM",7892,4,0.103716553645587
"32743",280,"TUNDI","GEN",110739,"SARKAR MURMU","JMM",16924,4,0.152827820370421
