"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"26342",219,"BUXAR","GEN",104000,"KHEDAN SINGH","JNMK",476,13,0.00457692307692308
"29587",120,"MADHEPURA","GEN",116487,"BIJENDRA KUMAR VIMAL","JNMK",130,18,0.00111600436100166
"31511",220,"RAJPUR","SC",98908,"SHEO GAHAN RAM","JNMK",479,10,0.00484288429651798
