"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"36800",13,"ADAPUR","GEN",107928,"JAGARNATH RAI","AD",612,15,0.0056704469646431
"36824",123,"ALAMNAGAR","GEN",97751,"NARAYAN SINGH","AD",798,15,0.00816359934936727
"36865",136,"AMOUR","GEN",115787,"MAZHARUL BARI","AD",866,11,0.00747925069308299
"36905",224,"ARWAL","GEN",95961,"DHUPENDRA PRASAD SINGH","AD",528,12,0.00550223528308375
"36953",220,"AURANGABAD","GEN",138397,"AKELA PRASAD MAHTO","AD",1205,7,0.00870683613084099
"36979",107,"BACHWARA","GEN",102183,"RAJO TANTI","AD",2383,6,0.0233209046514587
"37031",26,"BAIKUNTHPUR","GEN",100051,"GANGA PRASAD","AD",6766,5,0.0676255109893954
"37053",109,"BAKHRI","SC",94373,"PALTAN SADA","AD",1146,10,0.0121433036991512
"37116",126,"BANMANKHI","SC",89605,"ABHINANDAN  RAJAK","AD",2057,9,0.0229563082417276
"37143",141,"BARARI","GEN",103395,"MOHAMMAD ISRAIL","AD",516,25,0.00499057014362397
"37174",106,"BARAUNI","GEN",103273,"BIRENDER KUMAR SAHU","AD",1917,6,0.0185624509794428
"37361",212,"BHABHUA","GEN",131138,"RAM JEE GOND","AD",902,15,0.00687825039271607
"37407",176,"BIHAR","GEN",127735,"BHUSHAN MAHTO","AD",338,10,0.00264610326065683
"37419",152,"BIHPUR","GEN",103431,"MADHUKAR YADAV","AD",1004,6,0.00970695439471725
"37539",213,"CHAINPUR","GEN",104909,"MANOJ KUMAR SINGH","AD",540,9,0.00514731815192214
"37560",181,"CHANDI","GEN",69523,"RAM KEVAL KUMAR","AD",361,11,0.00519252621434633
"37584",41,"CHAPRA","GEN",91562,"ASHOK KUMAR SINGH","AD",1085,10,0.0118498940608549
"37623",108,"CHERIA BARIARPUR","GEN",94467,"GULAB PASWAN","AD",1032,11,0.0109244498078694
"37686",89,"DARBHANGA","GEN",105587,"VIJAY KU. MAHTO","AD",422,12,0.00399670413971417
"37688",88,"DARBHANGA RURAL","SC",80814,"CHANDAR MAHTO","AD",1666,8,0.0206152399336749
"37776",191,"DINAPUR","GEN",99363,"KALESHWARI DEVI","AD",498,11,0.00501192596841883
