"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"42171",159,"AMARPUR","GEN",115992,"KEDAR PRASAD SINGH","SJP(R)",1785,9,0.0153889923442996
"42255",214,"ARWAL","GEN",94911,"SHASHI RANJAN KUMAR","SJP(R)",703,17,0.0074069391324504
"42294",89,"AURAI","GEN",116668,"MD. SAMSHED","SJP(R)",1959,9,0.0167912366715809
"42329",142,"BACHHWARA","GEN",129942,"AMRESH KUMAR RAI","SJP(R)",931,13,0.00716473503563128
"42353",4,"BAGAHA","GEN",133946,"RAJAT KUMAR SRIVASTVA","SJP(R)",1503,12,0.0112209397817031
"42652",96,"BARURAJ","GEN",112639,"MD. RAZAULLAH","SJP(R)",1572,10,0.0139560898090359
"42666",24,"BATHNAHA","SC",111731,"NAGESHWAR PASWAN","SJP(R)",1994,7,0.0178464347405823
"42738",32,"BENIPATTI","GEN",97671,"MD. HABIB","SJP(R)",1814,9,0.0185725548013228
"42767",8,"BETTIAH","GEN",106174,"PRAMOD SAH","SJP(R)",1216,12,0.0114528980729746
"42908",91,"BOCHAHA","SC",122509,"MAHENDRA PASWAN","SJP(R)",918,11,0.00749332702087194
"42999",7,"CHANPATIA","GEN",110958,"PRAMOD KUMAR KESHRI","SJP(R)",776,15,0.00699363723210584
"43080",20,"CHIRAIA","GEN",111936,"SUSHEELA DEVI","SJP(R)",1374,10,0.0122748713550600
"43181",21,"DHAKA","GEN",126707,"SUBHAS KUMAR SINGH","SJP(R)",1386,8,0.0109386221755704
"43280",185,"FATWAH","GEN",111774,"BINOD KUMAR SINGH","SJP(R)",982,9,0.00878558519870453
"43486",123,"HAJIPUR","GEN",133437,"KRANTI KUMAR","SJP(R)",620,19,0.00464638743377024
"43649",216,"JAHANABAD","GEN",110616,"CHANDRESHWAR PRASAD SINGH","SJP(R)",938,14,0.00847978592608664
"43789",16,"KALYANPUR","GEN",96880,"MUKESH PRASAD","SJP(R)",1953,8,0.0201589595375723
"43804",131,"KALYANPUR(SC)","SC",128961,"SUNIL PASWAN","SJP(R)",2367,7,0.0183543862097844
"43826",95,"KANTI","GEN",124714,"SYED NOUSHAD HASHMI","SJP(R)",809,16,0.00648684189425405
"43837",213,"KARAKAT","GEN",127790,"RAM RAJ THAKUR","SJP(R)",737,13,0.0057672744346193
"43952",54,"KISHANGANJ","GEN",123875,"SANJAY KUMAR SRIVASTWA","SJP(R)",1299,9,0.0104863773965691
"44013",93,"KURHANI","GEN",129965,"BHUPENDRA KUMAR","SJP(R)",861,20,0.00662486053937599
"44091",124,"LALGANJ","GEN",142678,"NAVAL KISHOR JHA","SJP(R)",904,11,0.00633594527537532
"44114",5,"LAURIYA","GEN",114779,"NARAYANI DEVI","SJP(R)",2014,8,0.0175467637808310
"44126",73,"MADHEPURA","GEN",153274,"NAWAL KISHOR SINGH","SJP(R)",1886,6,0.0123047614076751
"44146",36,"MADHUBANI","GEN",121083,"ASHOK PRASAD","SJP(R)",1266,9,0.0104556378682391
"44217",126,"MAHUA","GEN",115908,"RAM BABU SAH","SJP(R)",469,28,0.00404631259274597
"44411",135,"MORWA","GEN",104988,"MAHMAD MUSLAM","SJP(R)",970,11,0.0092391511410828
"44431",19,"MOTIHARI","GEN",122099,"GAURI SHANKAR PRASAD","SJP(R)",1009,13,0.00826378594419283
"44454",165,"MUNGER","GEN",129649,"RAMDEO SINGH YADAV","SJP(R)",529,16,0.00408024743731151
"44536",3,"NARKATIAGANJ","GEN",118282,"MANOJ PATEL","SJP(R)",1238,10,0.0104665122334759
"44649",190,"PALIGANJ","GEN",115900,"CHANDRA KANT MANI","SJP(R)",1667,8,0.0143830888697153
"44672",25,"PARIHAR","GEN",115482,"BASIRAN KHATOON.","SJP(R)",2182,8,0.0188947195233889
"44687",97,"PAROO","GEN",124179,"BALAK NATH SAHNI","SJP(R)",2846,6,0.0229185288978008
"44736",184,"PATNA SAHIB","GEN",134301,"RANJIT KUMAR","SJP(R)",854,8,0.00635885064146953
"44791",17,"PIPRA","GEN",122364,"SURENDRA RAI","SJP(R)",1845,13,0.0150779641070903
"44897",127,"RAJA PAKAR","SC",102960,"ANIL KUMAR","SJP(R)",443,21,0.0043026418026418
"44997",2,"RAMNAGAR","SC",125257,"SANKAR RAM","SJP(R)",1600,9,0.0127737371963244
"45100",145,"SAHEBPUR KAMAL","GEN",107996,"DEVENDRA PRASAD","SJP(R)",1419,9,0.0131393755324271
"45112",92,"SAKRA","SC",115631,"ABHAY KUMAR","SJP(R)",2816,5,0.0243533308541827
"45135",133,"SAMASTIPUR","GEN",116809,"VIRENDRA KUMAR","SJP(R)",1454,8,0.0124476709842563
"45271",9,"SIKTA","GEN",124953,"MAMOOR ALAM","SJP(R)",833,12,0.00666650660648404
"45298",76,"SIMRI BAKHTIARPUR","GEN",131693,"HARI NANDAN SINGH","SJP(R)",2056,5,0.0156120674599257
"45373",11,"SUGAULI","GEN",113367,"BEMISAL PRAVIN","SJP(R)",2236,8,0.0197235527093422
"45627",106,"ZIRADEI","GEN",108054,"MAHATMA SINGH","SJP(R)",833,20,0.00770910840875858
