"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"46168",37,"Rajnagar","SC",154905,"SIYARAM SADAY","Samajwadi Janata Dal Democratic",1025,11,0.00661695878118847
"46187",38,"Jhanjharpur","GEN",157914,"DHIRENDRA KUMAR KAMAT","Samajwadi Janata Dal Democratic",348,18,0.00220373114480033
"46258",44,"Triveniganj","SC",156215,"RAM NARAYAN CHAUPAL","Samajwadi Janata Dal Democratic",2390,7,0.0152994270716641
"47145",98,"Sahebganj","GEN",161699,"DEVESH CHANDRA","Samajwadi Janata Dal Democratic",866,12,0.00535562990494685
