"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"17934",13,"ADAPUR","GEN",107531,"RAMDENI SAH","DDP",233,8,0.00216681701090848
"18071",242,"ARWAL","GEN",131083,"RAJ IKSHORE SHARMA","DDP",47,23,0.000358551452133381
"18210",107,"BACHHWARA","GEN",93096,"RANISHWER BHAI PATEL","DDP",314,9,0.00337286242158632
"18219",2,"BAGHA","SC",82495,"RAJDEO RAM","DDP",533,6,0.00646099763622038
"18346",26,"BAIKUNTHPUR","GEN",125083,"VINDA SAH","DDP",178,5,0.00142305509141930
"18354",137,"BAISI","GEN",83740,"KAMAL KUSHOR YADAV","DDP",1577,7,0.0188320993551469
"18543",25,"BARAULI","GEN",100449,"BACHCHA BHAGAT","DDP",377,18,0.00375314836384633
"18576",106,"BARAUNI","GEN",99666,"RAM CHANDRA SINGH","DDP",223,10,0.00223747316035559
"18668",263,"BARHI","GEN",67129,"KAROO CHOUDHRY","DDP",588,11,0.0087592545695601
"18713",266,"BARKAGAON","GEN",99391,"SAHDEO RAM","DDP",362,16,0.00364218088156875
"18728",270,"BARKATHA","GEN",97450,"MANGAN PD. YADAV","DDP",1468,7,0.015064135454079
"18772",27,"BASANTPUR","GEN",107051,"RAMAYAN PRASAD","DDP",104,15,0.000971499565627598
"18779",68,"BATHNAHA","GEN",120928,"ARBIND PRASAD MAHTO","DDP",40,20,0.000330775337390844
"18807",105,"BEGUSARAI","GEN",96541,"MAHESH NANDAN PD. SINHA","DDP",169,15,0.00175055157912182
"18868",65,"BELSAND","GEN",89953,"AMAR KANT MISHRA","DDP",264,5,0.00293486598557024
"18910",278,"BERMO","GEN",110045,"YAMUNA PRASAD","DDP",220,21,0.00199918215275569
"18989",168,"BHAGALPUR","GEN",96633,"NAGARMA BAJORIA","DDP",204,16,0.00211108006581603
"19016",321,"BHAWANATHPUR","GEN",76898,"RAM KISHUN MOCHI","DDP",339,17,0.00440843715051107
"19035",22,"BHORE","SC",116260,"VIDDA BAITHA","DDP",206,8,0.00177189059005677
"19089",170,"BIHPUR","GEN",96877,"SACHCHIDANAND PRASAD","DDP",770,6,0.0079482230044283
"19181",314,"BISHNUPUR","ST",62982,"KARAMPAL ORAON","DDP",728,7,0.0115588580864374
"19210",322,"BISHRAMPUR","GEN",85625,"YAUGAL KISHOR SINGH","DDP",282,17,0.00329343065693431
"19310",218,"BRAHMPUR","GEN",109406,"RAJ KISHORE RAM","DDP",121,15,0.00110597225015081
"19323",219,"BUXAR","GEN",86473,"BIJAY SHANKAR CHOWDHARY","DDP",261,19,0.00301828316353081
"19424",177,"CHAKAI","GEN",103220,"SHAKAR BHOKTA","DDP",169,9,0.00163727959697733
"19442",299,"CHAKRADHARPUR","ST",61003,"RAMESHWAR BODRA","DDP",351,15,0.00575381538612855
"19487",7,"CHANPATIA","GEN",70426,"PREM CHANDRA SINGH","DDP",448,9,0.00636128702467839
"19516",264,"CHATRA","SC",68442,"TELESHWAR PASWAN","DDP",478,7,0.00698401566289705
"19552",233,"CHENARI","SC",89283,"LALAN RAM","DDP",91,26,0.00101923098462193
"19593",323,"CHHATARPUR","SC",55763,"LAKHDEO RAM","DDP",736,8,0.0131987159944766
"19640",319,"DALTONGANJ","GEN",84826,"FARID HASAN KHAN","DDP",264,15,0.00311225331855799
"19685",31,"DARAULI","GEN",97108,"KAPIL DUBE","DDP",814,6,0.00838241957408246
"19696",89,"DARBHANGA","GEN",99083,"ANJANI KUMAR","DDP",49,26,0.000494534884894482
"19752",88,"DARBHANGA RURAL","SC",95371,"SHAMBHU RAM","DDP",97,9,0.00101708066393348
"19818",14,"DHAKA","GEN",145414,"JITU SAH","DDP",335,4,0.00230376717510006
"19865",284,"DHANBAD","GEN",97662,"KAHAI SAO","DDP",114,21,0.00116729126989003
"19975",221,"DUMRAON","GEN",93736,"BISHWANATH SAH","DDP",126,14,0.00134420073397627
"20097",61,"GAIGHATTI","GEN",121506,"RAM KRIT SAH","DDP",115,7,0.000946455319078893
"20125",320,"GARHWA","GEN",76069,"MOHAN SINGH","DDP",280,16,0.00368086868500966
"20218",15,"GHORASAHAN","GEN",99442,"BACHCHA MAHTO","DDP",556,8,0.00559119888980511
"20258",20,"GOBINDGANJ","GEN",101943,"BHIKHARI SAH","DDP",375,11,0.00367852623524911
"20277",259,"GOBINDPUR","GEN",130439,"DEVENDRA PRASAD YARYA","DDP",189,15,0.0014489531505148
"20312",163,"GODDA","GEN",112209,"PRAYAG BHOKTA","DDP",196,17,0.00174674045753906
