"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"6687",302,"KANKE","GEN",40033,"LALU PAHAN","BRP",776,6,0.0193840081932406
"6850",311,"LATEHAR","ST",30604,"KESHWAR SINGH","BRP",498,9,0.0162723826950725
