"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"13729",136,"AMOUR","GEN",79465,"KARUNA PD. GUPTA","CPM",1719,13,0.0216321651041339
"13834",238,"AURANGABAD","GEN",60469,"MD. SAMIM","CPM",760,5,0.012568423489722
"13957",87,"BAHERI","GEN",98221,"KUMAR KALYAN JHA","CPM",4378,6,0.044572952830861
"14136",202,"BARH","GEN",111712,"WAGESHWER PRASAD SINGH","CPM",1897,4,0.0169811658550559
"14197",144,"BARSOI","GEN",69657,"MAHBOOB ALAM","CPM",14189,2,0.20369812079188
"14243",105,"BEGUSARAI","GEN",73133,"RAJENDRA PRASAD SINGH","CPM",23554,2,0.322070747815624
"14385",99,"BIBHUTPUR","GEN",112292,"RAMDEO VERMA","CPM",52344,2,0.466141844476899
"14585",219,"BUXAR","GEN",67477,"MANJU PRAKASH","CPM",13644,3,0.202202231871601
"14700",264,"CHATRA","SC",48807,"JAGDHARI RAM","CPM",3000,3,0.0614665929067552
"14754",166,"COLGONG","GEN",88795,"FAUDARI PASWAN","CPM",6683,5,0.0752632468044372
"14900",125,"DHAMDAHA","GEN",89044,"RABINDRA NATH SINGH","CPM",2374,3,0.0266609765958403
"14918",284,"DHANBAD","GEN",68302,"GOPI KANT VAKSHI","CPM",4150,5,0.0607595678018213
"15188",20,"GOBINDGANJ","GEN",77429,"UMA KANT SHUKLA","CPM",11914,3,0.153869997029537
"15319",45,"HAJIPUR","GEN",87660,"RAMBAHADUR MITRA","CPM",1447,5,0.0165069587040840
"15418",269,"HAZARIBAGH","GEN",70883,"SHEO KUMAR SHIBU","CPM",1733,5,0.0244487394720878
"15618",291,"JAMSHEDPUR EAST","GEN",68481,"JWALA SINGH","CPM",7347,3,0.107285232400228
"15816",56,"KANTI","GEN",67385,"BHUNESHWAR RAI","CPM",9109,3,0.135178452177784
"15911",90,"KEOTI","GEN",89478,"BIJOY KANT THAKUR","CPM",12158,3,0.135876975345895
"15940",183,"KHAGARIA","GEN",76719,"ANANDI SINGH","CPM",7896,3,0.102921049544441
"16102",115,"KUMARKHAND","SC",74027,"BAIDYANATH PASWAN","CPM",7704,3,0.104070136571791
"16270",78,"MADHUBANI","GEN",68794,"BHOGENDRA YADAV","CPM",2882,5,0.0418931883594500
"16321",118,"MAHISHI","GEN",111786,"ABDUL KHALIL AHMED","CPM",4892,5,0.0437621884672499
"16377",30,"MAIRWA","SC",56636,"RAJENDAR","CPM",1925,6,0.0339889822727594
"16438",268,"MANDU","GEN",57752,"RAMANIKA GUPTA","CPM",4710,4,0.081555617121485
"16472",84,"MANIGACHHI","GEN",86669,"UDIT NARAIN SINHA","CPM",1650,3,0.0190379489782967
"16480",146,"MANIHARI","GEN",60648,"SAGIR AHMAD","CPM",5708,4,0.0941168711251814
"16586",23,"MIRGANJ","GEN",82696,"VISHWA NATH SINGH","CPM",10506,3,0.127043629679791
"16746",9,"NAUTAN","GEN",50730,"DHIRENDRA NATH BANERJEE","CPM",6279,4,0.123772915434654
"16756",257,"NAWADA","GEN",119613,"GANESH SHAKAR VIDYARTHI","CPM",12980,3,0.108516632807471
"16775",283,"NIRSA","GEN",64602,"S.K.BAKSHI","CPM",16597,2,0.256911550725984
"16819",151,"PAKAUR","GEN",69493,"ABDUL HAKIM","CPM",18029,2,0.259436202207417
"16863",318,"PANKI","GEN",52385,"INDRAJIT SINGH","CPM",4604,3,0.0878877541280901
"17005",206,"PATNA WEST","GEN",91631,"YOGESHWAR GOPE","CPM",17852,2,0.194824895504796
"17136",139,"PURNEA","GEN",73621,"AJIT CHANDRAS","CPM",34790,1,0.472555385012428
"17293",3,"RAMNAGAR","GEN",64141,"THAKUR PRASAD YADAV","CPM",898,7,0.0140004053569480
"17398",54,"SAHEBGANJ","GEN",90553,"AKHILANAND SINGH","CPM",5114,4,0.0564752134109306
"17506",294,"SERAIKELLA","ST",48338,"ARJUN HEMBROM","CPM",4444,4,0.0919359510116265
"17548",189,"SIKANDRA","SC",90794,"BAIJNATH CHOUDHARY","CPM",2206,3,0.0242967596977774
"17564",153,"SIKARIPARA","ST",41010,"SUBHASH HEMBROM","CPM",4681,4,0.114142891977566
"17585",304,"SILLI","GEN",55930,"RAJENDRA SINGH","CPM",18378,2,0.328589308063651
"17711",70,"SONBARSA","GEN",90547,"RAJKISHORE RAI","CPM",177,7,0.00195478591228865
"17744",11,"SUGAULI","GEN",70969,"RAMASHRAY SINGH","CPM",13145,2,0.185221716524116
"17811",301,"TAMAR","ST",55153,"WOODHAN LALL MUNDA","CPM",10500,2,0.190379489782967
"17847",113,"TRIBENIGANJ","GEN",102304,"BALRAM YADAV","CPM",1428,4,0.0139583984985924
