"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"17928",13,"ADAPUR","GEN",107531,"HARI SHANKAR P. YADAV","INC",21434,3,0.199328565715933
"17938",123,"ALAMNAGAR","GEN",100149,"AMRESHWAR PD. SINGH","INC",25040,3,0.250027459085962
"17948",184,"ALOULI","SC",85453,"ARUN KUMAR PASWAN","INC",17351,2,0.203047289153102
"17973",172,"AMARPUR","GEN",107118,"KAMDEO PRASAD YADAV","INC",29339,2,0.273894210123415
"17987",136,"AMOUR","GEN",104827,"A. JALIL","INC",44683,1,0.426254686292654
"18012",130,"ARARIA","GEN",93716,"SRIDEO JHA","INC",12952,4,0.138204788936788
"18045",216,"ARRAH","GEN",103235,"S. M. ISA","INC",197,16,0.00190826754492178
"18055",242,"ARWAL","GEN",131083,"CHANDRIKA PRASAD","INC",7282,4,0.0555525888177719
"18108",193,"ASTHAWAN","GEN",125882,"RAM SHARAN PRASAD SINGH","INC",15538,4,0.123433056354364
"18135",256,"ATRI","GEN",156849,"RANJIT SINGH","INC",48586,1,0.309762892973497
"18148",62,"AURAI","GEN",119799,"SURENDRA NARAYAN MISHRA","INC",13796,3,0.115159558927871
"18151",238,"AURANGABAD","GEN",90062,"BRIJMOHAN SINGH","INC",27134,1,0.301281339521663
"18179",77,"BABUBARHI","GEN",99853,"MAHENDRA NARAYAN JHA","INC",25821,2,0.258590127487407
"18207",107,"BACHHWARA","GEN",93096,"RAM DEO RAI","INC",28828,2,0.309658846781817
"18217",2,"BAGHA","SC",82495,"MANJU RAM","INC",10615,3,0.128674465119098
"18237",281,"BAGHMARA","GEN",86500,"OM PRAKASH LAL","INC",30310,1,0.350404624277457
"18261",272,"BAGODAR","GEN",88153,"KHADAAGHARI NA. SINGH","INC",16566,3,0.187923269769605
"18282",133,"BAHADURGANJ","GEN",74613,"NAJMUDDIN","INC",21858,2,0.292951630412931
