"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"42147",70,"ALAMNAGAR","GEN",154111,"SHASHI BHUSHAN SINGH","LJP",21612,3,0.140236582722843
"42151",148,"ALAULI","SC",108367,"PASHUPATI KUMAR PARAS","LJP",36252,2,0.334529884558952
"42190",120,"AMNOUR","GEN",96626,"SHAILENDRA PRATAP","LJP",11000,4,0.113840995177281
"42216",49,"ARARIA","GEN",128555,"ZAKIR HUSSAIN KHAN","LJP",49532,1,0.385298121426627
"42233",194,"ARRAH","GEN",113450,"SHREE KUMAR SINGH","LJP",37564,2,0.331106214191274
"42243",214,"ARWAL","GEN",94911,"DULAR CHAND SINGH","LJP",15513,3,0.163447861680943
"42267",171,"ASTHAWAN","GEN",106981,"KAPILDEV PRASAD SINGH","LJP",34606,2,0.323478000766491
"42334",142,"BACHHWARA","GEN",129942,"MEENA DEVI","LJP",19301,3,0.148535500454049
"42435",147,"BAKHRI","SC",118629,"RAM BINOD PASWAN","LJP",25459,2,0.214610255502449
"42452",65,"BALRAMPUR","GEN",147272,"ADIL HASAN AZAD","LJP",7795,4,0.0529292737248085
"42567",170,"BARBIGHA","GEN",92414,"SUDARSHAN KUMAR","LJP",20149,3,0.218029735754323
"42663",24,"BATHNAHA","SC",111731,"LALITA DEVI","LJP",35889,2,0.321208975127762
"42679",146,"BEGUSARAI","GEN",129070,"UPENDRA PRASAD SINGH","LJP",30984,2,0.240055783683273
"42697",150,"BELDAUR","GEN",132946,"SUNITA SHARMA","LJP",30252,2,0.227551035758880
"42737",32,"BENIPATTI","GEN",97671,"MAHESH CHANDRA SINGH","LJP",18556,2,0.18998474470416
"42776",8,"BETTIAH","GEN",106174,"VIRVAL YADAV","LJP",11511,4,0.108416373123364
"42781",205,"BHABUA","GEN",119106,"DR. PRAMOD KUMAR SINGH","LJP",31246,1,0.262337749567612
"42805",156,"BHAGALPUR","GEN",117003,"DR. N. K. YADAV","LJP",19479,3,0.166482910694598
"42833",138,"BIBHUTPUR","GEN",121331,"RAMESH KUMAR ROY","LJP",23422,3,0.193042173887959
"42888",191,"BIKRAM","GEN",131773,"SIDDHARTH","LJP",36613,2,0.277849028253132
"42926",229,"BODH GAYA","SC",122013,"KUMAR SARVJEET","LJP",42947,2,0.351987083343578
"42978",243,"CHAKAI","GEN",108266,"BIJAY KUMAR SINGH","LJP",21621,2,0.199702584375520
"43000",7,"CHANPATIA","GEN",110958,"SHEKH SHARFUDDIN","LJP",7623,4,0.0687016709025036
"43039",141,"CHERIA BARIARPUR","GEN",114204,"ANIL CHOUDHARY","LJP",31746,2,0.27797625302091
"43105",107,"DARAULI","SC",117034,"SHEO KUMAR MANJHI","LJP",15697,3,0.134123417126647
"43178",21,"DHAKA","GEN",126707,"NEK MOHAMMED","LJP",13418,3,0.105897858839685
"43224",181,"DIGHA","GEN",130974,"SATYA NAND SHARMA","LJP",20785,2,0.158695618977812
"43296",48,"FORBESGANJ","GEN",143965,"MAYA NAND THAKUR","LJP",43636,2,0.303101448268676
"43344",230,"GAYA TOWN","GEN",103153,"RAJ KUMAR PRASAD","LJP",4098,4,0.0397273952284471
"43358",217,"GHOSI","GEN",104126,"JAGDISH PRASAD","LJP",26088,2,0.250542611835661
"43370",238,"GOBINDPUR","GEN",100078,"PROF. K.B. PRASAD","LJP",24702,2,0.246827474569836
"43461",14,"GOVINDGANJ","GEN",97400,"RAJU TIWARI","LJP",25454,2,0.261334702258727
"43495",123,"HAJIPUR","GEN",133437,"RAJENDRA RAI","LJP",38706,2,0.290069470986308
"43518",177,"HARNAUT","GEN",120103,"ARUN KUMAR","LJP",41785,2,0.347909710831536
"43577",84,"HAYAGHAT","GEN",90937,"DR. SHAHNAWAZ AHMAD KAIFEE","LJP",25998,2,0.285890231698868
"43596",175,"HILSA","GEN",126043,"RINA DEVI","LJP",41772,2,0.331410709043739
"43602",236,"HISUA","GEN",124432,"ANIL MEHTA","LJP",39132,2,0.314485019930564
"43690",166,"JAMALPUR","GEN",114747,"SADHANA DEVI","LJP",27195,2,0.236999660121833
"43797",131,"KALYANPUR(SC)","SC",128961,"BISHWNATH PASWAN","LJP",31927,2,0.247570971068773
"43859",209,"KARGAHAR","GEN",149753,"SHIV SHANKAR SINGH","LJP",40993,2,0.273737420953170
"43865",58,"KASBA","GEN",133901,"MD. SHAHNAWAJ ALAM","LJP",2776,4,0.0207317346397712
"43905",15,"KESARIA","GEN",94482,"MAHESHWAR SINGH","LJP",12010,3,0.127114159310768
"43925",149,"KHAGARIA","GEN",113831,"SUSHILA DEVI","LJP",21988,2,0.193163549472464
"43975",69,"KORHA","SC",128447,"MANOJ KUMAR","LJP",9000,4,0.0700678100695228
"44004",183,"KUMHRARH","GEN",115805,"MD. KAMAL PARWEZ","LJP",15617,2,0.134856007944389
"44014",93,"KURHANI","GEN",129965,"BIJENDRA CHAUDHARY","LJP",35187,2,0.270742122879237
"44054",78,"KUSHESHWAR ASTHAN","SC",90475,"RAMCHANDRA PASWAN","LJP",23064,2,0.254921248963802
"44086",124,"LALGANJ","GEN",142678,"BINOD KUMAR PANJIYAR","LJP",22771,3,0.159597134807048
"44263",129,"MANHAR","GEN",118974,"RAMA KISHOR SINGH","LJP",27265,2,0.229167717316388
