"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"17925",13,"ADAPUR","GEN",107531,"ANIL KUMAR SINGH","IND",65,13,0.000604476848536701
"17926",13,"ADAPUR","GEN",107531,"ANKAR NATH SINGH","IND",83,12,0.000771870437362249
"17929",13,"ADAPUR","GEN",107531,"JAMIL AKHTAR","IND",249,7,0.00231561131208675
"17935",13,"ADAPUR","GEN",107531,"RAMDEV RAI","IND",207,10,0.0019250262714938
"17936",13,"ADAPUR","GEN",107531,"SHIV SHANKER MISHRA","IND",186,11,0.00172973375119733
"17939",123,"ALAMNAGAR","GEN",100149,"ASHOK KU. MANDAL","IND",388,10,0.00387422740117225
"17941",123,"ALAMNAGAR","GEN",100149,"CHANDRA KISHOR GUPTA","IND",801,7,0.00799808285654375
"17943",123,"ALAMNAGAR","GEN",100149,"NAGESHWAR PASWAN","IND",489,8,0.0048827247401372
"17945",123,"ALAMNAGAR","GEN",100149,"SHASHI BHUSHAN SINGH","IND",2771,5,0.0276687735274441
"17949",184,"ALOULI","SC",85453,"DHANESHWAR SADA","IND",2210,6,0.0258621698477526
"17950",184,"ALOULI","SC",85453,"JHAKAS SADA","IND",628,12,0.00734906907890887
"17956",184,"ALOULI","SC",85453,"SATEYENDRA SADA","IND",4362,3,0.0510456040162428
"17957",184,"ALOULI","SC",85453,"SHANKAR SADA","IND",1116,10,0.0130598106561502
"17958",184,"ALOULI","SC",85453,"SHIV NARAIN CHAUDHARY","IND",1788,7,0.0209237826641546
"17959",184,"ALOULI","SC",85453,"VALISHWAR RAJAK","IND",1495,9,0.0174949972499503
"17961",172,"AMARPUR","GEN",107118,"ANIL JHA","IND",999,8,0.00932616366997143
"17964",172,"AMARPUR","GEN",107118,"ASHOK SHARMA","IND",209,16,0.00195111932635038
"17967",172,"AMARPUR","GEN",107118,"BARUN KUMAR CHOUDHARY","IND",48,23,0.000448103960118748
"17968",172,"AMARPUR","GEN",107118,"DAYANAND SINGH","IND",348,11,0.00324875371086092
"17970",172,"AMARPUR","GEN",107118,"FEVI ALAM","IND",32,24,0.000298735973412498
"17972",172,"AMARPUR","GEN",107118,"JALDHAR MANDAL","IND",189,17,0.00176440934296757
"17974",172,"AMARPUR","GEN",107118,"LOK PARKASH SINGH","IND",214,15,0.00199779682219608
"17975",172,"AMARPUR","GEN",107118,"MADHO MANDAL","IND",36466,1,0.34042831270188
"17976",172,"AMARPUR","GEN",107118,"NAND KISHOR SINGH","IND",1410,6,0.0131630538284882
"17977",172,"AMARPUR","GEN",107118,"NARAYAN BAIDYA","IND",1409,7,0.0131537183293191
"17979",172,"AMARPUR","GEN",107118,"PACHKOURI SADHU","IND",100,22,0.000933549916914057
"17980",172,"AMARPUR","GEN",107118,"SHALIGRAM YADAV","IND",474,10,0.00442502660617263
"17982",172,"AMARPUR","GEN",107118,"SHASHI SHEKHAR TRIVEDI","IND",27,25,0.000252058477566796
"17983",172,"AMARPUR","GEN",107118,"SURESH CHAND PANDAY","IND",16,26,0.000149367986706249
"17984",172,"AMARPUR","GEN",107118,"VIJAY KUMAR SINGH","IND",105,21,0.00098022741275976
"17985",172,"AMARPUR","GEN",107118,"VINODANAND SINGH","IND",177,18,0.00165238335293788
"17986",172,"AMARPUR","GEN",107118,"VISHUN DEV PODDAR","IND",113,20,0.00105491140611288
"17990",136,"AMOUR","GEN",104827,"JUBER ALAM","IND",95,11,0.000906255067873735
"17991",136,"AMOUR","GEN",104827,"KABIRUDDIN","IND",281,9,0.00268060709550021
"17993",136,"AMOUR","GEN",104827,"KHALIL","IND",241,10,0.00229902601429021
"17994",136,"AMOUR","GEN",104827,"MD. MOHSIN","IND",1725,6,0.0164556841271810
"17998",130,"ARARIA","GEN",93716,"ABBAS","IND",255,17,0.00272098681121687
"18000",130,"ARARIA","GEN",93716,"BADRINATH BHAGAT","IND",8249,5,0.088021255708737
"18001",130,"ARARIA","GEN",93716,"HEMSUNDAR JHA","IND",1122,11,0.0119723419693542
"18002",130,"ARARIA","GEN",93716,"JABED ALAM","IND",5076,8,0.0541636433479875
"18005",130,"ARARIA","GEN",93716,"MOJIB AHMAD","IND",1431,10,0.0152695377523582
"18006",130,"ARARIA","GEN",93716,"NAND KISHORE MANDAL","IND",15636,2,0.166844508941910
"18007",130,"ARARIA","GEN",93716,"NASIM AKHTAR","IND",2391,9,0.0255132528063511
"18009",130,"ARARIA","GEN",93716,"RAM NARAIN PASWAN","IND",276,16,0.00294506807802296
"18010",130,"ARARIA","GEN",93716,"RAZA HASSAN","IND",137,18,0.00146186350249691
"18013",130,"ARARIA","GEN",93716,"TASLIM","IND",350,15,0.00373468778010158
"18014",130,"ARARIA","GEN",93716,"TASLIMUDDIN","IND",826,13,0.00881386316103974
"18015",130,"ARARIA","GEN",93716,"VINOD KU. ROY","IND",15859,1,0.16922403858466
"18016",216,"ARRAH","GEN",103235,"ALAKH SINGH","IND",20,36,0.000193732745677338
"18017",216,"ARRAH","GEN",103235,"BABHAI NATH SHUBLA","IND",26,33,0.000251852569380540
"18018",216,"ARRAH","GEN",103235,"BABU RAM SINGH","IND",69,25,0.000668377972586816
"18019",216,"ARRAH","GEN",103235,"BHARAT MISHAR","IND",524,10,0.00507579793674626
"18020",216,"ARRAH","GEN",103235,"CHANDER DEV SINGH","IND",24,34,0.000232479294812806
"18021",216,"ARRAH","GEN",103235,"CHANDRIKA PRASAD","IND",95,22,0.000920230541967356
"18022",216,"ARRAH","GEN",103235,"DEVENDER KUMAR","IND",162,18,0.00156923523998644
"18023",216,"ARRAH","GEN",103235,"DEVENDER SINGH","IND",42,27,0.00040683876592241
"18024",216,"ARRAH","GEN",103235,"DILIP SINGH","IND",131,19,0.00126894948418656
"18025",216,"ARRAH","GEN",103235,"DINESH SINGH","IND",48,26,0.000464958589625611
"18026",216,"ARRAH","GEN",103235,"GOSTA RAJA","IND",26,31,0.000251852569380540
"18027",216,"ARRAH","GEN",103235,"JAGDISH NATH TRIPATHI","IND",96,21,0.000929917179251223
"18028",216,"ARRAH","GEN",103235,"JARNANDAN SINGH","IND",929,7,0.00899888603671235
"18030",216,"ARRAH","GEN",103235,"KANHAIYA JI GUPTA","IND",191,17,0.00185014772121858
"18032",216,"ARRAH","GEN",103235,"KASHI PRASAD","IND",198,15,0.00191795418220565
"18033",216,"ARRAH","GEN",103235,"KRISHAN KU. PANDEY","IND",38,29,0.000368092216786942
"18034",216,"ARRAH","GEN",103235,"KRISHAN KUMAR","IND",23,35,0.000222792657528939
"18035",216,"ARRAH","GEN",103235,"LETAFAT HUSSAIN","IND",7569,4,0.0733181576015886
"18036",216,"ARRAH","GEN",103235,"MANURAM YADAV","IND",729,9,0.00706155857993897
"18037",216,"ARRAH","GEN",103235,"MOTI LAL SINGH","IND",505,11,0.00489175182835279
"18038",216,"ARRAH","GEN",103235,"NAND KUMAR RAI","IND",26,32,0.000251852569380540
"18039",216,"ARRAH","GEN",103235,"PARBHAT KUMAR SINGH","IND",342,12,0.00331282995108248
"18040",216,"ARRAH","GEN",103235,"PARIJA KHATUN","IND",38,28,0.000368092216786942
"18041",216,"ARRAH","GEN",103235,"RAJENDER PRASAD SINGH (BAGHI PAKAR)","IND",12176,3,0.117944495568363
"18042",216,"ARRAH","GEN",103235,"RAJENDER PRASAD SINGH (MAJHAUA)","IND",18,37,0.000174359471109604
"18046",216,"ARRAH","GEN",103235,"SHYAMA DEVI","IND",127,20,0.00123020293505110
"18048",216,"ARRAH","GEN",103235,"SWAMI HARIGIRI YADAV","IND",76,23,0.000736184433573885
"18049",216,"ARRAH","GEN",103235,"VALDEV UPADHAYA","IND",74,24,0.000716811159006151
"18051",216,"ARRAH","GEN",103235,"VIJAY KUMAR SINHA","IND",30,30,0.000290599118516007
"18052",216,"ARRAH","GEN",103235,"VISHNU PRASAD","IND",311,13,0.00301254419528261
"18053",242,"ARWAL","GEN",131083,"AJAM PASWAN","IND",28,28,0.000213605120419887
"18054",242,"ARWAL","GEN",131083,"ANIL KUMAR PATHAK","IND",87,18,0.00066370162416179
"18056",242,"ARWAL","GEN",131083,"DHANANJAY KUMAR","IND",21,29,0.000160203840314915
"18057",242,"ARWAL","GEN",131083,"FUL. K.U. DEVI","IND",31,27,0.000236491383322017
"18059",242,"ARWAL","GEN",131083,"GAYAN PRAKASH NARAYAN","IND",355,14,0.00270820777675213
"18060",242,"ARWAL","GEN",131083,"HAW CHADDAN SINGH","IND",84,19,0.00064081536125966
"18061",242,"ARWAL","GEN",131083,"JAI RAM SINGH","IND",99,16,0.000755246675770314
"18063",242,"ARWAL","GEN",131083,"JAWAHER PASWAN","IND",37,26,0.000282263909126279
"18064",242,"ARWAL","GEN",131083,"JOGENDRA SHARMA","IND",63,20,0.000480611520944745
"18065",242,"ARWAL","GEN",131083,"KANHYA SAO","IND",747,9,0.00569867946263055
"18066",242,"ARWAL","GEN",131083,"KRISHANA NANDAN PRASAD SINGH","IND",38902,1,0.29677379980623
"18068",242,"ARWAL","GEN",131083,"LEKHA RAM","IND",89,17,0.000678959132763211
"18070",242,"ARWAL","GEN",131083,"PRAMOD KUMAR SINGH","IND",662,10,0.00505023534707018
"18072",242,"ARWAL","GEN",131083,"RAJ NATH THAKUR","IND",43,25,0.00032803643493054
"18073",242,"ARWAL","GEN",131083,"RAJENDRA KUMAR SINGH","IND",59,21,0.000450096503741904
"18074",242,"ARWAL","GEN",131083,"RAJENDRA SINGH","IND",53,22,0.000404323977937643
"18079",242,"ARWAL","GEN",131083,"SAH IMRAM AHMAD","IND",1485,8,0.0113287001365547
"18080",242,"ARWAL","GEN",131083,"SHIV GOPAL SINGH","IND",46,24,0.000350922697832671
"18082",193,"ASTHAWAN","GEN",125882,"AJIJUL RAHMAN","IND",9,34,7.14955275575539e-05
"18083",193,"ASTHAWAN","GEN",125882,"ALAKH DEV PRASAD","IND",90,14,0.00071495527557554
"18084",193,"ASTHAWAN","GEN",125882,"AMERIKA PRASAD SINGH","IND",15,29,0.000119159212595923
"18085",193,"ASTHAWAN","GEN",125882,"ANAND PRASAD","IND",19,27,0.000150935002621503
"18086",193,"ASTHAWAN","GEN",125882,"ANIL KUMAR","IND",53,17,0.000421029217838929
"18087",193,"ASTHAWAN","GEN",125882,"ARJUN SAV","IND",38,19,0.000301870005243005
"18088",193,"ASTHAWAN","GEN",125882,"ARUN KUMAR SINGH","IND",5,36,3.97197375319744e-05
"18089",193,"ASTHAWAN","GEN",125882,"ASHOK KUMAR","IND",25,23,0.000198598687659872
"18090",193,"ASTHAWAN","GEN",125882,"AVDHENDRA PRASAD SHARMA","IND",19,26,0.000150935002621503
"18092",193,"ASTHAWAN","GEN",125882,"BALE RAM","IND",251,12,0.00199393082410511
"18093",193,"ASTHAWAN","GEN",125882,"BHAGAWATI DEVI","IND",4,37,3.17757900255795e-05
"18094",193,"ASTHAWAN","GEN",125882,"BHOLA YADAV","IND",31,21,0.000246262372698241
"18096",193,"ASTHAWAN","GEN",125882,"FAIJ ASHRAF","IND",8,35,6.3551580051159e-05
"18097",193,"ASTHAWAN","GEN",125882,"KISHOR DAS","IND",1270,7,0.0100888133331215
"18098",193,"ASTHAWAN","GEN",125882,"MAHBOOB AJIM","IND",1577,5,0.0125276052175847
"18099",193,"ASTHAWAN","GEN",125882,"MAKSOOD ALAM","IND",11,32,8.73834225703437e-05
"18100",193,"ASTHAWAN","GEN",125882,"MURARI PASWAN","IND",72,16,0.000571964220460431
"18101",193,"ASTHAWAN","GEN",125882,"MUSTAKIM KHAN","IND",42,18,0.000333645795268585
"18103",193,"ASTHAWAN","GEN",125882,"NAND KISHOR PRASDA","IND",82,15,0.00065140369552438
"18104",193,"ASTHAWAN","GEN",125882,"NARAYAN PRASAD","IND",11,31,8.73834225703437e-05
"18105",193,"ASTHAWAN","GEN",125882,"NAVAL KISHOR SINGH","IND",22,25,0.000174766845140687
"18106",193,"ASTHAWAN","GEN",125882,"NAVAL RAI","IND",23,24,0.000182710792647082
"18107",193,"ASTHAWAN","GEN",125882,"RAGHU NTAH PRASAD SHARMA","IND",60031,1,0.476883112756391
"18109",193,"ASTHAWAN","GEN",125882,"RAM SWAROOP DAS","IND",380,11,0.00301870005243005
"18110",193,"ASTHAWAN","GEN",125882,"S.M. SHARAFRAJ","IND",19,28,0.000150935002621503
"18111",193,"ASTHAWAN","GEN",125882,"SANJAY KUMAR SINGH","IND",222,13,0.00176355634641966
"18112",193,"ASTHAWAN","GEN",125882,"SHAILENDER SINGH","IND",15,30,0.000119159212595923
"18113",193,"ASTHAWAN","GEN",125882,"SHAMBHU PRASAD","IND",10,33,7.94394750639488e-05
"18114",193,"ASTHAWAN","GEN",125882,"SITA SHARAN BIND","IND",1104,8,0.00877011804705994
"18117",193,"ASTHAWAN","GEN",125882,"VIPIN SINGH","IND",32,20,0.000254206320204636
"18118",193,"ASTHAWAN","GEN",125882,"VIRENDER PRASAD","IND",2,38,1.58878950127898e-05
"18120",256,"ATRI","GEN",156849,"AJIT KUMAR SINGH","IND",19,17,0.000121135614508221
"18121",256,"ATRI","GEN",156849,"BACHU PRASAD","IND",39,15,0.00024864678767477
"18122",256,"ATRI","GEN",156849,"BAJRANGI SINGH","IND",19,18,0.000121135614508221
"18123",256,"ATRI","GEN",156849,"CHAMARI SINGH","IND",101,12,0.000643931424491071
"18124",256,"ATRI","GEN",156849,"EKRAM KHAN","IND",1224,5,0.00780368379779278
"18126",256,"ATRI","GEN",156849,"MAHENDRA PASWAN","IND",242,8,0.00154288519531524
"18128",256,"ATRI","GEN",156849,"MAITJILI SARAN SINGH","IND",20,16,0.000127511173166549
"18129",256,"ATRI","GEN",156849,"MOSAFIR CHAWDHARY","IND",157,10,0.00100096270935741
"18130",256,"ATRI","GEN",156849,"NAGENDRA KUMAR","IND",174,9,0.00110934720654897
"18132",256,"ATRI","GEN",156849,"NAGENDRA SINGH","IND",364,7,0.00232070335163119
"18133",256,"ATRI","GEN",156849,"RAJENDRA PRASAD YADAV","IND",24293,4,0.154881446486748
"18136",256,"ATRI","GEN",156849,"SAKAL DEO SINGH","IND",62,14,0.000395284636816301
"18137",256,"ATRI","GEN",156849,"SHEO DAYAL SINGH","IND",91,13,0.000580175837907797
"18138",256,"ATRI","GEN",156849,"SHYAM SUNDER SINGH YADAV","IND",6,20,3.82533519499646e-05
"18139",256,"ATRI","GEN",156849,"UMA SHANKER SINGH","IND",11,19,7.01311452416018e-05
"18141",62,"AURAI","GEN",119799,"JAWAHAR JHA","IND",275,5,0.00229551164867820
"18142",62,"AURAI","GEN",119799,"MUKESH PR. GUPTA","IND",94,9,0.00078464761809364
"18143",62,"AURAI","GEN",119799,"PRABHU RAM ROY","IND",156,6,0.00130218115343200
"18144",62,"AURAI","GEN",119799,"RAJ PALTAN PRASAD","IND",1010,4,0.00843078823696358
"18145",62,"AURAI","GEN",119799,"RAM BABU THAKUR 'RAMU'","IND",37756,2,0.315161228390888
