"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"46442",57,"Baisi","GEN",161320,"RIZWAN AHAMAD NOORI","Ittehad-E-Millait Council",2559,9,0.0158628812298537
"46549",62,"Purnia","GEN",186786,"BINDU PRAKASH JHA","Ittehad-E-Millait Council",725,21,0.00388144721767156
"46590",64,"Kadwa","GEN",158361,"MD MERAJ ALAM","Ittehad-E-Millait Council",993,13,0.00627048326292458
"46609",65,"Balrampur","GEN",197216,"SHORAB ALI","Ittehad-E-Millait Council",1326,13,0.00672359240629564
"46628",66,"Pranpur","GEN",179444,"SHAHIDA QURESHI","Ittehad-E-Millait Council",1445,14,0.0080526515235951
"46687",69,"Korha","SC",172222,"MANJU DEVI","Ittehad-E-Millait Council",527,14,0.00306000394839219
"48502",188,"Phulwari","SC",189057,"MISHRI RAM","Ittehad-E-Millait Council",2033,11,0.0107533706765684
