"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"10703",184,"ALAULI","SC",59718,"MAHESHWAR MOCHI","CPM",9981,3,0.167135537024013
"11066",105,"BEGUSARAI","GEN",69602,"BASUDEO SINGH","CPM",24722,2,0.355190942789000
"11136",8,"BETTIAH","GEN",73877,"SATYENDRA NARIAN MITRA","CPM",4127,5,0.0558631238409789
"11175",99,"BIBHUTPUR","GEN",78745,"RAMDEO VERMA","CPM",26308,1,0.334091053400216
"11296",218,"BRAHMPUR","GEN",78428,"KAMTA PRASAD SINGH","CPM",3771,5,0.0480823175396542
"11395",264,"CHATRA","SC",37081,"JAGDHARI BHUIYAN","CPM",2977,3,0.080283703244249
"11572",284,"DHANBAD","GEN",70114,"GOPI KANT BAKSHI","CPM",17577,2,0.250691730610149
"11662",204,"FATWA","SC",65950,"SURYA NARAYAN DUSAD","CPM",8645,3,0.131084154662623
"11769",20,"GOBINDGANJ","GEN",72514,"UMAKANT SHUKLA","CPM",30328,2,0.418236478473122
"12079",291,"JAMSHEDPUR EAST","GEN",54096,"RAJKISHORE SINGH","CPM",8390,3,0.155094646554274
"12291",90,"KEOTI","GEN",96604,"VIJAYKANT THAKUR","CPM",12907,3,0.133607304045381
"12315",180,"KHARAGPUR","GEN",78785,"DASRATH SINGH","CPM",9143,4,0.116050009519579
"12416",115,"KUMARKHAND","SC",63036,"DAIDYA NATH PASWAN","CPM",8257,3,0.130988641411257
"12566",152,"MAHESHPUR","ST",44666,"JATIN SOREN","CPM",9946,3,0.222674965297990
"12589",30,"MAIRWA","SC",49990,"GIRDHARI RAM","CPM",14611,2,0.292278455691138
"12659",146,"MANIHARI","GEN",51937,"SAGIR AHMAD","CPM",8484,3,0.163351753085469
"12733",23,"MIRGANJ","GEN",74064,"BISHWANATH SINGH","CPM",8426,4,0.113766472240225
"12867",257,"NAWADA","GEN",103382,"GANESH SHANKAR VIDYARTHI","CPM",39681,1,0.383828906386025
"12904",151,"PAKAUR","GEN",55227,"ABDUL HAKIM","CPM",21235,1,0.384503956398139
"12932",79,"PANDAUL","GEN",91171,"SHASHI BHUSHAN YADAV","CPM",3397,4,0.0372596549341348
"12953",181,"PARBATTA","GEN",91139,"KRISHNA KANT SINGH","CPM",4274,5,0.0468954015295318
"13141",139,"PURNEA","GEN",62333,"AJIT CHAND SARKAR","CPM",27486,1,0.440954229701763
"13324",54,"SAHEBGANJ","GEN",81557,"BHAGYA NARAIN RAI","CPM",23686,2,0.290422649190137
"13439",5,"SIKTA","GEN",68964,"SHRINIVAS PANDEY","CPM",4708,3,0.0682675018850415
"13448",304,"SILLI","GEN",52747,"RAJENDRA SINGH","CPM",20000,1,0.37916848351565
"13551",11,"SUGAULI","GEN",72208,"RAMASHRAY SINGH","CPM",29395,1,0.40708785730113
"13599",301,"TAMAR","ST",39214,"BUDHAN LAL MUNDA","CPM",11551,2,0.294563166216147
