"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"24702",216,"ARRAH","GEN",111605,"RAM DEO RAM","SSD",81,28,0.00072577393485955
"24717",242,"ARWAL","GEN",108051,"AWADESH KUMAR SINGH","SSD",85,24,0.000786665556079999
"24804",256,"ATRI","GEN",134326,"RAMASHISH YADAV","SSD",315,9,0.00234504116850051
"25263",254,"BARACHATTI","SC",97291,"SARDAR RAM BHAJAN MANAW","SSD",586,11,0.00602316761057035
"25425",215,"BARHARA","GEN",105689,"DINESH SINGH","SSD",310,14,0.0029331340063772
"25463",263,"BARHI","GEN",94829,"BABNESHWAR SINGH BAGI","SSD",196,24,0.00206687827563298
"25720",247,"BELAGANJ","GEN",108852,"VINOD PRASAD","SSD",106,21,0.000973799287105428
"26117",226,"BIKRAMGANJ","GEN",116717,"DUDHA NATH SINGH","SSD",87,30,0.000745392702005706
"26258",253,"BODH GAYA","SC",99633,"RAGHUNI RAM SHASTRI","SSD",273,18,0.00274005600554033
"26593",233,"CHENARI","SC",125034,"KASHI NATH RAM","SSD",191,21,0.00152758449701681
"26885",237,"DEO","SC",99341,"RAGHUNI RAM SHASHTRI","SSD",810,8,0.0081537331011365
"27119",227,"DINARA","GEN",123384,"VISHWA NATH SAH","SSD",1961,7,0.015893470790378
"27354",249,"GAYA MUFASSIL","GEN",99761,"KAMLESH KUMAR VERMA","SSD",2790,4,0.0279668407493910
"27608",241,"GOH","GEN",108823,"RAGHUNI RAM SHASTRI","SSD",516,11,0.00474164468908227
"27762",252,"GURUA","GEN",99928,"RAGHAWENDRA NARAYAN YADAV","SSD",1020,11,0.0102073492914899
"28113",251,"IMAMGANJ","SC",87628,"RAMJEE MANJHEE","SSD",1009,8,0.0115145843794221
"28201",245,"JAHANABAD","GEN",133173,"ALI MOHAMMAD","SSD",105,21,0.000788448108850893
"28840",225,"KARAKAT","GEN",113596,"LAKSHAMAN CHAUDHARY","SSD",2139,7,0.0188298883763513
"29268",248,"KONCH","GEN",85795,"SUNIL KUMAR","SSD",653,8,0.00761116615187365
"29369",243,"KURTHA","GEN",125687,"JAIRAM PRASAD SINGH","SSD",6084,5,0.0484059608392276
"29893",244,"MAKHDUMPUR","GEN",125920,"RAMDEV SINGH","SSD",69,20,0.000547966963151207
"31159",223,"PIRO","GEN",104499,"LAXMAN SINGH","SSD",100,28,0.000956946956430205
"31337",239,"RAFIGANJ","GEN",93668,"HARI MEHTA","SSD",267,16,0.00285049323141308
"31997",232,"SASARAM","GEN",125875,"JAGDISH SINGH","SSD",290,19,0.0023038728897716
