"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"3",11,"ADAPUR","GEN",24203,"MAKSUD ALAM","SWA",5282,3,0.218237408585713
"9",118,"ALAMNAGAR","GEN",33563,"KAUSHALYA DEVI","SWA",5708,3,0.170068229896016
"13",183,"ALAULI","SC",27493,"DHANPAT DAS","SWA",4309,2,0.156730804204707
"21",129,"AMAUR","GEN",38420,"ANJUM HASHIM","SWA",8878,2,0.231077563768870
"27",125,"ARARIA","GEN",43734,"ZAHIRUDDIN","SWA",10300,2,0.235514702519779
"29",213,"ARRAH","GEN",33593,"ABUL FAZAL MOHAMMED ABDUL HAMID","SWA",10759,2,0.320275057303605
"41",214,"ARRAH MUFFASIL","GEN",32242,"SATYENDRA PRASAD SINGH","SWA",7756,2,0.2405557967868
"46",234,"ARWAL","GEN",42691,"SITA RAM SINGH","SWA",4080,4,0.0955704949520976
"57",253,"ATRI","GEN",32626,"SIYA RAM SINGH","SWA",2692,4,0.0825108808925397
"58",244,"AURANGABAD","GEN",24262,"BRIJMOHAN SINGH","SWA",10421,1,0.429519413073943
"66",190,"BACHHWARA","GEN",37499,"BRIJ KISHORE RAI","SWA",2450,4,0.065335075602016
"75",2,"BAGAHA","SC",39424,"SHEO PRASAD HARIJAN","SWA",4580,4,0.116172889610390
"76",265,"BAGODAR","GEN",14231,"MOTI RAM","SWA",9503,1,0.66776754971541
"80",127,"BAHADURGANJ","GEN",24432,"MOHAMMAD KHALIL","SWA",6820,3,0.279142108709889
"84",90,"BAHERA EAST","GEN",32430,"MAHMAD FAZLE KARIM SHAIKH","SWA",4756,3,0.146654332408264
"88",92,"BAHERA SOUTH","GEN",20152,"SHYAM SUNDAR SINGH","SWA",2129,4,0.105647082175466
"92",91,"BAHERA WEST","GEN",38317,"RAMCHANDRA RAI","SWA",2027,3,0.0529008012109508
"93",282,"BAHRAGORA","GEN",32783,"DEBENDRA NATH MAHTO","SWA",1809,5,0.0551810389531159
"101",38,"BAIKUNTHPUR","GEN",28140,"HARIHAR RAI","SWA",7817,2,0.277789623312011
"106",187,"BAKHRI","SC",30035,"DHANUSHDHARI SADA","SWA",1331,3,0.044314965873148
"109",182,"BAKHTIARPUR 1","GEN",40226,"BAMBHOLA MANDAL","SWA",3755,3,0.0933475861383185
"116",200,"BAKHTIARPUR 2","GEN",37421,"RAM LAKHAN RAI","SWA",14518,2,0.387963977445819
"128",185,"BALIA","GEN",36069,"SHIVA BRAT NARAIN SINGH","SWA",1069,8,0.0296376389697524
"130",42,"BANIAPUR","GEN",28126,"TRIGUNA SINGH","SWA",11027,2,0.392057171300576
"132",165,"BANKA","GEN",28827,"BRIJ MOHAN SINGH","SWA",13448,1,0.466507094043778
"135",121,"BANMANKHI","SC",30272,"BALDEO SHARRAF","SWA",3039,2,0.100389799154334
"139",248,"BARACHATTI","GEN",23216,"MUSHTAQ ALI KHAN","SWA",8546,1,0.368108201240524
"145",135,"BARARI","GEN",32641,"GANGADHAR JHA","SWA",1788,5,0.0547777335253209
"152",22,"BARAULI","GEN",39851,"HAZARI SAH","SWA",8953,2,0.224661865448797
"157",173,"BARBIGHA","SC",34735,"RAMLAKHAN RABI DAS","SWA",893,5,0.0257089391104074
"162",191,"BARH","GEN",35428,"RAMJI CHOUDHARY","SWA",13680,2,0.386135260246133
"175",37,"BARHARIA","GEN",30046,"MOHAMMAD HASSAN","SWA",473,4,0.0157425281235439
"179",266,"BARHI","GEN",25112,"KAMAKSHYA NARAIN SINGH","SWA",15989,1,0.636707550175215
"184",188,"BARIARPUR","GEN",35520,"RAMPHAL MAHTO","SWA",1215,4,0.0342060810810811
"187",270,"BARKAGAON","GEN",16694,"SHASHANK MANJARI","SWA",12239,1,0.733137654247035
"192",58,"BARURAJ","GEN",41232,"SUKDEO GIRI","SWA",13271,2,0.321861660845945
"193",36,"BASANTPUR EAST","GEN",33841,"BHOLA SINGH","SWA",1299,3,0.0383853905026447
"197",35,"BASANTPUR WEST","GEN",27541,"INDRASAN SINGH","SWA",7194,3,0.261210558803239
"203",186,"BEGUSARAI","GEN",42370,"RAM SHANKAR PRASAD SHARMA","SWA",1831,4,0.043214538588624
"207",239,"BELAGANJ","SC",24322,"RAM RAKHYA RAM AZAD","SWA",1707,3,0.0701833730778719
"212",166,"BELHAR","GEN",40392,"RADHEY SHYAM RAI","SWA",6728,3,0.166567637155872
"215",68,"BELSAND","GEN",35265,"JAMUNA PRASAD SINGH","SWA",10637,2,0.301630511838934
"217",79,"BENIPATTI EAST","GEN",37523,"CHULHAI JHA","SWA",7022,3,0.187138555019588
"225",78,"BENIPATTI WEST","GEN",42257,"JANG BAHADUR THAKUR","SWA",4603,3,0.108928698203848
"232",264,"BERMO","GEN",26483,"THAKUR BRAJESHWAR PRASAD SINGH","SWA",9404,2,0.355095721783786
"233",309,"BERO","ST",24844,"GANESH KACHCHAP","SWA",6558,3,0.263967155047496
"240",223,"BHABUA","GEN",43582,"DEONATH TIWARI","SWA",15901,2,0.364852462025607
"248",159,"BHAGALPUR","GEN",35416,"KASIM HOSSAIN","SWA",2105,4,0.0594364129207138
"251",158,"BHAGALPUR MUFFASIL","SC",22095,"AKLU BHAGAT","SWA",3412,2,0.154424077845666
"260",315,"BHAWANATHPUR","GEN",23912,"SHANKER PRATAP DEO","SWA",15671,1,0.655361324857812
"262",26,"BHORE","GEN",27100,"NAND KISHORE NARAIN","SWA",6927,2,0.255608856088561
"278",195,"BIHAR SOUTH","GEN",33093,"SURJU MAHTO","SWA",711,8,0.021484906173511
"291",210,"BIKRAM","GEN",45058,"SHAMSHER SINGH","SWA",4563,4,0.101269474899019
"292",229,"BIKRAMGANJ","GEN",35851,"AWADH BEHARI CHOUDHARI","SWA",4238,3,0.118211486429946
"300",89,"BIRAUL","GEN",24393,"CHANDRASHEKHAR JHA","SWA",10854,1,0.444963719099742
"302",317,"BISHRAMPUR","GEN",25117,"KRISHNA MURARI SINGH","SWA",14347,1,0.571206752398774
"307",249,"BODH GAYA","GEN",21808,"KULDEEP MAHTO","SWA",12304,1,0.564196625091709
"323",222,"CHAINPUR (SC)","SC",37738,"DULAR CHAND RAM","SWA",14409,2,0.381816736446023
"330",305,"CHAINPUR (ST)","ST",36275,"MICHAEL","SWA",15551,1,0.428697450034459
"335",168,"CHAKAI","ST",14768,"SAMVELT FALENDER HEMBRAM","SWA",1219,4,0.0825433369447454
"345",198,"CHANDI","GEN",34566,"JAGAT KISHORE PRASAD NARAIN SINGH","SWA",9141,2,0.264450616212463
"358",295,"CHANDIL EAST","GEN",23493,"PRABHAT KUMAR ADITYADEV","SWA",8787,1,0.374026305708083
"368",7,"CHANPATIA","GEN",26097,"NAGINA RAI","SWA",3435,3,0.131624324635016
"374",44,"CHAPRA","GEN",42777,"PRASIDH NARAIN SINGH","SWA",7970,2,0.186315075858522
"379",43,"CHAPRA MUFFASIL","SC",27907,"MUNI LAL MANJHI","SWA",6813,2,0.244132296556420
"384",281,"CHAS","GEN",34944,"PARVATI CHARAN MAHTO","SWA",11703,1,0.33490728021978
"390",269,"CHATRA","GEN",28686,"KESHAV PRASAD SINGH","SWA",20634,1,0.719305584605731
"393",268,"CHAUPARAN","GEN",25215,"NAND KISHORE SINGH","SWA",12167,1,0.482530239936546
"397",181,"CHAUTHAM","GEN",38116,"SURENDRA NARAYAN SINGH","SWA",4076,3,0.106936719487879
"402",224,"CHENARI","SC",48068,"RAM JANAM DHOBI","SWA",13884,2,0.288840808854123
"408",157,"COLGONG","GEN",38936,"NARENDRA PRASAD SAH","SWA",3960,3,0.101705362646394
"414",104,"DALSINGH SARAI EAST","GEN",30404,"RAMPADARATH MAHTO","SWA",10975,2,0.360972240494672
"417",103,"DALSINGH SARAI WEST","SC",26653,"GANGA PRASAD DAS","SWA",5904,2,0.221513525681912
"422",313,"DALTONGANJ","GEN",28026,"SACHCHIDANAND TRIPATHY","SWA",9939,1,0.354634981802612
"427",31,"DARAULI","GEN",31962,"RAJENDRA PRASAD SINGH","SWA",7902,2,0.247231086915712
"432",93,"DARBHANGA CENTRAL","GEN",45697,"MUSHTAQUE ALI KHAN","SWA",9598,3,0.210035669737620
"436",96,"DARBHANGA EAST","GEN",36421,"ILLYAS","SWA",6345,3,0.174212679498092
"439",94,"DARBHANGA NORTH","GEN",23006,"KUSHESBAR JHA","SWA",8162,2,0.35477701469182
"443",95,"DARBHANGA WEST","SC",25860,"BIDESHI BAITHA","SWA",3489,3,0.134918793503480
"448",241,"DAUDNAGAR","GEN",30948,"KUNJBIHARI SHARMA","SWA",3683,3,0.119006074705958
"458",230,"DAWATH","GEN",38858,"WASI AHMED","SWA",6572,3,0.169128622162746
"464",149,"DEOGHAR","GEN",31068,"ALAKA DEBI","SWA",10700,2,0.344405819492726
"471",13,"DHAKA","GEN",27906,"GAJADHAR SINGH","SWA",8214,2,0.294345302085573
"479",120,"DHAMDAHA","GEN",34042,"SURYA NARAYAN SINGH YADAV","SWA",6914,2,0.203102050408319
"482",277,"DHANBAD","GEN",34890,"ABDUL KHALIQUE ANSARI","SWA",3591,2,0.102923473774721
"495",259,"DHANWAR","SC",13468,"GOPAL RAVIDAS","SWA",6400,1,0.475200475200475
"501",164,"DHURAIYA","GEN",32969,"SACHIDANAND SINGH","SWA",3119,5,0.094604021960023
"505",208,"DINAPUR","GEN",34756,"NANDA CHARAN ROY","SWA",1761,3,0.0506675106456439
"510",228,"DINARA","GEN",48367,"RAMANANDH GIRI","SWA",1922,3,0.0397378377819588
"520",217,"DUMRAON","GEN",39271,"VISHWA NATH SINGH","SWA",9943,2,0.253189376384610
"521",263,"DUMRI","ST",20082,"HEMLAL PRAGNAIT","SWA",12153,1,0.60516880788766
"524",201,"FATWA","SC",30036,"KESHAV PRASAD","SWA",12437,2,0.414069782927154
"528",124,"FORBESGANJ","GEN",43175,"BASANT SINGH","SWA",3077,3,0.0712680949623625
"532",314,"GARHWA","GEN",26537,"GOPINATH PRASAD SINGH","SWA",17655,1,0.665297509138184
"539",45,"GARKHA","GEN",44196,"SITA RAM SINGH","SWA",3866,3,0.0874739795456602
"542",260,"GAWAN","GEN",18122,"GIRIJA PRASAD SINGH","SWA",8124,1,0.448294890188721
"557",252,"GAYA MUFFASIL","GEN",28038,"RAM SARAN MAHTO","SWA",9910,2,0.353448890791069
"562",283,"GHATSHILA","ST",22411,"RAM CHANDRA MURMU","SWA",851,5,0.0379724242559457
"564",12,"GHORASAHAN","GEN",29275,"RADHAKRISHNA PRASAD GUPTA","SWA",1497,4,0.051135781383433
"574",238,"GHOSI","GEN",43673,"RAMNANDAN SHARMA","SWA",4703,3,0.107686671398805
"581",262,"GIRIDIH","GEN",31672,"IFTAKHAN JAN KHWAJA","SWA",5687,3,0.179559232129326
"586",21,"GOBINDGANJ","GEN",30222,"ARUN PRAKASH PANDE","SWA",3323,3,0.109953014360400
"594",154,"GODDA","GEN",29073,"JUGAL KISHORE CHAUBEY","SWA",4047,3,0.139201320813126
"602",240,"GOH","GEN",39457,"RAMNANDAN SINGH","SWA",1308,4,0.0331500114048204
"609",160,"GOPALPUR","GEN",38142,"MUNILAL SINGH","SWA",2619,3,0.0686644643699858
"611",306,"GUMLA","ST",33605,"JUNATHAN SURIN","SWA",8328,2,0.247820264841541
"623",80,"HARLAKHI","GEN",35487,"SADAQUET HUSSAIN","SWA",4653,3,0.131118437737763
"628",271,"HAZARIBAGH","GEN",27387,"KAILASH PATI SINGH","SWA",10385,2,0.379194508343375
"639",254,"HISUA","GEN",34804,"BALDEO SINGH","SWA",774,4,0.0222388231237789
"646",316,"HUSSAINABAD","SC",18651,"MAHANGU RAM","SWA",7584,2,0.406626990509892
"648",246,"IMAMGANJ","GEN",26881,"AMBIKA PRASAD SINGH","SWA",12662,1,0.471039023845839
"655",197,"ISLAMPUR","GEN",39986,"SHYAM SUNDAR PRASAD","SWA",19391,1,0.48494473065573
"660",231,"JAGDISHPUR","SC",29459,"SUBAN DASS","SWA",756,5,0.0256627855663804
"664",237,"JAHANABAD","SC",36486,"RAMDAHIN MANJHI","SWA",1233,4,0.0337937839171189
"672",77,"JALE","GEN",31292,"ABHAYA CHANDRA MISHRA","SWA",9047,2,0.289115428863607
"676",179,"JAMALPUR","GEN",34717,"JAGDISH PRASAD YADAV","SWA",877,5,0.0252613993144569
"681",285,"JAMSHEDPUR","GEN",50158,"GURUDASS SINGH GILL","SWA",1014,6,0.0202161170700586
"689",146,"JAMTARA","GEN",27928,"KALI PRASAD SINGH","SWA",9828,1,0.35190489830994
"693",261,"JAMUA","GEN",19345,"INDRA NARAIN SINGH","SWA",9687,1,0.500749547686741
"703",170,"JAMUI","SC",26212,"RAGHUNATH RABIDAS","SWA",590,4,0.0225087746070502
"705",51,"JANDAHA","GEN",39868,"PRAMANAND SINHA","SWA",3959,4,0.0993026989063911
"710",150,"JARMUNDI","GEN",40673,"SHAMBHUNATH BALIASE","SWA",4697,3,0.115482015096010
"715",169,"JHAJHA","GEN",29407,"SUKRADAS YADAV","SWA",1345,3,0.0457374094603326
"717",85,"JHANJHARPUR","GEN",32245,"MAHADEO MISHRA","SWA",1036,6,0.0321290122499612
"724",280,"JORAPOKHAR","GEN",39974,"DURGA PRASAD SINGH","SWA",3840,4,0.0960624405863812
"731",286,"JUGSALAI","GEN",36779,"DIP NARAYAN SHARMA","SWA",529,6,0.0143832078088039
"741",59,"KANTI","GEN",30150,"HARIHAR PRASAD SHAHI","SWA",8771,2,0.290912106135987
"745",25,"KATEA","SC",29462,"BADRI MEHRA","SWA",15115,1,0.513033738374856
"752",134,"KATIHAR","GEN",34723,"STAYANARAIN SINGH","SWA",2449,6,0.070529620136509
"756",167,"KATORIA","ST",15597,"KAMPA MURMU","SWA",6386,1,0.409437712380586
"763",65,"KATRA NORTH","GEN",34998,"SHYAMNANDAN THAKUR","SWA",2436,5,0.0696039773701354
"765",64,"KATRA SOUTH","GEN",45284,"JITENDRA PRASAD SINGH","SWA",7590,3,0.167608868474516
"771",276,"KENDUADIH","SC",31322,"LAL DAS RAM BEHARI","SWA",7041,2,0.224794074452462
"776",16,"KESARIA","GEN",29745,"PARAS NATH SINGH","SWA",1529,3,0.0514035972432342
"782",184,"KHAGARIA","GEN",46603,"RAMODIT SAHU","SWA",9622,3,0.206467394802910
"784",82,"KHAJAULI","GEN",36026,"ARJUN SINGH","SWA",1942,4,0.0539055126852829
"796",301,"KHUNTI","ST",34328,"PITUS HOR","SWA",4923,3,0.143410626893498
"799",128,"KISHANGANJ","GEN",23911,"MOHAMMAD HUSAIN AZAD","SWA",10793,1,0.451382209025135
"804",117,"KISHANGANJ (SC)","SC",21123,"NARAYAN DARBEY","SWA",4435,2,0.209960706339062
"812",109,"KISHANPUR","GEN",49861,"RAMJEE MANDAL","SWA",6162,3,0.123583562303203
"818",250,"KOCH","GEN",28294,"RAM BRICHCH YADAVA","SWA",4822,3,0.170424825051248
"823",267,"KODARMA","GEN",27997,"G. P. TRIPATHY","SWA",7488,2,0.267457227560096
"825",303,"KOLEBIRA","ST",35294,"AMRUS DUB SORENG","SWA",4975,2,0.140958803196011
"829",24,"KUCHAIKOT","GEN",34468,"JAINARAYAN PRASAD","SWA",14155,2,0.410670767088314
"835",235,"KURTHA","GEN",36891,"RAM PRASAD SINGH","SWA",1026,4,0.0278116613808246
"844",55,"LALGANJ NORTH","GEN",40632,"RAMDAS SHUKLA","SWA",1421,3,0.0349724355188029
"846",54,"LALGANJ SOUTH","GEN",48028,"BISHUNDEO PRASAD YADAVA","SWA",18018,2,0.375156158907304
"853",311,"LATEHAR","ST",15555,"JOHN BARCHMANAS MUNJANI","SWA",7353,1,0.472709739633558
"855",86,"LAUKAHA","GEN",28854,"ANIS AHMAD","SWA",4703,4,0.162992999237541
"866",318,"LESLIEGANJ","SC",24235,"RAM KRISHNA RAM","SWA",13003,1,0.53653806478234
"875",308,"LOHARDAGA","ST",37177,"SUSHIL BAKHLA","SWA",14400,1,0.38733625628749
"880",88,"MADHAIPUR","GEN",40682,"SITARAM MANDAL","SWA",5437,3,0.133646330072268
"886",15,"MADHUBAN","GEN",23748,"RUPLAL RAI","SWA",5974,2,0.251558025939026
"899",83,"MADHUBANI WEST","GEN",34695,"UDIT NARAIN JHA","SWA",5320,3,0.153336215593025
"900",148,"MADHUPUR","SC",24212,"CHHATU TURI","SWA",12058,1,0.498017511977532
"903",155,"MAHAGAMA","GEN",33807,"BAIKUNTH MISHRA","SWA",2017,4,0.0596622001360665
"912",34,"MAHARAJGANJ","GEN",27538,"UMA SHANKAR PRASAD","SWA",11479,1,0.416842181712543
"915",142,"MAHESHPUR","ST",19702,"JOSEPH MURMU","SWA",7252,1,0.368084458430616
"920",50,"MAHNAR","GEN",42801,"GAYA PRASAD SINHA","SWA",3375,4,0.0788532978201444
"929",53,"MAHUA","SC",23609,"YOGENDRA PASWAN","SWA",3943,3,0.167012579948325
"931",30,"MAIRWA","SC",20138,"NARAIN CHOUDHARY","SWA",2473,3,0.122802661634720
"943",70,"MAJORGANJ","SC",31325,"RAM ASRE HAJRA","SWA",1069,5,0.0341260973663208
"954",310,"MANDAR","GEN",24069,"BHARAT DEO SINGH","SWA",7309,2,0.303668619385932
"959",272,"MANDU","GEN",21550,"RAGHUNANDAN PRASAD","SWA",12704,1,0.589512761020882
"966",209,"MANER","GEN",30499,"JWALA PRASAD SINGH","SWA",4346,3,0.142496475294272
"978",9,"MANJHAULIA","SC",27018,"JILDAR RAM","SWA",13146,1,0.486564512547191
"981",33,"MANJHI","GEN",33386,"LAKSHMI NARAYAN SINGH","SWA",744,5,0.0222847900317498
"991",41,"MARHAURA","GEN",29508,"HARI NARAIN RAI","SWA",6684,3,0.226514843432290
"995",202,"MASAURHI","SC",22863,"MAHABIR PRASAD","SWA",6411,2,0.280409395092508
"999",39,"MASHRAKH NORTH","GEN",24482,"PRABHU NARAIN SINGH","SWA",10161,2,0.415039620946001
"1003",66,"MINAPUR","GEN",35716,"ABDUL MAJID","SWA",1259,5,0.0352503079852167
"1014",221,"MOHANIA","GEN",48206,"RAM LAL SINGH","SWA",15134,2,0.313944322283533
"1016",102,"MOHIUDDINNAGAR","GEN",36239,"KAPILDEO SINGH","SWA",7516,3,0.207400866469825
"1022",192,"MOKAMAH","GEN",35680,"JWALA SINGH","SWA",1740,3,0.0487668161434978
"1031",18,"MOTIHARI","GEN",33625,"SATYA NARAIN PRASAD VERMA","SWA",4285,3,0.127434944237918
"1036",113,"MURLIGANJ","GEN",34859,"RAMANAND PD. MANDAL","SWA",2586,3,0.0741845721334519
