"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"36830",166,"ALAULI","SC",95578,"BALESHWAR PASWAN","SJP(R)",2422,7,0.0253405595429911
"36885",198,"ARRAH","GEN",113891,"AJIT KUMAR SINGH","SJP(R)",821,10,0.00720864686410691
"37021",87,"BAHERI","GEN",102590,"KRISHNA KUMAR LAL DEO","SJP(R)",1684,6,0.0164148552490496
"37083",103,"BALIA","GEN",93328,"VALESHWAR AJAD","SJP(R)",1265,10,0.0135543459626264
"37094",36,"BANIAPUR","GEN",85093,"RAMSHISH YADAV","SJP(R)",2286,7,0.0268647244779242
"37146",141,"BARARI","GEN",103395,"PABHAT KUMAR","SJP(R)",1335,13,0.0129116494994922
"37231",144,"BARSOI","GEN",121985,"MD. IMRAN ALI","SJP(R)",7207,4,0.0590810345534287
"37514",200,"BRAHMPUR","GEN",101442,"SUDHAKAR PANDEY","SJP(R)",1150,8,0.0113365272766704
"37579",7,"CHANPATIA","GEN",87431,"SHARFUDDIN SHEKH","SJP(R)",11426,2,0.130685912319429
"37604",164,"CHAUTHAM","GEN",103866,"KUMOD JHA","SJP(R)",1734,8,0.0166945872566576
"37900",232,"GAYA TOWN","GEN",92106,"SURESH HIJARA","SJP(R)",848,11,0.00920678348858923
"38024",45,"HAJIPUR","GEN",118745,"HARENDRA SINGH","SJP(R)",1628,7,0.0137100509495137
"38186",40,"JALALPUR","GEN",91149,"DR. RAMZAN ALI","SJP(R)",1249,11,0.0137028382099639
"38228",170,"JAMUI","GEN",129135,"SHIV NANDAN SINGH","SJP(R)",1338,7,0.0103612498548031
"38244",48,"JANDAHA","GEN",103479,"VIGYAN SWAROOP SINGH","SJP(R)",1526,8,0.0147469534881474
"38434",165,"KHAGARIA","GEN",105037,"BARSHA RANI","SJP(R)",2686,5,0.0255719413159172
"38562",172,"LAKHISARAI","GEN",90484,"RAMANUJ PRASAD SINGH","SJP(R)",879,7,0.00971442464966182
"38649",78,"MADHUBANI","GEN",100416,"KAILASH KUMAR SAH","SJP(R)",2338,6,0.0232831421287444
"38683",47,"MAHNAR","GEN",96605,"AJEY KUMAR","SJP(R)",1014,12,0.0104963511205424
"38795",146,"MANIHARI","GEN",86387,"YUVRAJ","SJP(R)",915,17,0.0105918714621413
"38803",35,"MANJHI","GEN",88666,"OM PRAKASH SINGH","SJP(R)",3367,5,0.0379739697290957
"38922",211,"MOHANIA","SC",110381,"SHIVMUNI RAM","SJP(R)",617,11,0.00558973011659615
"38956",12,"MOTIHARI","GEN",121972,"ASHOK KUMAR","SJP(R)",1508,7,0.0123634932607484
"39003",218,"NABINAGAR","GEN",116596,"RAM LAKHAN PRASAD SINGH","SJP(R)",1535,7,0.0131651171566778
"39212",190,"PATNA EAST","GEN",121121,"LAKSHMI KUMAR THAKUR","SJP(R)",763,9,0.00629948563832861
"39308",205,"PIRO","GEN",113252,"SANJAY SINGH","SJP(R)",297,16,0.00262247024335111
"39519",10,"RAXAUL","GEN",101287,"JAI PRAKASH PACHAURI","SJP(R)",1098,10,0.0108404829839960
"39705",4,"SHIKARPUR","SC",97699,"TEJ BAHADUR RAM","SJP(R)",2092,8,0.0214127063736579
"39835",11,"SUGAULI","GEN",110691,"PRABHAT RANJAN","SJP(R)",712,15,0.0064323206042045
"39862",112,"SUPAUL","GEN",110247,"SHIV SHANKAR SINGH","SJP(R)",1048,10,0.00950592759893693
"39865",169,"SURAJGARHA","GEN",91079,"ANIL KUMAR SINGH","SJP(R)",1740,6,0.019104294074375
