"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"37164",25,"BARAULI","GEN",90053,"AMREND SINGH","ABHM",1158,9,0.0128590940890365
"37375",150,"BHAGALPUR","GEN",116714,"NAGARMAL BAJORIA DHARTIPAKAR","ABHM",369,10,0.00316157444693867
"37980",24,"GOPALGANJ","GEN",95680,"SANT BHRT BHUSHANJEE MAHARAJ","ABHM",2479,6,0.0259092809364549
"39196",189,"PATNA CENTRAL","GEN",138662,"NAGARMAL VAJORIA DHARTI PAKAR","ABHM",209,18,0.00150726226363387
"39447",177,"RAJGIR","SC",70475,"BALDEO DAS","ABHM",388,12,0.00550549840368925
