"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"32862",13,"ADAPUR","GEN",111696,"RAM PREET RAI","INC",1313,7,0.0117551210428305
"32873",123,"ALAMNAGAR","GEN",107085,"BIBHUTI KAVI","INC",4979,4,0.0464957743848345
"32879",184,"ALAULI","SC",105475,"BIDYA NAND DAS","INC",2226,3,0.0211045271391325
"32888",172,"AMARPUR","GEN",118986,"NAWAL KISHORE CHOUDHARY","INC",11286,3,0.0948514951338813
"32894",136,"AMOUR","GEN",135792,"ABDUL JALIL MASTAN","INC",58399,1,0.430062153882408
"32914",130,"ARARIA","GEN",124582,"MOIDUR RAHMAN","INC",20981,2,0.168411166942255
"32931",216,"ARRAH","GEN",114593,"S.M. ISA","INC",4876,5,0.0425505920955032
"32948",242,"ARWAL","GEN",113006,"UPENDRA NARAYAN VIDYARTHI","INC",955,7,0.00845087871440454
"32965",193,"ASTHAWAN","GEN",127254,"RATNESHWAR PRASAD","INC",1367,7,0.0107422949376837
"32982",256,"ATRI","GEN",157065,"SHIV SHANKAR PRASAD SINGH","INC",643,4,0.00409384649667335
"32990",62,"AURAI","GEN",106167,"RAGHUNATH PANDEY","INC",19276,3,0.181563009221321
"33002",238,"AURANGABAD","GEN",117709,"VIKAS KUMAR SINGH","INC",3146,6,0.0267269282722647
"33007",77,"BABUBARHI","GEN",111307,"MAHENDRA NARAYAN JHA","INC",14972,3,0.134510857358477
"33016",107,"BACHWARA","GEN",110004,"RAMDEO RAI","INC",28764,3,0.261481400676339
"33022",2,"BAGHA","SC",120760,"MANJU RAM","INC",2232,4,0.018482941371315
"33036",281,"BAGHMARA","GEN",122402,"OM PRAKASH LAL","INC",47438,2,0.387559026813287
"33043",272,"BAGODAR","GEN",119023,"DEEPAK MAHESHWARI","INC",4040,7,0.0339430194164153
"33060",133,"BAHADURGANJ","GEN",109026,"ZAHIDUR RAHMAN","INC",43222,1,0.396437547007136
"33065",287,"BAHARAGORA","GEN",111928,"DEVIPADA UPADHYAY","INC",24722,3,0.220874133371453
"33079",85,"BAHERA","GEN",122283,"SITARAM CHOUDHARY","INC",2939,5,0.0240344119787706
"33089",87,"BAHERI","GEN",145221,"PARMANAND THAKUR","INC",8929,4,0.0614855978129885
"33104",26,"BAIKUNTHPUR","GEN",127773,"RADHA RAMAN SINGH","INC",1213,5,0.00949339844881156
"33113",137,"BAISI","GEN",108213,"SYED RUKUNDDIN","INC",19175,3,0.177196824780756
"33118",109,"BAKHRI","SC",101810,"RANI DEVI","INC",3411,4,0.0335035851095177
"33128",203,"BAKHTIARPUR","GEN",118616,"RAJAN KUMAR YADAV","INC",19514,3,0.164514062183854
"33140",103,"BALIA","GEN",111738,"MD. SAMSU ZOHA","INC",5033,4,0.0450428681379656
"33158",36,"BANIAPUR","GEN",109153,"UMA PANDEY","INC",2057,8,0.0188451073264134
"33166",174,"BANKA","GEN",110799,"MAHMOOD ALAM","INC",6657,3,0.0600817696910622
"33175",126,"BANMANKHI","SC",108841,"JAIKANT PASWAN","INC",5878,4,0.0540053840005145
"33190",254,"BARACHATTI","SC",69550,"PRAMESHWAR SINGH","INC",9513,3,0.136779295470884
"33205",141,"BARARI","GEN",105780,"SURYA DEO MANDAL","INC",4889,7,0.0462185668368312
"33219",25,"BARAULI","GEN",117175,"SHAUKAT ALI","INC",1433,7,0.0122295711542565
"33221",106,"BARAUNI","GEN",122090,"KAMLA DEVI","INC",9477,4,0.0776230649520845
"33227",192,"BARBIGHA","SC",104134,"ASHOK CHAUDHARY","INC",63697,1,0.611683023796262
"33241",202,"BARH","GEN",125897,"SUNIL SINGH DHATIRAJ","INC",1498,3,0.0118986155349214
"33250",149,"BARHAIT","ST",99783,"LOURENS HANSDA","INC",28473,2,0.285349207780885
"33255",215,"BARHARA","GEN",115976,"BANARSI DEVI","INC",3094,5,0.0266779333655239
"33272",263,"BARHI","GEN",109652,"MANOJ KUMAR YADAV","INC",72443,1,0.660662824207493
"33280",266,"BARKAGAON","GEN",115648,"IDRIS ANSARI","INC",6908,6,0.0597329828444936
"33289",270,"BARKATHA","GEN",117863,"BASUDEO YADAV","INC",16392,4,0.139076724671865
"33298",144,"BARSOI","GEN",122093,"AHMED ASHFAQUE KARIM","INC",8401,3,0.068808203582515
"33315",55,"BARURAJ","GEN",116208,"PANKAJ KUMAR","INC",3330,7,0.0286555142503098
"33319",27,"BASANTPUR","GEN",138161,"KAMALDEO NA. SUKLA","INC",2008,3,0.0145337685743444
