"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"6",118,"ALAMNAGAR","GEN",33563,"ANIRUDH PD. SINGH","CPI",7863,2,0.234275839466079
"32",213,"ARRAH","GEN",33593,"RAFIQ AHMAD","CPI",1279,4,0.0380734081505075
"47",234,"ARWAL","GEN",42691,"ZOHAIR SHAH","CPI",12915,2,0.302522779977044
"49",193,"ASTHAWAN","GEN",42901,"SAHABUDDIN KHAN","CPI",1505,3,0.0350807673480805
"68",190,"BACHHWARA","GEN",37499,"MAHARAJ SITARAM","CPI",7021,3,0.187231659510920
"70",2,"BAGAHA","SC",39424,"BALDEO MAHTO","CPI",4722,3,0.119774756493506
"100",38,"BAIKUNTHPUR","GEN",28140,"DEONANDAN SINHA","CPI",7639,3,0.271464108031272
"108",187,"BAKHRI","SC",30035,"YUGAL KISHORE SHARMA","CPI",11845,2,0.394373231230231
"120",185,"BALIA","GEN",36069,"CHOUDHRY MUSHTAQUE HASAN","CPI",3444,3,0.0954836563253764
"149",135,"BARARI","GEN",32641,"WAKIL PRASAD SINGH","CPI",2634,4,0.0806960571060936
"150",22,"BARAULI","GEN",39851,"BIJUL SINGH","CPI",5100,3,0.127976713256882
"155",173,"BARBIGHA","SC",34735,"LOKNATH MOCHI","CPI",8206,2,0.236245861522960
"182",188,"BARIARPUR","GEN",35520,"JANARDAN PRASAD SINGH","CPI",4099,3,0.115399774774775
"204",186,"BEGUSARAI","GEN",42370,"RAMSAGAR SINGH","CPI",10247,2,0.241845645503894
"219",79,"BENIPATTI EAST","GEN",37523,"RAJ KUMAR PURBEY","CPI",12973,1,0.345734616102124
"227",78,"BENIPATTI WEST","GEN",42257,"TEJ NARAIN JHA","CPI",16903,1,0.400004732943654
"231",264,"BERMO","GEN",26483,"SHAFIQUE KHAN","CPI",2747,3,0.103726919155685
"246",159,"BHAGALPUR","GEN",35416,"AJIT KUMAR MITRA","CPI",4831,3,0.136407273548679
