"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"38329",56,"KANTI","GEN",102246,"SHASHI BHUSHAN SINGH","BJKVP",706,12,0.00690491559572013
"38881",63,"MINAPUR","GEN",97127,"DWARIKA NATH PRASAD","BJKVP",1863,6,0.0191810722044334
"39169",53,"PARU","GEN",105723,"SURENDRA THAKUR","BJKVP",672,10,0.00635623279702619
"39293",17,"PIPRA","SC",88289,"SURESH KUMAR RAJAK","BJKVP",1452,7,0.0164459898741633
