"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"2",11,"ADAPUR","GEN",24203,"HARGUN PRASAD SAHI","INC",6367,2,0.263066561996447
"12",118,"ALAMNAGAR","GEN",33563,"YADUNANDAN JHA","INC",10796,1,0.321663736853082
"15",183,"ALAULI","SC",27493,"MISHRI SADA","INC",18752,1,0.682064525515586
"20",163,"AMARPUR","GEN",25003,"SHITAL PRASAD BHAGAT","INC",12823,1,0.512858456985162
"23",129,"AMAUR","GEN",38420,"MOHAMMAD ALIJAN","INC",14097,1,0.366918271733472
"28",125,"ARARIA","GEN",43734,"ZIAUR RAHMAN","INC",8891,3,0.203297205835277
"36",213,"ARRAH","GEN",33593,"SUMITRA DEVI","INC",15823,1,0.471020748370196
"38",214,"ARRAH MUFFASIL","GEN",32242,"AMBIKA SINGH","INC",15836,1,0.491160597977793
"43",234,"ARWAL","GEN",42691,"BUDDHAN MEHTA","INC",13141,1,0.307816635824881
"50",193,"ASTHAWAN","GEN",42901,"SHYAM NARAYAN SINGH","INC",18340,2,0.427495862567306
"56",253,"ATRI","GEN",32626,"SHEO RATAN SINGH","INC",13261,1,0.406454974560167
"60",244,"AURANGABAD","GEN",24262,"PRIYABARAT NARAIN SINHA","INC",7529,2,0.310320666062155
"62",133,"AZAMNAGAR","ST",20303,"BABULAL MANJHI","INC",8231,2,0.405408067773235
"67",190,"BACHHWARA","GEN",37499,"GIRISH KUMARI SINGH","INC",16638,1,0.443691831782181
"73",2,"BAGAHA","SC",39424,"NARSINGH BAITHA","INC",21064,1,0.534293831168831
"78",265,"BAGODAR","GEN",14231,"URMILA DEVI","INC",3153,2,0.221558569320498
"81",127,"BAHADURGANJ","GEN",24432,"RAFIQ ALAM","INC",9345,1,0.382490176817289
"83",90,"BAHERA EAST","GEN",32430,"MAHESH KANT SHARMA","INC",13818,1,0.426086956521739
"86",92,"BAHERA SOUTH","GEN",20152,"KRISHNA DEVI","INC",6676,1,0.331282254863041
"91",91,"BAHERA WEST","GEN",38317,"HARINATH MISHRA","INC",23873,1,0.623039381997547
"96",282,"BAHRAGORA","GEN",32783,"M. FRANCIS","INC",8363,2,0.255101729554952
"102",38,"BAIKUNTHPUR","GEN",28140,"SHIVABACHAN TRIVEDI","INC",9950,1,0.353589196872779
"105",131,"BAISI","GEN",39393,"MOHAMMAD AZIZUL HAQUE","INC",12518,2,0.317772193029218
"107",187,"BAKHRI","SC",30035,"MEDANI PASWAN","INC",15414,1,0.513201265190611
"110",182,"BAKHTIARPUR 1","GEN",40226,"MOHAMMAD SALAUDDIN CHAUDHRY","INC",20329,1,0.505369661413016
"119",200,"BAKHTIARPUR 2","GEN",37421,"RAMYATAN SINGH","INC",15846,1,0.423452072365784
"124",185,"BALIA","GEN",36069,"PREMA DEVI","INC",17438,1,0.483462252904156
"131",42,"BANIAPUR","GEN",28126,"UMA PANDEY","INC",12979,1,0.461459148119178
"134",165,"BANKA","GEN",28827,"VINDHAYABASANI DEVI","INC",11492,2,0.398654039615638
"136",121,"BANMANKHI","SC",30272,"BHOLA PASWAN","INC",24367,1,0.804935253699789
"141",248,"BARACHATTI","GEN",23216,"SHREEDHAR NARAIN","INC",7530,2,0.32434527911785
"142",135,"BARARI","GEN",32641,"BASUDEO PRASAD SINGH","INC",14149,1,0.433473239177721
"151",22,"BARAULI","GEN",39851,"GORAKH RAI","INC",24054,1,0.603598404055105
"154",173,"BARBIGHA","SC",34735,"LEELA DEVI","INC",21368,1,0.615172016697855
"163",191,"BARH","GEN",35428,"RANA SHIVALAKHPATI SINGH","INC",15865,1,0.447809642091001
"166",139,"BARHAIT","ST",20884,"STEPHEN HARI TUDU","INC",5679,2,0.271930664623635
"171",216,"BARHAMPUR","GEN",38494,"LALAN PRASAD SINGH","INC",7526,2,0.195510988725516
"176",37,"BARHARIA","GEN",30046,"QUAMRUL HAQUE","INC",11939,2,0.397357385342475
"178",266,"BARHI","GEN",25112,"JAI NARAYAN MEHTA","INC",3369,3,0.134158967824148
"181",188,"BARIARPUR","GEN",35520,"HARIHAR MAHTO","INC",19105,1,0.537865990990991
"188",270,"BARKAGAON","GEN",16694,"UPENDRA PRASAD","INC",2284,2,0.136815622379298
"191",58,"BARURAJ","GEN",41232,"RAMCHANDRA PRASAD SAHI","INC",15284,1,0.370682964687621
"194",36,"BASANTPUR EAST","GEN",33841,"RAM NATH SINGH","INC",12714,2,0.375698117667918
"198",35,"BASANTPUR WEST","GEN",27541,"JHULAN SINGH","INC",9263,1,0.336334918848263
"202",186,"BEGUSARAI","GEN",42370,"RAM NARAIN CHOUDHARY","INC",24433,1,0.576658012744867
"209",239,"BELAGANJ","SC",24322,"RAMESHWAR MANJHI","INC",13233,1,0.544075322753063
"213",166,"BELHAR","GEN",40392,"RAGHVENDRA NARAIN SINGH","INC",21025,1,0.520523866112101
"214",68,"BELSAND","GEN",35265,"GADADHAR PRASAD SINGH","INC",9550,3,0.270806748901177
"222",79,"BENIPATTI EAST","GEN",37523,"SHUBCHANDRA MISHRA","INC",7992,2,0.212989366521867
"224",78,"BENIPATTI WEST","GEN",42257,"CHHOTE PRASAD SINGH","INC",14707,2,0.348037011619377
"229",264,"BERMO","GEN",26483,"BINDESHWARI DUBEY","INC",11432,1,0.431673148812446
"236",309,"BERO","ST",24844,"SOMA BHAGAT","INC",6694,2,0.2694413137981
"238",8,"BETTIAH","GEN",22852,"JAY NARAYAN PRASAD","INC",12154,1,0.531857167862769
"245",223,"BHABUA","GEN",43582,"SHYAM NARAYAN PANDEY","INC",19902,1,0.45665641778716
"249",159,"BHAGALPUR","GEN",35416,"SATYENDRA NARAYAN AGARWAL","INC",17190,1,0.48537384233115
"252",158,"BHAGALPUR MUFFASIL","SC",22095,"BHOLANATH DAS","INC",14769,1,0.668431771894094
"256",315,"BHAWANATHPUR","GEN",23912,"JADUNANDAN TIWARI","INC",4472,2,0.187019069923051
"263",26,"BHORE","GEN",27100,"RAJ MANGAL MISHRA","INC",11483,1,0.423726937269373
"270",194,"BIHAR NORTH","GEN",42055,"SYED WASIUDDIN AHMED","INC",19324,1,0.459493520389966
"274",195,"BIHAR SOUTH","GEN",33093,"GIRWARDHARI SINGH","INC",12337,1,0.372797872661892
"282",161,"BIHPUR","GEN",41829,"SUKHADEO CHOUDHARY","INC",16511,1,0.394726146931555
"288",210,"BIKRAM","GEN",45058,"MANORAMA DEVI","INC",18238,1,0.404767188956456
"294",229,"BIKRAMGANJ","GEN",35851,"MANORAMA PANDEY","INC",13314,1,0.371370394131265
"301",89,"BIRAUL","GEN",24393,"JAINARAIN VINEET JHA","INC",8308,2,0.340589513384987
"304",317,"BISHRAMPUR","GEN",25117,"RAJ KISHORE SINGH","INC",6497,2,0.258669427081260
"308",249,"BODH GAYA","GEN",21808,"SHANTI DEVI","INC",7687,2,0.352485326485693
"310",138,"BORIO","ST",22671,"PERO KISKU","INC",8077,2,0.356270124829077
"313",174,"BURHEE","GEN",41257,"JAMUNA SINGH","INC",13811,2,0.334755314249703
"316",219,"BUXAR","GEN",35944,"JAG NARAIN TRIVEDI","INC",21408,1,0.595593144892054
"321",288,"CHAIBASA","ST",23568,"SIDIU HEMBROM","INC",5444,2,0.230991174473863
"325",222,"CHAINPUR (SC)","SC",37738,"RAM KRISHNA RAM","INC",15593,1,0.413190948115957
"328",305,"CHAINPUR (ST)","ST",36275,"FABIANUS KHALKHO","INC",3392,4,0.0935079255685734
"332",168,"CHAKAI","ST",14768,"BHAGWAT MURMU","INC",4540,2,0.307421451787649
"339",293,"CHAKRADHARPUR","GEN",26471,"R. N. RAO","INC",5403,3,0.204110158286427
"343",198,"CHANDI","GEN",34566,"DEOGAN PRASAD SINGH","INC",6468,3,0.187120291616039
"353",295,"CHANDIL EAST","GEN",23493,"DHANANJOY MAHATO","INC",3853,3,0.164006299748861
"365",294,"CHANDIL WEST","SC",14111,"NATHUNI RAM CHAMAR","INC",4076,1,0.288852668131245
"370",7,"CHANPATIA","GEN",26097,"PRAMOD KUMAR MISHRA","INC",15293,1,0.586006054335747
"376",44,"CHAPRA","GEN",42777,"SUNDARI DEVI","INC",16995,1,0.397292937793674
"378",43,"CHAPRA MUFFASIL","SC",27907,"JAGLAL CHAUDHARI","INC",15833,1,0.567348693876088
"385",281,"CHAS","GEN",34944,"QUTUBUDDIN ANSARI","INC",4787,3,0.136990613553114
"389",269,"CHATRA","GEN",28686,"BALWANT NATH SINGH","INC",6131,2,0.213727950916824
"391",268,"CHAUPARAN","GEN",25215,"AWADH KISHORE","INC",7731,2,0.306603212373587
"395",181,"CHAUTHAM","GEN",38116,"GHANSHYAM SINGH","INC",18689,1,0.490319026130759
"404",224,"CHENARI","SC",48068,"SHRIGOVIND RAM","INC",19568,1,0.407089955895814
"410",157,"COLGONG","GEN",38936,"SYED MAQBOOL AHMED","INC",17113,1,0.439516129032258
"413",104,"DALSINGH SARAI EAST","GEN",30404,"MISHRI SINGH","INC",14257,1,0.468918563346928
"416",103,"DALSINGH SARAI WEST","SC",26653,"BALESHWAR RAM","INC",17379,1,0.652046673920384
"424",313,"DALTONGANJ","GEN",28026,"UMESHWARI CHARAN","INC",7696,2,0.274602155141654
"430",31,"DARAULI","GEN",31962,"RAMAYAN SHUKLA","INC",10028,1,0.313747575245604
"433",93,"DARBHANGA CENTRAL","GEN",45697,"RAMESHWAR PRASAD SINHA","INC",22565,1,0.493796091647154
"438",96,"DARBHANGA EAST","GEN",36421,"RAMSEWAK THAKUR","INC",18312,1,0.502786853738228
"440",94,"DARBHANGA NORTH","GEN",23006,"SHEIKH SAYEEDUL HAQUE","INC",10349,1,0.449839172389811
"445",95,"DARBHANGA WEST","SC",25860,"SHYAM KUMARI","INC",13303,1,0.514423820572313
"450",241,"DAUDNAGAR","GEN",30948,"RAM NARAYAN SINGH YADAV","INC",13855,1,0.447686441773297
"454",230,"DAWATH","GEN",38858,"KRISHNA RAJ SINHA","INC",11696,1,0.300993360440579
"459",226,"DEHRI","GEN",49477,"ABDUL QAYUM ANSARI","INC",31224,1,0.631081108393799
"469",149,"DEOGHAR","GEN",31068,"SHAILBALA ROY","INC",13543,1,0.435914767606540
"472",13,"DHAKA","GEN",27906,"MASOODUR RAHMAN","INC",6787,3,0.243209345660431
"475",120,"DHAMDAHA","GEN",34042,"LAKSHMI NARAIN SUDHANSHU","INC",18383,1,0.540009400152752
"480",1,"DHANAHA","GEN",20469,"RANGLAL PRASAD","INC",9777,1,0.477649127949582
"492",277,"DHANBAD","GEN",34890,"SHEORAJ PRASAD","INC",16704,1,0.478761822871883
"496",259,"DHANWAR","SC",13468,"MANILAL DAS","INC",5229,2,0.388253638253638
"502",164,"DHURAIYA","GEN",32969,"SAMINUDDIN MAULVI","INC",10218,1,0.30992750765871
"507",208,"DINAPUR","GEN",34756,"SITA RAM KESRI","INC",12487,2,0.359276096213603
"511",228,"DINARA","GEN",48367,"RAMJEE SINGH","INC",17932,2,0.37074865093969
"514",151,"DUMKA","ST",35044,"LAL HEMBROM","INC",13852,2,0.395274512042004
"518",217,"DUMRAON","GEN",39271,"KUMAR GANGA PRASAD SINGH","INC",12466,1,0.317435257569199
"522",263,"DUMRI","ST",20082,"SUKRA MANJHI","INC",6956,2,0.346379842645155
"523",201,"FATWA","SC",30036,"KAULESHWAR DAS","INC",13704,1,0.456252497003596
"531",124,"FORBESGANJ","GEN",43175,"SHITAL PRASAD GUPTA","INC",14822,2,0.343300521134916
"533",314,"GARHWA","GEN",26537,"JAGNARAYAN PATHAK","INC",5788,2,0.218110562610695
"538",45,"GARKHA","GEN",44196,"SHIVASHANKAR PRASAD SINGH","INC",17641,1,0.399153769571907
"541",260,"GAWAN","GEN",18122,"GANGA RAM BHAGAT","INC",5851,2,0.322867233197219
"549",251,"GAYA","GEN",37766,"SARDAR MOHAMMED LATIFUR RAHMAN","INC",14262,2,0.377641264629561
"552",252,"GAYA MUFFASIL","GEN",28038,"HARDEO SINGH","INC",14431,1,0.514694343391112
"560",283,"GHATSHILA","ST",22411,"GHANI RAM HANSDA","INC",5827,2,0.26000624693231
"565",12,"GHORASAHAN","GEN",29275,"RAJENDRA PRATAP SINGH","INC",13214,1,0.451374893253629
