"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"17930",13,"ADAPUR","GEN",107531,"MADAN MOHAN PRASAD","BSP",231,9,0.0021482177232612
"17951",184,"ALOULI","SC",85453,"PARMESHWAR DAS","BSP",409,13,0.00478625677272887
"17981",172,"AMARPUR","GEN",107118,"SHASHI KUMAR","BSP",652,9,0.00608674545827965
"18069",242,"ARWAL","GEN",131083,"MUNDRIKA PASWAN","BSP",2800,7,0.0213605120419887
"18115",193,"ASTHAWAN","GEN",125882,"SUBHASH","BSP",26,22,0.000206542635166267
"18159",238,"AURANGABAD","GEN",90062,"MO. KUDUS ANSARI","BSP",1366,8,0.0151673291732362
"18180",77,"BABUBARHI","GEN",99853,"MOH. BADRUDDIN","BSP",4356,5,0.043624127467377
"18205",107,"BACHHWARA","GEN",93096,"PHUCHO PASWAN","BSP",352,7,0.00378104322419868
"18211",2,"BAGHA","SC",82495,"GOPI CHAND RAM","BSP",228,8,0.00276380386690102
"18244",281,"BAGHMARA","GEN",86500,"RAMA KANT BAHRTI","BSP",1182,7,0.0136647398843931
"18302",87,"BAHERI","GEN",134868,"BAIDHYA NATH BAITHA","BSP",324,7,0.00240234896343091
"18343",26,"BAIKUNTHPUR","GEN",125083,"MOHD. NOOR ALAM","BSP",104,6,0.000831447918582061
"18373",109,"BAKHRI","SC",79146,"VINOD KUMAR","BSP",321,10,0.00405579561822455
"18386",203,"BAKHTIARPUR","GEN",128839,"LALLU MAHTO","BSP",90,19,0.000698546247642406
"18439",36,"BANIAPUR","GEN",80123,"PRABHU NATH PATEL","BSP",1302,6,0.0162500156010134
"18514",141,"BARARI","GEN",89013,"ANUP LAL RAVIDAS","BSP",667,9,0.00749328749733185
"18547",25,"BARAULI","GEN",100449,"GYASUDDIN","BSP",3214,9,0.0319963364493425
"18579",106,"BARAUNI","GEN",99666,"RAMESHWAR MAHTO","BSP",4051,4,0.0406457568278049
"18596",192,"BARBIGHA","SC",98410,"SUBODH PASWAN","BSP",254,7,0.00258103851234631
