"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"10859",287,"BAHARAGORA","GEN",63393,"DIJEN KUMAR SARANGI","JKD",13980,3,0.220529080497847
"11026",266,"BARKAGAON","GEN",62022,"MIAN JAN MIAN","JKD",516,12,0.00831962851891264
"11279",279,"BOKARO","GEN",96273,"RAMESH ROY","JKD",278,9,0.00288762165923987
"11318",295,"CHAIBASA","ST",30016,"LANKA BARI","JKD",105,10,0.00349813432835821
"11348",299,"CHAKRADHARPUR","ST",37371,"JOHAN MUNDA","JKD",458,4,0.0122554922265928
"11456",319,"DALTONGANJ","GEN",55389,"RASID MAIN","JKD",489,8,0.00882846774630342
"11740",288,"GHATSILA","ST",33322,"JAGAN NATH SARAN","JKD",646,4,0.0193865914410900
"11807",277,"GOMIA","GEN",43937,"CHRIST KUMAR TOPNE","JKD",2705,3,0.0615654232196099
"11850",313,"GUMLA","ST",37310,"TELESPHOR KUJUR","JKD",580,8,0.0155454301795765
"11986",293,"ICHAGARH","GEN",52777,"DULAL MAJHI","JKD",4182,3,0.0792390624703943
"12011",297,"JAGANNATHPUR","ST",29183,"RAM LAL BANRA","JKD",364,7,0.0124730151115375
"12072",291,"JAMSHEDPUR EAST","GEN",54096,"AJAY SHANKAR MAITY","JKD",79,11,0.00146036675539781
"12187",290,"JUGSALAI","SC",48223,"GANGA PRASAD RAJAK","JKD",222,8,0.00460361238413205
"12345",305,"KHIJRI","ST",47884,"JHON JIDOAN KUJUR","JKD",249,10,0.00520006682816807
"12354",303,"KHUNTI","ST",21366,"JOHAN PAHAN","JKD",534,3,0.0249929795001404
"12392",311,"KOLEBIRA","ST",23141,"BIR SINGH MUNDA","JKD",693,7,0.0299468475865347
"12599",296,"MAJHGAON","ST",23299,"DURGA RARTY","JKD",517,8,0.0221897935533714
"12685",298,"MANOHARPUR","ST",25602,"SURENDRA BOIPAI","JKD",138,7,0.00539020389032107
"13102",162,"POREYAHAT","GEN",61285,"GHANSHYAM PRASAD","JKD",292,17,0.00476462429632047
"13121",289,"POTKA","ST",36413,"DHARMU CHARAN MURMU","JKD",403,6,0.0110674759014638
"13253",306,"RANCHI","GEN",56535,"DEVID VANJAR","JKD",107,12,0.00189263288228531
"13392",294,"SERAIKELLA","ST",31876,"LAKHAN MURMU","JKD",492,8,0.0154348098883172
"13452",304,"SILLI","GEN",52747,"VISHAN RAM MANJHI","JKD",1032,6,0.0195650937494075
"13498",310,"SISAI","ST",37536,"PRABHUDATI AIND","JKD",886,8,0.0236040068201194
"13602",301,"TAMAR","ST",39214,"NAB KISHORE SINGH","JKD",1122,5,0.028612230325904
"13634",302,"TORPA","ST",14674,"NICHOLAS GURIA","JKD",883,5,0.0601744582254327
