"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"45941",23,"Riga","GEN",161768,"RAM VILAS BAITHA","Proutist Bloc, India",500,18,0.00309084615004204
"45968",25,"Parihar","GEN",163042,"SOGARTH PASWAN","Proutist Bloc, India",1081,13,0.00663019344708725
"46273",45,"Chhatapur","GEN",173177,"BIPIN KUMAR YADAV","Proutist Bloc, India",988,12,0.00570514560247608
"46548",62,"Purnia","GEN",186786,"RASHI PRASAD","Proutist Bloc, India",738,20,0.00395104558157464
"47994",156,"Bhagalpur","GEN",152511,"RAVISHANKAR SINGH","Proutist Bloc, India",810,6,0.00531109231465271
"48383",182,"Bankipur","GEN",144152,"PRAMOD KUMAR","Proutist Bloc, India",572,8,0.00396803374216105
"48405",183,"Kumhrar","GEN",156067,"RAMESH CHANDRA","Proutist Bloc, India",879,8,0.00563219642845701
