"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"45855",17,"Pipra","GEN",172496,"RAMAYAN PASWAN","Bahujan Kranti Party (Marxwad-Ambedkarwad)",1661,10,0.00962920879324738
"46638",66,"Pranpur","GEN",179444,"LAKHAN YADAV","Bahujan Kranti Party (Marxwad-Ambedkarwad)",748,24,0.00416843137691982
"46771",75,"Saharsa","GEN",193947,"BADRI SHARMA","Bahujan Kranti Party (Marxwad-Ambedkarwad)",869,11,0.00448060552625202
"46966",88,"Gaighat","GEN",164965,"KAPILDEV SINGH","Bahujan Kranti Party (Marxwad-Ambedkarwad)",566,20,0.00343103082472040
"47047",93,"Kurhani","GEN",173007,"SHIVCHANDRA PANDIT","Bahujan Kranti Party (Marxwad-Ambedkarwad)",1225,15,0.00708063835567347
"47207",102,"Kuchaikote","GEN",166892,"ABHAY KUMAR KUSHWAHA","Bahujan Kranti Party (Marxwad-Ambedkarwad)",1161,10,0.00695659468398725
"47215",103,"Bhorey","SC",167777,"SHARMA DEVI","Bahujan Kranti Party (Marxwad-Ambedkarwad)",1477,7,0.00880335206851952
