"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"10686",13,"ADAPUR","GEN",66705,"DHRUB PRASAD","BJP",5102,4,0.0764860205381905
"10713",172,"AMARPUR","GEN",81277,"JANARDHAN PRASAD YADAV","BJP",14063,3,0.173025579192145
"10732",130,"ARARIA","GEN",72720,"DEO NARAIN MISHRA","BJP",6533,4,0.0898377337733773
"10751",216,"ARRAH","GEN",68308,"VIRENDRA PRASAD SINGH","BJP",5117,3,0.0749106986004568
"10752",242,"ARWAL","GEN",98635,"BANESHWAR PRASAD SINGH","BJP",3127,6,0.0317027424342272
"10772",256,"ATRI","GEN",114998,"BABULAL SINGH","BJP",29891,2,0.259926259587123
"10791",238,"AURANGABAD","GEN",76324,"RADHA RANI SINGH","BJP",820,8,0.0107436717153189
"10798",77,"BABUBARHI","GEN",80600,"BALESHWAR SINGH BHARTI","BJP",8171,4,0.101377171215881
"10817",107,"BACHWARA","GEN",76430,"VAIDYANATH PRASAD SINGH","BJP",971,5,0.0127044354311134
"10822",2,"BAGHA","SC",55657,"MELAHA MEHTO","BJP",11930,2,0.214348599457391
"10829",281,"BAGHMARA","GEN",64397,"GYANI MAHARANI","BJP",9617,3,0.149339254934236
"10844",272,"BAGODAR","GEN",48191,"SHATRUGHAN LAL BARANWAL","BJP",2171,7,0.0450499055840302
"10852",133,"BAHADURGANJ","GEN",58572,"PARVIZ IMAM","BJP",1443,7,0.0246363450112682
"10865",85,"BAHERA","GEN",106155,"PAWAN KUMAR THAKUR","BJP",2697,4,0.0254062455842871
"10875",87,"BAHERI","GEN",100502,"RANDHIR KUMAR SINGH","BJP",274,8,0.00272631390420091
"10877",26,"BAIKUNTHPUR","GEN",69514,"BALIRAM PRASAD","BJP",5229,6,0.0752222573870012
"10891",137,"BAISI","GEN",54351,"SY SABAR IMAM","BJP",620,7,0.0114073338117054
"10895",109,"BAKHRI","SC",59000,"SHYAMA DEVI","BJP",481,6,0.00815254237288136
