"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"46080",31,"Harlakhi","GEN",144866,"BECHU MISHRA","Bhartiya Jagaran Party",579,18,0.00399679704002319
"46095",32,"Benipatti","GEN",134834,"RAM LAKHAN RAM","Bhartiya Jagaran Party",532,15,0.00394559235801059
"47638",129,"Mahnar","GEN",148186,"USHA DEVI","Bhartiya Jagaran Party",348,25,0.00234839998380414
"48602",194,"Arrah","GEN",155787,"UMESHWAR MISHRA","Bhartiya Jagaran Party",655,12,0.00420445865187724
