"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"24983",272,"BAGODAR","GEN",119600,"LAXMAN RAVIDAS","JKP",633,14,0.00529264214046823
"25021",287,"BAHARAGORA","GEN",120687,"HALLOO KUMAR BERA","JKP",341,13,0.00282549073222468
"25462",263,"BARHI","GEN",94829,"ARIZ HASAN","JKP",365,17,0.00384903352350019
"25494",266,"BARKAGAON","GEN",140896,"ANANT PRASAD","JKP",708,15,0.00502498296615944
"25948",321,"BHAWANATHPUR","GEN",125837,"KABUTARI DEVI","JKP",1417,13,0.0112605990289025
"26373",295,"CHAIBASA","ST",84705,"SHIVARAM DORAIBURU","JKP",262,18,0.00309308777521988
"26648",323,"CHHATARPUR","SC",76570,"DHANANJAY KUMAR","JKP",7420,3,0.0969047929998694
"26731",319,"DALTONGANJ","GEN",112521,"JAGARNATH ORAON","JKP",529,15,0.00470134463788982
"27016",284,"DHANBAD","GEN",160187,"MANOJ KUMAR SINGH","JKP",186,30,0.00116114291421901
"27038",271,"DHANWAR","GEN",122931,"BINDESHWARI PRASAD SINHA","JKP",428,16,0.00348162790508497
"27275",274,"GANDEY","GEN",110971,"BABULAL KISKU","JKP",880,10,0.0079299997296591
"27308",320,"GARHWA","GEN",109093,"KAILASH PRASAD SONI","JKP",462,15,0.00423491883072241
"27457",288,"GHATSILA","ST",121317,"SAKILA SOREN","JKP",934,10,0.00769883857991873
"27728",313,"GUMLA","ST",94936,"S.T. EKKA","JKP",616,8,0.00648858178141063
"27921",307,"HATIA","GEN",125944,"ELIAS MAJID","JKP",404,18,0.00320777488407546
"28077",324,"HUSSAINABAD","GEN",88582,"ROZ MD. MIYAN","JKP",221,19,0.00249486351628999
"28764",308,"KANKE","SC",122606,"PRADIP KUMAR RAJAK","JKP",359,13,0.00292807856059247
"29123",305,"KHIJRI","ST",120183,"PRAWEEN KERKETTA","JKP",455,14,0.00378589317956783
"29567",315,"LOHARDAGA","ST",94761,"VIJAY KUMAR KHAKRA","JKP",733,13,0.00773524973354017
"29838",296,"MAJHGAON","ST",61998,"GHANSHYAM HEMBROM","JKP",709,11,0.0114358527694442
"29919",309,"MANDAR","ST",117668,"SAMUEL HORO","JKP",1504,8,0.0127817248529762
"30802",318,"PANKI","GEN",91592,"ABDUL RASHID AHMAD","JKP",369,21,0.00402873613416019
"31243",289,"POTKA","ST",121503,"KUMAR KRISHNA MURMU","JKP",4167,7,0.0342954494950742
"32204",304,"SILLI","GEN",101103,"HALDHAR MANJHI","JKP",4222,4,0.0417593938854436
"32239",312,"SIMDEGA","ST",95923,"ODEL BARA","JKP",1685,8,0.0175661728678211
"32286",282,"SINDRI","GEN",134451,"UMA SHANKER NAG","JKP",732,11,0.00544436263025191
"32315",310,"SISAI","ST",91512,"CLEMENT TOPPO","JKP",6221,5,0.0679801556080077
"32620",301,"TAMAR","ST",94592,"DINBANDHU LOHRA","JKP",4662,5,0.049285351826793
"32707",302,"TORPA","ST",76092,"N.E. HORO","JKP",22156,1,0.291173842191032
