"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"33066",287,"BAHARAGORA","GEN",111928,"DIBAKAR MARDI","CPM",3092,5,0.0276249017225359
"33220",106,"BARAUNI","GEN",122090,"DINESH PD. SINGH","CPM",23641,3,0.193635842411336
"33297",144,"BARSOI","GEN",122093,"ABDUL KASIM","CPM",3306,4,0.0270777194433751
"33347",105,"BEGUSARAI","GEN",124899,"RAJENDRA PRASAD SINGH","CPM",14957,3,0.119752760230266
"33484",99,"BIBHUTPUR","GEN",134758,"RAMDEO VERMA","CPM",55174,1,0.409430237907954
"33671",219,"BUXAR","GEN",96477,"MANJU PRAKASH","CPM",25478,2,0.264083667609897
"34521",261,"HISUA","GEN",101835,"GANESH SHANKAR VIDYARTHI","CPM",23577,2,0.231521579024893
"34546",293,"ICHAGARH","GEN",108265,"BIJOY KUMAR MAHATO","CPM",2536,5,0.0234240059114211
"34676",155,"JAMTARA","GEN",107586,"JAY PRAKASH MANDAL","CPM",3578,4,0.0332571152380421
"34955",183,"KHAGARIA","GEN",117912,"YOGENDRA SINGH","CPM",37567,1,0.318602008277359
"35295",152,"MAHESHPUR","ST",84356,"JYOTIN SOREN","CPM",7393,5,0.087640476077576
"35327",30,"MAIRWA","SC",93900,"GIRDHARY RAM","CPM",13576,4,0.144579339723110
"35540",23,"MIRGANJ","GEN",109754,"VISHWANATH SINGH","CPM",11419,3,0.104041766131531
"35716",283,"NIRSA","GEN",125751,"GANESH DHAR","CPM",3753,6,0.0298446930839516
"35761",151,"PAKAUR","GEN",112935,"MOHAMMAD IQBAL","CPM",18767,3,0.166175233541418
"36023",139,"PURNEA","GEN",119370,"MADHAVI SARKAR","CPM",13195,4,0.110538661305186
"36458",304,"SILLI","GEN",91588,"RAJENDRA SINGH MUNDA","CPM",13736,3,0.149975979385946
"36508",282,"SINDRI","GEN",129285,"SHRI KUMAR SENGUPTA","CPM",4178,4,0.0323162006419925
"36528",101,"SINGHIA","GEN",111346,"RAM JATAN PASWAN","CPM",16154,3,0.145079302354822
"36604",11,"SUGAULI","GEN",120714,"RAMASHRAY SINGH","CPM",38993,2,0.32301969945491
"36655",301,"TAMAR","ST",83012,"BUDHAN LAL MUNDA","CPM",4128,5,0.0497277502047897
