"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"42127",195,"AGIAON","SC",92375,"RAMSUNDAR RAM KANAUJIA","JD(S)",1697,8,0.0183707713125846
"42146",70,"ALAMNAGAR","GEN",154111,"SEIKH MAKSUD","JD(S)",2887,10,0.0187332507089046
"42164",81,"ALINAGAR","GEN",101888,"RAJESH KUMAR YADAV","JD(S)",11208,3,0.110003140703518
"42175",159,"AMARPUR","GEN",115992,"RAMESH KUMAR CHOUDHARY","JD(S)",1143,10,0.00985412787088765
"42251",214,"ARWAL","GEN",94911,"RAMBALI SINGH","JD(S)",1724,12,0.0181643855822823
"42269",171,"ASTHAWAN","GEN",106981,"MURARI KUMAR","JD(S)",522,11,0.00487937110328002
"42290",89,"AURAI","GEN",116668,"GANESH. P. YADAV","JD(S)",13507,3,0.115772962594713
"42306",223,"AURANGABAD","GEN",111326,"ARVIND KUMAR SINGH","JD(S)",1071,13,0.00962039415769901
"42325",34,"BABUBARHI","GEN",127758,"RAM AYODHYA YADAV","JD(S)",2877,5,0.0225191377447988
"42396",85,"BAHADURPUR","GEN",115518,"ZEYAUL HASSAN","JD(S)",2963,8,0.0256496823005938
"42453",65,"BALRAMPUR","GEN",147272,"DILIP KUMAR ROY","JD(S)",1781,11,0.0120932695963931
"42482",161,"BANKA","GEN",106702,"JAI PRAKASH CHOUDHARY","JD(S)",542,15,0.00507956739330097
"42527",228,"BARACHATTI","SC",114697,"SABO DEVI","JD(S)",1367,10,0.0119183588062460
"42541",68,"BARARI","GEN",136794,"NAND KISHOR RAM","JD(S)",704,12,0.00514642455078439
"42549",100,"BARAULI","GEN",114936,"JAI NATH PD. YADAV","JD(S)",1067,12,0.00928342729867056
"42577",179,"BARH","GEN",113021,"DULARCHAND YADAV","JD(S)",598,13,0.00529105210536095
"42591",199,"BARHAMPUR","GEN",125987,"DADAN YADAV","JD(S)",13901,3,0.110336780778969
