"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"32852",13,"ADAPUR","GEN",111696,"ABDUL HAFIZ ANSARI","JD(U)",8698,3,0.0778720813637015
"32876",123,"ALAMNAGAR","GEN",107085,"NARENDRA NARAYAN YADAV","JD(U)",35690,1,0.333286641453051
"32880",184,"ALAULI","SC",105475,"PASHUPATI KUMAR PARAS","JD(U)",52740,1,0.500023702299123
"32943",242,"ARWAL","GEN",113006,"RAVINDRA SINGH","JD(U)",25773,3,0.228067536237014
"32987",62,"AURAI","GEN",106167,"GANESH PRASAD YADAV","JD(U)",47268,1,0.445223091921218
"33012",107,"BACHWARA","GEN",110004,"CHANDRA KUMAR SINGH","JD(U)",19132,4,0.173920948329152
"33044",272,"BAGODAR","GEN",119023,"GAUTAM SAGAR RANA","JD(U)",25529,2,0.214487956109323
"33090",87,"BAHERI","GEN",145221,"RAMANAND SINGH","JD(U)",52648,1,0.362537098628986
"33109",137,"BAISI","GEN",108213,"ISRAIL AZAD","JD(U)",21214,2,0.196039292876087
"33141",103,"BALIA","GEN",111738,"MD. TANWEER HASAN","JD(U)",46585,2,0.416912778105926
"33146",36,"BANIAPUR","GEN",109153,"BAIDYANATH PANDEY","JD(U)",7794,4,0.0714043590189917
"33318",55,"BARURAJ","GEN",116208,"SHASHI KUMAR RAI","JD(U)",48850,1,0.420366928266557
"33385",73,"BENIPATTI","GEN",110450,"RAMASHISH YADAV","JD(U)",37476,1,0.339302851969217
"33436",230,"BHABHUA","GEN",128844,"RAM VILASH SINGH","JD(U)",2135,8,0.0165704262519015
"33459",321,"BHAWANATHPUR","GEN",123175,"GIRIWAR PANDEY","JD(U)",9308,4,0.0755672823218997
"33480",99,"BIBHUTPUR","GEN",134758,"RAJIV RANJAN","JD(U)",18673,3,0.138566912539515
"33525",212,"BIKRAM","GEN",144246,"RAM NAGINA SINGH","JD(U)",118,11,0.000818046947575669
"33560",74,"BISFI","GEN",124339,"ZAHIR PARSAUNAVI","JD(U)",24903,3,0.200283097017026
"33584",60,"BOCHAHA","SC",124806,"MUSAFIR PASWAN","JD(U)",22863,2,0.183188308254411
"33630",279,"BOKARO","GEN",203318,"SUMAN SINGH","JD(U)",186,23,0.000914823085019526
"33802",233,"CHENARI","SC",123677,"SHIV PUJAN RAM","JD(U)",1335,8,0.0107942463028696
"33808",108,"CHERIA BARIARPUR","GEN",114266,"ANIL CHAUDHURI","JD(U)",28676,2,0.250958290305078
"33827",114,"CHHATAPUR","SC",96408,"VISHWA MOHAN BHARTI","JD(U)",31187,2,0.32348975188781
"33841",323,"CHHATARPUR","SC",70746,"SUMITRA PASWAN","JD(U)",14699,2,0.207771464111045
"33860",98,"DALSINGHSARAI","GEN",127152,"VIJAYWANT KUMAR CHAUDHARY","JD(U)",28315,2,0.222686233798918
"33864",319,"DALTONGANJ","GEN",102309,"INDER SINGH NAMDHARI","JD(U)",40675,1,0.397570106246762
"33912",88,"DARBHANGA RURAL","SC",120254,"SUNEETI RANJAN DAS","JD(U)",37833,2,0.314609077452725
"33952",158,"DEOGHAR","SC",118915,"SHANKAR PASWAN","JD(U)",27398,2,0.230399865450111
"34053",227,"DINARA","GEN",127887,"RAM DHANI SINGH","JD(U)",53489,1,0.418252050638454
"34081",276,"DUMRI","GEN",80693,"LAL CHAND MAHTO","JD(U)",28087,1,0.348072323497701
"34095",255,"FATEHPUR","SC",105849,"TAPESHWAR PRASAD","JD(U)",27887,2,0.263460212189062
"34108",204,"FATWA","SC",116385,"PUNEET ROY","JD(U)",39897,2,0.342801907462302
"34136",61,"GAIGHATTI","GEN",117839,"VEERENDRA KUMAR SINGH","JD(U)",47020,1,0.399019000500683
"34184",249,"GAYA MUFASSIL","GEN",120631,"RAM KUMAR MAHTO","JD(U)",328,13,0.00271903573708251
"34218",86,"GHANSHYAMPUR","GEN",150830,"IZHAR AHMAD","JD(U)",63031,2,0.417894318106477
"34238",15,"GHORASAHAN","GEN",106259,"LAXMI NA. PRASAD YADAV","JD(U)",39668,1,0.373314260439116
"34282",259,"GOBINDPUR","GEN",134027,"RAMASHRAY PRASAD","JD(U)",211,10,0.00157430965402494
"34398",252,"GURUA","GEN",113489,"RAMCHANDRA PRASAD SINGH","JD(U)",21894,3,0.192917375252227
"34461",102,"HASANPUR","GEN",110223,"GAJENDRA PRASAD HIMANSU","JD(U)",51273,1,0.465175144933453
"34602",245,"JAHANABAD","GEN",150005,"MD. EJAZ","JD(U)",1295,6,0.00863304556514783
"34693",188,"JAMUI","GEN",130384,"NARENDRA SINGH","JD(U)",44656,1,0.342496011780587
"34759",285,"JHARIA","GEN",135090,"MUNDRIKA PASWAN","JD(U)",6985,5,0.0517062698941446
"34770",132,"JOKIHAT","GEN",113401,"MANZER ALAM","JD(U)",25775,2,0.227290764631705
"34967",180,"KHARAGPUR","GEN",142126,"ANITA DEVI","JD(U)",30032,2,0.211305461351195
"35009",122,"KISHANGANJ 1","GEN",103586,"MD. ABDUL SATAR","JD(U)",25214,2,0.243411271793486
"35026",111,"KISHUNPUR","GEN",113049,"ANIRUDH PD. YADAV","JD(U)",27028,3,0.239082167909491
"35084",115,"KUMARKHAND","SC",108710,"AMIT KUMAR BHARTI","JD(U)",33098,2,0.304461411093736
"35111",243,"KURTHA","GEN",131223,"MUNDRIKA SINGH YADAV","JD(U)",50232,2,0.382798747170847
"35155",316,"LATEHAR","SC",25264,"BAIDYNATH RAM","JD(U)",7734,1,0.306127295756808
"35211",120,"MADHEPURA","GEN",133264,"KAPILDEB MANDAL","JD(U)",41924,2,0.314593588666106
"35309",118,"MAHISHI","GEN",138632,"SURENDRA YADAV","JD(U)",31607,2,0.227992094177390
"35314",47,"MAHNAR","GEN",133948,"RAMA KISHORE SINGH","JD(U)",84893,1,0.633775793591543
"35322",50,"MAHUA","SC",120748,"MUNSHI LAL PASWAN","JD(U)",51408,2,0.425746182131381
"35332",30,"MAIRWA","SC",93900,"SHEO KUMAR MANJHI","JD(U)",16701,3,0.177859424920128
"35340",296,"MAJHGAON","ST",78370,"MANGAL SINGH LAMAI","JD(U)",1709,8,0.0218068138318234
"35354",244,"MAKHDUMPUR","GEN",134704,"BALMUKUND SHARMA","JD(U)",5636,3,0.0418398859722057
"35366",309,"MANDAR","ST",87204,"ARUN ORAON","JD(U)",634,8,0.00727030870143571
"35431",146,"MANIHARI","GEN",90335,"VISHWANATH SINGH","JD(U)",28881,1,0.319709968450767
"35483",205,"MASAURHI","GEN",152982,"JWALA PRASAD","JD(U)",559,8,0.00365402465649554
"35550",229,"MOHANIA","SC",107495,"SUDARSHAN PASWAN","JD(U)",334,11,0.00310712126145402
"35554",97,"MOHIUDDIN NAGAR","GEN",158273,"AJAY KUMAR BULGANIN","JD(U)",48933,2,0.309168335723718
"35631",154,"NALA","GEN",88220,"BAMA YADAV","JD(U)",2302,7,0.0260938562684199
"35805",318,"PANKI","GEN",70977,"SRIPATI SINGH","JD(U)",2410,8,0.0339546613691759
"35811",181,"PARBATTA","GEN",140651,"MD. FAIZAN ALAM","JD(U)",21446,3,0.152476697641680
"35846",49,"PATEPUR","SC",118984,"MAHENDRA BAITHA","JD(U)",48457,2,0.407256437840382
"35919",81,"PHULPARAS","GEN",110621,"RAM KUMAR YADAV","JD(U)",35984,1,0.325290857974526
"35920",211,"PHULWARI","SC",150858,"AMBIKA PRASAD","JD(U)",22480,3,0.149014304842965
"36006",72,"PUPRI","GEN",128395,"HABIB.A. BIRARI","JD(U)",54828,2,0.427025974531719
"36039",239,"RAFIGANJ","GEN",97592,"AFAQUE AHMAD KHAN","JD(U)",343,13,0.00351463234691368
"36061",46,"RAGHOPUR 1","GEN",141269,"VISHUNDEO RAI","JD(U)",41006,2,0.290268919578959
"36066",110,"RAGHOPUR 2","GEN",125155,"LAKHAN THAKUR","JD(U)",36800,2,0.294035396108825
"36085",258,"RAJAULI","SC",140221,"ARJUN PRASAD","JD(U)",37,15,0.000263869177940537
"36153",228,"RAMGARH 1","GEN",105649,"WAKIL SINGH YADAV","JD(U)",288,12,0.00272600781834187
"36221",64,"RUNISAIDPUR","GEN",134131,"ANIL KUMAR SINGH","JD(U)",34239,2,0.255265374894692
"36294",58,"SAKRA","SC",114527,"VILAT PASWAN","JD(U)",42120,2,0.367773538117649
"36303",95,"SAMASTIPUR","GEN",141031,"RAM NATH THAKUR","JD(U)",62641,1,0.444164758102828
"36406",189,"SIKANDRA","SC",112505,"JANAKDEO RAM","JD(U)",25401,2,0.225776632149682
"36484",119,"SIMRI BAKHTIARPUR","GEN",121025,"ARVIND SINGH","JD(U)",22687,3,0.187457136955175
"36519",116,"SINGHESHWAR","GEN",106353,"UPENDRA NARAYAN YADAV","JD(U)",20968,2,0.197154758210864
"36524",101,"SINGHIA","GEN",111346,"JAGADISH PASWAN","JD(U)",36607,2,0.328767984480808
"36575",121,"SONABARSA","GEN",124948,"SURYA NARAYAN YADAV","JD(U)",25015,3,0.200203284566380
"36582",70,"SONBARSA","GEN",134297,"MANOJ KUMAR","JD(U)",27533,3,0.205015748676441
"36602",11,"SUGAULI","GEN",120714,"CHANDRA SHEKHAR DWIVEDI","JD(U)",27968,3,0.231688122338751
"36616",112,"SUPAUL","GEN",122985,"BIJENDRA PRASAD YADAV","JD(U)",34321,1,0.279066552831646
"36646",71,"SURSAND","GEN",116394,"JAINANDAN PD. YADAV","JD(U)",54222,1,0.465848755090469
"36743",52,"VAISHALI","GEN",129646,"RAJKISHOR SINHA","JD(U)",18570,3,0.143236197028832
"36763",94,"WARISNAGAR","SC",101372,"RAM SEWAK HAZARI","JD(U)",42250,1,0.416781754330584
