"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"40536",114,"CHHATAPUR","SC",83111,"LAL DAS PASWAN","JD(S)",1461,7,0.0175789005065515
"40958",132,"JOKIHAT","GEN",105089,"MOVINUL HAQUE","JD(S)",1289,8,0.0122657937557689
"41195",83,"MADHEPUR","GEN",88332,"AMRENDAR KUMAR PATHAK","JD(S)",1539,9,0.0174229044966716
"41432",59,"MUZAFFARPUR","GEN",115657,"DEEPAK KUMAR","JD(S)",276,13,0.00238636658395082
"41836",117,"SAHARSA","GEN",104336,"SHIV KUMAR SINGH","JD(S)",721,11,0.00691036650820426
"42078",113,"TRIBENIGANJ","GEN",87077,"SANJIT KUMAR CHOWDHARY","JD(S)",2386,6,0.0274010358648093
