"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"7701",13,"ADAPUR","GEN",53788,"SHAMIM UDDIN HASHIMI","JNP",11991,2,0.222930765226445
"7704",123,"ALAMNAGAR","GEN",66612,"BIRENDRA KUMAR SINGH","JNP",30101,1,0.451885546147841
"7713",184,"ALAULI","SC",47110,"PASHUPATI KUMAR PARAS","JNP",22312,1,0.473614943748673
"7717",172,"AMARPUR","GEN",60930,"JANARDAN YADAV","JNP",40647,1,0.667109798129
"7724",136,"AMOUR","GEN",51764,"CHANDRA SHEKHAR JHA","JNP",12664,1,0.244648790665327
"7739",130,"ARARIA","GEN",55441,"DEO NARAIN MISHRA","JNP",8963,2,0.161667358092386
"7764",216,"ARRAH","GEN",48924,"SUMITRA DEVI","JNP",16192,1,0.330962308887254
"7767",242,"ARWAL","GEN",80326,"BANESHWAR PRASAD SINGH","JNP",35926,1,0.447252446281403
"7785",193,"ASTHAWAN","GEN",85272,"RAMA SINHA","JNP",26372,2,0.309269162210339
"7794",256,"ATRI","GEN",93000,"MUNDRIKA SINGH","JNP",42605,1,0.458118279569892
"7800",62,"AURAI","GEN",66243,"GANESH PRASAD YADAV","JNP",46100,1,0.695922588047039
"7810",238,"AURANGABAD","GEN",50289,"BRAJ MOHAN SINGH","JNP",15309,2,0.304420449800155
"7823",77,"BABUBARHI","GEN",59164,"DEO NARAYAN YADAV","JNP",30613,1,0.517426137516057
"7829",107,"BACHWARA","GEN",62916,"KISHORI SHARAN KARAMSHIL","JNP",15884,2,0.252463602263335
"7833",2,"BAGHA","SC",54037,"KANCHAN BAITHA","JNP",18825,2,0.348372411495827
"7847",281,"BAGHMARA","GEN",48912,"RAM AYODHYA SINGH","JNP",8835,2,0.180630520117763
"7858",272,"BAGODAR","GEN",34996,"GAUTAM SAGAR RANA","JNP",14604,1,0.417304834838267
"7862",133,"BAHADURGANJ","GEN",41915,"ISLAMUDDIN BAGI","JNP",16802,1,0.40085888106883
"7874",85,"BAHERA","GEN",67547,"ABDUL BARI SIDDIQUI","JNP",35181,1,0.520837342887175
"7886",87,"BAHERI","GEN",75263,"TEJ NARAIN YADAV","JNP",40677,1,0.540464770205812
"7889",26,"BAIKUNTHPUR","GEN",57941,"BRAJKISHORE NARAIN SINGH","JNP",36146,1,0.623841493933484
"7893",137,"BAISI","GEN",45201,"ALIMUDDIN ANSARI","JNP",4539,5,0.100418132342205
"7901",109,"BAKHRI","SC",50017,"MEDNI PASWAN","JNP",11704,2,0.234000439850451
"7921",203,"BAKHTIARPUR","GEN",76559,"VIJAY KRISHNA SINGH","JNP",33469,2,0.437166107185308
"7935",247,"BALAGANJ","GEN",73565,"SHAMBHU PRASAD SINGH","JNP",31035,1,0.421871814042004
"7944",103,"BALIA","GEN",52635,"CHANDRACHUR DEV","JNP",15214,1,0.289047211931224
"7958",36,"BANIAPUR","GEN",52006,"RAMAKANT PANDEY","JNP",33336,1,0.641002961196785
"7965",174,"BANKA","GEN",47427,"SIDHESHWAR PRASAD SINGH","JNP",20552,1,0.433339658844118
"7968",126,"BANMANKHI","SC",48430,"BALBODH PASWAN","JNP",27174,1,0.561098492669833
"7977",254,"BARACHATTI","SC",45849,"BHAGWATI DEVI","JNP",35540,1,0.77515322035377
"7982",141,"BARARI","GEN",43450,"BASUDEO PRASAD SINGH","JNP",16165,1,0.372036823935558
"8001",25,"BARAULI","GEN",53881,"MOHAMMAD RASOOL","JNP",22352,2,0.414840110614131
