"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"5919",141,"BARHAIT","ST",32855,"LAJRAS LAKHAN BASKI","PHJ",5240,2,0.159488662304063
"6112",140,"BORIO","ST",33067,"SET HEMBROM","PHJ",16758,1,0.506789246076148
"6330",152,"DUMKA","ST",30546,"HEMANT HEMRUM","PHJ",1103,5,0.0361094742355791
"6417",262,"GIRIDIH","GEN",42627,"NONI HANSDA","PHJ",1266,5,0.0296994862411148
"6568",153,"JAMA","ST",22653,"DEO NARAYAN TUDU","PHJ",1539,4,0.067938021454112
"6632",151,"JARMUNDI","GEN",36754,"SURYADEO MURMU","PHJ",3414,3,0.0928878489416118
"6883",142,"LITIPARA","ST",28740,"SOM MURMU","PHJ",16622,1,0.578357689631176
"6914",149,"MADHUPUR","GEN",43146,"LOBA RAM HANSDA","PHJ",2630,4,0.0609558244101423
"6923",156,"MAHAGAMA","GEN",54527,"JOHAN HANSDAK","PHJ",2009,4,0.0368441322647496
"6936",144,"MAHESHPUR","ST",25129,"SIMON MARANDI","PHJ",2256,4,0.089776751959887
"7013",291,"MANOHARPUR","ST",31003,"JUSTIN RICHARD","PHJ",8229,2,0.265425926523240
"7161",143,"PAKPURA","GEN",36526,"BANNALAL KHEMANI","PHJ",11137,2,0.304906094289000
"7280",154,"PORAIYAHAT","ST",36647,"EDWARD MARANDI","PHJ",7650,2,0.208748328649003
"7460",148,"SARATH","GEN",38570,"ABHAYA CHARAN LAL","PHJ",8944,2,0.231890070002593
"7498",145,"SHIKARIPARA","ST",28976,"CHANDRA MURMU","PHJ",1437,4,0.0495927664273882
