"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"1",11,"ADAPUR","GEN",24203,"BRAJNANDAN SHARMA","IND",2217,4,0.0916002148493988
"5",11,"ADAPUR","GEN",24203,"YADAV LAL RAI","IND",1916,5,0.0791637400322274
"8",118,"ALAMNAGAR","GEN",33563,"KANAKLAL SHARMA","IND",2915,4,0.0868515925274856
"11",118,"ALAMNAGAR","GEN",33563,"SHITAL RAI","IND",1253,6,0.0373327771653309
"14",183,"ALAULI","SC",27493,"JHAKAS SADA","IND",400,4,0.0145491579674826
"17",163,"AMARPUR","GEN",25003,"GOBIND PRASAD JHA","IND",2815,3,0.112586489621245
"22",129,"AMAUR","GEN",38420,"MAHAMMAD ISMAIL","IND",7878,3,0.205049453409682
"26",125,"ARARIA","GEN",43734,"BALKRISHNA JHA","IND",15245,1,0.348584625234371
"30",213,"ARRAH","GEN",33593,"BAIDYANATH NARAIN","IND",172,8,0.00512011430952877
"33",213,"ARRAH","GEN",33593,"RAM BADAN RAI","IND",1467,3,0.0436698121632483
"34",213,"ARRAH","GEN",33593,"RAMADHAR TIWARI","IND",357,7,0.0106272140029173
"39",214,"ARRAH MUFFASIL","GEN",32242,"JAIGOVIND SINGH","IND",4563,3,0.141523478692389
"42",234,"ARWAL","GEN",42691,"ANIRUDH SINGH","IND",860,5,0.0201447611908833
"44",234,"ARWAL","GEN",42691,"ISHUF KHAN","IND",459,6,0.0107516806821110
"51",253,"ATRI","GEN",32626,"DEO CHARAN SINGH","IND",8573,2,0.262765892233188
"53",253,"ATRI","GEN",32626,"RAM NANDAN PRASAD SINGH","IND",474,7,0.0145282903206032
"54",253,"ATRI","GEN",32626,"RAMESHWAR PRASAD YADAVA","IND",3556,3,0.108992827806044
"72",2,"BAGAHA","SC",39424,"KHOBHARI HARIJAN","IND",1006,5,0.0255174512987013
"74",2,"BAGAHA","SC",39424,"SAJAN CHAMAR","IND",466,6,0.0118202110389610
"94",282,"BAHRAGORA","GEN",32783,"DURGA DASH","IND",2034,4,0.0620443522557423
"95",282,"BAHRAGORA","GEN",32783,"JHARESHWAR GHOSH","IND",10419,1,0.317817161333618
"98",282,"BAHRAGORA","GEN",32783,"SUBODH KUMAR MAHATO","IND",821,7,0.0250434676509166
"99",282,"BAHRAGORA","GEN",32783,"VAIDYANATH HEMBROM","IND",1232,6,0.0375804532837141
"103",38,"BAIKUNTHPUR","GEN",28140,"SHYAM NANDAN SAHAY VERMA 'VIKAL' ALIAS BARE","IND",1679,4,0.0596659559346127
"113",200,"BAKHTIARPUR 2","GEN",37421,"BIRENDRA KUMAR","IND",184,8,0.00491702519975415
