"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"42785",205,"BHABUA","GEN",119106,"JAGESHWAR SINGH","RPI(A)",441,20,0.00370258425268248
"42962",206,"CHAINPUR","GEN",142033,"GYANCHAND SINGH","RPI(A)",2022,7,0.0142361282237227
"43032",207,"CHENARI","SC",126820,"MAHIPTESHWAR RAM","RPI(A)",1254,7,0.00988803027913578
"43227",210,"DINARA","GEN",120273,"ARVIND KUMAR PASWAN","RPI(A)",712,14,0.0059198656390046
"43841",213,"KARAKAT","GEN",127790,"SHIV KUMAR RAM","RPI(A)",1282,8,0.0100320838876281
"43846",209,"KARGAHAR","GEN",149753,"BINDE KUMAR","RPI(A)",921,13,0.0061501272094716
"44382",204,"MOHANIA","SC",111810,"SHYAM SUNDAR PASWAN","RPI(A)",578,9,0.00516948394597979
"44621",211,"NOKHA","GEN",116708,"JITENDRA KUMAR PASWAN","RPI(A)",831,13,0.00712033451005929
