"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"42131",195,"AGIAON","SC",92375,"SUDHA DEVI","NCP",1261,10,0.0136508795669824
"42137",70,"ALAMNAGAR","GEN",154111,"CHANDESHWRI SINGH","NCP",6774,5,0.0439553308978593
"42172",159,"AMARPUR","GEN",115992,"MANOJ AJAD","NCP",3776,6,0.0325539692392579
"42184",120,"AMNOUR","GEN",96626,"JITENDRA KUMAR SINGH","NCP",2732,7,0.0282739635294848
"42213",49,"ARARIA","GEN",128555,"SHIV SHANKAR DAS","NCP",704,13,0.00547625529928824
"42224",194,"ARRAH","GEN",113450,"MANGAL SINGH","NCP",851,10,0.00750110180696342
"42254",214,"ARWAL","GEN",94911,"SHAH IMRAN AHMED","NCP",2595,8,0.0273414040522173
"42261",171,"ASTHAWAN","GEN",106981,"DIPAK KUMAR","NCP",865,10,0.00808554790102915
"42279",233,"ATRI","GEN",117023,"MOH. AJHAR HUSAIN","NCP",2881,5,0.0246190919733728
"42292",89,"AURAI","GEN",116668,"MD. ALI  ISHRAT","NCP",2412,7,0.020674049439435
"42305",223,"AURANGABAD","GEN",111326,"ARUN KUMAR SINGH","NCP",1399,10,0.0125666960099168
"42336",142,"BACHHWARA","GEN",129942,"ORSHEEL PASWAN","NCP",783,16,0.00602576534146004
"42359",4,"BAGAHA","GEN",133946,"UMESH PRASAD","NCP",1516,11,0.0113179938184044
"42367",52,"BAHADURGANJ","GEN",112447,"MD AKHTER NAMI","NCP",3406,9,0.0302898254288687
"42385",85,"BAHADURPUR","GEN",115518,"MD. FARMAN","NCP",2272,13,0.0196679305389636
"42418",57,"BAISI","GEN",122606,"TOSIF ALAM","NCP",1229,8,0.0100239792506076
"42426",27,"BAJPATTI","GEN",116118,"MUKESH KUMAR RAVI","NCP",932,11,0.00802631805577085
"42438",147,"BAKHRI","SC",118629,"SAJJAN CHAUDHARY","NCP",3384,6,0.0285259085046658
"42455",65,"BALRAMPUR","GEN",147272,"HABIBUR RAHMAN","NCP",16474,3,0.111861046227389
"42500",182,"BANKIPUR","GEN",109309,"JAKIR HUSSAIN","NCP",1259,4,0.0115178073168724
"42515",59,"BANMANKHI","SC",126527,"JIWACHH PASWAN","NCP",2444,5,0.0193160353126210
"42540",68,"BARARI","GEN",136794,"MOHAMMED SHAKOOR","NCP",30936,2,0.226150269748673
"42547",100,"BARAULI","GEN",114936,"DHRUV NATH CHAUDHARY","NCP",2866,6,0.0249356163430083
"42581",179,"BARH","GEN",113021,"RANA RANVIR SINGH","NCP",781,12,0.00691022022456004
"42590",199,"BARHAMPUR","GEN",125987,"BINODHAR OJHA","NCP",1036,15,0.00822307063427179
"42611",193,"BARHARA","GEN",111190,"ARUN KUMAR SINGH","NCP",1656,6,0.0148934256677759
"42642",110,"BARHARIA","GEN",115121,"UMESH KUMAR SINGH","NCP",1405,13,0.0122045499952224
"42649",96,"BARURAJ","GEN",112639,"LAKHAN LAL SINGH","NCP",1013,13,0.00899333268228589
"42669",146,"BEGUSARAI","GEN",129070,"ARUN KUMAR PASWAN","NCP",2228,9,0.0172619508793678
