"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"42128",195,"AGIAON","SC",92375,"SHIVESH KUMAR","BJP",29257,1,0.316719891745602
"42201",56,"AMOUR","GEN",124701,"SABA ZAFAR","BJP",57774,1,0.463300214112156
"42210",49,"ARARIA","GEN",128555,"NARAYAN KUMAR JHA","BJP",31471,2,0.244805725175995
"42217",194,"ARRAH","GEN",113450,"AMARENDRA PRATAP SINGH","BJP",56504,1,0.498052005288673
"42240",214,"ARWAL","GEN",94911,"CHITRANJAN KUMAR","BJP",23984,1,0.252699897798991
"42298",89,"AURAI","GEN",116668,"RAM SURAT RAI","BJP",38422,1,0.329327664826688
"42312",223,"AURANGABAD","GEN",111326,"RAMADHAR SINGH","BJP",41176,1,0.369868673984514
"42345",142,"BACHHWARA","GEN",129942,"VANDANA SINGH","BJP",15241,5,0.117290791276108
"42416",57,"BAISI","GEN",122606,"SANTOSH KUMAR","BJP",39939,1,0.325750778917834
"42437",147,"BAKHRI","SC",118629,"RAMANAND RAM","BJP",43871,1,0.36981682387949
"42451",180,"BAKHTIARPUR","GEN",113274,"VINODE YADAV","BJP",38037,2,0.335796387520525
"42489",161,"BANKA","GEN",106702,"RAM NARAYAN MANDAL","BJP",26637,2,0.249639182020956
"42503",182,"BANKIPUR","GEN",109309,"NITIN NAVEEN","BJP",78771,1,0.720626846828715
"42516",59,"BANMANKHI","SC",126527,"KRISHNA KUMAR RISHI","BJP",67950,1,0.537039525160638
"42535",68,"BARARI","GEN",136794,"BIBHASH CHANDRA CHOUDHARY","BJP",58104,1,0.424755471731216
"42554",100,"BARAULI","GEN",114936,"RAM PRAVESH RAI","BJP",45234,1,0.393558154103153
"42593",199,"BARHAMPUR","GEN",125987,"DILMARNI DEVI","BJP",46196,1,0.366672751950598
"42660",24,"BATHNAHA","SC",111731,"DINKAR RAM","BJP",49181,1,0.440173273308213
"42678",146,"BEGUSARAI","GEN",129070,"SURENDRA MEHTA","BJP",50602,1,0.392050825133648
"42747",32,"BENIPATTI","GEN",97671,"VINOD NARAIN JHA","BJP",31198,1,0.319419274912717
"42751",80,"BENIPUR","GEN",107178,"GOPAL JEE THAKUR","BJP",43222,1,0.403273059769729
"42771",8,"BETTIAH","GEN",106174,"RENU DEVI","BJP",42010,1,0.395671256616497
"42779",205,"BHABUA","GEN",119106,"ANAND BHUSHAN PANDEY","BJP",30799,2,0.258584790018975
"42802",156,"BHAGALPUR","GEN",117003,"ASHWINI KUMAR CHOUBEY","BJP",49164,1,0.420194353990923
"42819",103,"BHOREY","SC",119797,"IDRADEO MAJHI","BJP",61401,1,0.512542050301760
"42868",152,"BIHPUR","GEN",116986,"KUMAR SHAILENDRA","BJP",48027,1,0.410536303489306
"42876",191,"BIKRAM","GEN",131773,"ANIL KUMAR","BJP",38965,1,0.295697904730104
"42928",229,"BODH GAYA","SC",122013,"SHYAM DEO PASWAN","BJP",54160,1,0.443887126781572
"42944",200,"BUXAR","GEN",128102,"PROF. SUKHADA PANDE","BJP",48062,1,0.375185399135064
"42957",206,"CHAINPUR","GEN",142033,"BRIJ KISHOR VIND","BJP",46510,1,0.327459111614906
"42984",243,"CHAKAI","GEN",108266,"PHALGUNI PRASAD YADAV","BJP",20261,3,0.187140930670755
"42991",7,"CHANPATIA","GEN",110958,"CHANDRA MOHAN RAI","BJP",44835,1,0.404071810955497
"43013",118,"CHAPRA","GEN",114426,"JANARDAN SINGH SIGRIWAL","BJP",61045,1,0.533488892384598
"43071",20,"CHIRAIA","GEN",111936,"AVANEESH KUMAR SINGH","BJP",39459,1,0.352513936535163
