"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"32864",13,"ADAPUR","GEN",111696,"SAMSUDIN","NCP",238,14,0.00213078355536456
"32882",172,"AMARPUR","GEN",118986,"ANIL KUMAR SINGH","NCP",1249,6,0.0104970332644177
"32919",130,"ARARIA","GEN",124582,"WAJHUL KAMAR","NCP",15782,4,0.126679616638038
"32966",193,"ASTHAWAN","GEN",127254,"SATISH KUMAR","NCP",26761,2,0.210295943545979
"32997",238,"AURANGABAD","GEN",117709,"RAMESHWAR SINGH","NCP",483,10,0.00410333959170497
"33014",107,"BACHWARA","GEN",110004,"DILIP KUMAR GUPTA","NCP",697,5,0.00633613323151885
"33057",133,"BAHADURGANJ","GEN",109026,"M. MANZOOR","NCP",1156,9,0.0106029754370517
"33078",85,"BAHERA","GEN",122283,"SACHCHI BIBI","NCP",486,7,0.0039743872819607
"33096",26,"BAIKUNTHPUR","GEN",127773,"DEODAT PRASAD","NCP",19170,3,0.15003169683736
"33108",137,"BAISI","GEN",108213,"BAID NATH YADAV","NCP",335,9,0.00309574635210187
"33124",203,"BAKHTIARPUR","GEN",118616,"MANOJ KUMAR","NCP",1127,11,0.00950124772374722
"33143",103,"BALIA","GEN",111738,"RAMPRITI SHARMA","NCP",668,7,0.00597827059729009
"33153",36,"BANIAPUR","GEN",109153,"RAMASHISH YADAW","NCP",2108,7,0.0193123413923575
"33167",174,"BANKA","GEN",110799,"PUNNU PRASAD YADAV","NCP",672,7,0.00606503668805675
"33201",141,"BARARI","GEN",105780,"MUHAMMAD SHAKUR","NCP",15671,2,0.148147097750047
"33226",106,"BARAUNI","GEN",122090,"RAM SUNDER SINGH","NCP",428,7,0.00350561061511999
"33229",192,"BARBIGHA","SC",104134,"BIDESHWAR DAS","NCP",893,6,0.00857548927343615
"33273",263,"BARHI","GEN",109652,"PRABHU NARAYAN SINGH","NCP",475,8,0.00433188633130267
"33281",266,"BARKAGAON","GEN",115648,"KALIM ANSARI","NCP",257,12,0.00222226065301605
"33291",270,"BARKATHA","GEN",117863,"BIRBAL PRASAD MEHTA","NCP",2863,6,0.0242909140273029
"33299",144,"BARSOI","GEN",122093,"BEULAH DOJA","NCP",2544,5,0.0208365753974429
"33320",27,"BASANTPUR","GEN",138161,"MADAN YADAV","NCP",306,6,0.00221480736242500
"33331",68,"BATHNAHA","GEN",130732,"NAGENDRA PD. SINHA","NCP",256,11,0.00195820457118380
"33341",105,"BEGUSARAI","GEN",124899,"ATAUR RAHMAN","NCP",3369,5,0.0269737948262196
"33365",175,"BELHAR","GEN",98683,"DHIRENDRA YADAV","NCP",578,7,0.00585713851423244
"33372",65,"BELSAND","GEN",100389,"DIGVIJAY PRATAP SINGH","NCP",6628,4,0.0660231698692088
"33389",73,"BENIPATTI","GEN",110450,"VIJAY SANKAR KARNA","NCP",704,9,0.0063739248528746
"33423",8,"BETTIAH","GEN",138963,"SHYAMA KANT TIWARI","NCP",655,12,0.00471348488446565
"33450",168,"BHAGALPUR","GEN",121745,"KEDAR NATH SAH","NCP",346,9,0.00284200583186168
"33472",22,"BHORE","SC",118026,"LALAN MANJHI","NCP",3113,4,0.0263755443715791
"33507",170,"BIHPUR","GEN",105105,"DEWANAND JHA","NCP",4510,5,0.0429094714809001
"33522",212,"BIKRAM","GEN",144246,"DR. ASHOK SHARMA","NCP",1139,6,0.0078962328244804
"33552",226,"BIKRAMGANJ","GEN",125056,"YAMUNA PRASAD YADAV","NCP",151,19,0.00120745905834186
"33568",314,"BISHNUPUR","ST",57052,"JAI PRAKASH BHAGAT","NCP",766,7,0.0134263478931501
"33627",279,"BOKARO","GEN",203318,"RAJESH KUMAR THAKUR","NCP",1116,12,0.00548893851011716
"33649",218,"BRAHMPUR","GEN",112742,"BRIJ BIHARI MISHRA","NCP",495,14,0.00439055542743609
"33707",177,"CHAKAI","GEN",111651,"RAJESH PRASAD","NCP",1871,7,0.0167575749433503
"33740",199,"CHANDI","GEN",117480,"KAMESWAR PRASAD","NCP",335,9,0.00285154919986381
"33752",7,"CHANPATIA","GEN",104879,"MAHAMMAD ZIYAUDDIN","NCP",1550,8,0.0147789357259318
"33783",182,"CHAUTHAM","GEN",124999,"ANJANI CHAUDHARY","NCP",1781,7,0.0142481139849119
"33804",233,"CHENARI","SC",123677,"SUDARSHAN PASWAN","NCP",562,13,0.00454409469828667
"33814",108,"CHERIA BARIARPUR","GEN",114266,"NAVIN KUMAR","NCP",318,9,0.00278298006406105
"33829",323,"CHHATARPUR","SC",70746,"BHOLA PASWAN","NCP",577,11,0.00815593814491279
"33844",166,"COLGONG","GEN",140297,"GOVIND MANDAL","NCP",333,10,0.0023735361411862
"33889",31,"DARAULI","GEN",115334,"VIJAY PRATAP SINGH","NCP",143,11,0.00123987722614320
"33891",89,"DARBHANGA","GEN",129365,"EHSANUL HAQUE","NCP",5504,4,0.0425462837707262
"33922",235,"DEHRI","GEN",120281,"LAL DEO SINGH","NCP",193,17,0.00160457595131401
"33951",158,"DEOGHAR","SC",118915,"SANJAY KUMAR","NCP",1228,7,0.0103267039481983
"33954",14,"DHAKA","GEN",139096,"A. HAMIR ANSARI","NCP",737,9,0.00529849887847242
"33976",125,"DHAMDAHA","GEN",129097,"PRAFULL CHAND ROY","NCP",228,16,0.00176611385237457
"33985",1,"DHANAHA","GEN",68304,"BABAN PRASAD YADAV","NCP",3537,7,0.0517832044975404
"34008",284,"DHANBAD","GEN",153608,"SURENDRA PRASAD RAI","NCP",1795,5,0.0116855892922244
"34021",271,"DHANWAR","GEN",135854,"UMESH MANDAL YADAV","NCP",3343,7,0.0246072990121748
"34023",173,"DHURAIYA","SC",118474,"DURGA DEVI","NCP",353,8,0.00297955669598393
"34044",227,"DINARA","GEN",127887,"JAGNARAYAN SINGH","NCP",710,8,0.00555177617740662
"34110",204,"FATWA","SC",116385,"SURENDRA KUMAR","NCP",176,10,0.00151222236542510
"34117",129,"FORBESGANJ","GEN",128944,"MANOJ JAISWAL","NCP",563,13,0.00436623650576995
"34148",274,"GANDEY","GEN",112993,"YUNUS ANSARI","NCP",638,8,0.00564636747409132
"34169",42,"GARKHA","SC",113925,"RAMPRIT MANJHI","NCP",231,6,0.00202764976958525
"34175",249,"GAYA MUFASSIL","GEN",120631,"JITENDRA KUMAR YADAV","NCP",5643,4,0.0467790203181603
"34197",250,"GAYA TOWN","GEN",110657,"GOPAL PRASAD SINHA","NCP",89,22,0.00080428712146543
"34216",86,"GHANSHYAMPUR","GEN",150830,"ASHOK MU MISAR","NCP",488,7,0.00323543061725121
"34270",20,"GOBINDGANJ","GEN",110872,"YOGENDRA PANDEY","NCP",17172,4,0.154881304567429
"34285",259,"GOBINDPUR","GEN",134027,"SUBODH KUMAR","NCP",319,8,0.00238011743902348
"34289",163,"GODDA","GEN",134152,"AMAR KANT JHA","NCP",682,10,0.00508378555668197
"34313",241,"GOH","GEN",128007,"RANJEET PRASAD","NCP",5464,5,0.0426851656550032
"34328",24,"GOPALGANJ","GEN",107687,"DHIRENDRA YADAV","NCP",521,14,0.00483809559185417
"34364",28,"GOREAKOTHI","GEN",117425,"MADANSINGH","NCP",306,16,0.00260591867149244
"34400",252,"GURUA","GEN",113489,"RANJEET SINGH","NCP",715,11,0.0063001700605345
"34436",200,"HARNAUT","GEN",119254,"ARUN KUMAR SINGH","NCP",11074,3,0.0928606168346554
"34477",307,"HATIA","GEN",112735,"NURUL HAQUE","NCP",273,12,0.00242160819621236
"34486",92,"HAYAGHAT","GEN",107508,"MD. NASEEM AHMAD","NCP",10617,4,0.0987554414555196
"34505",269,"HAZARIBAGH","GEN",106010,"PANNU MAHTO","NCP",1064,9,0.0100367889821715
"34513",198,"HILSA","GEN",148521,"RAMDEO SINGH","NCP",454,10,0.00305680678153258
"34535",324,"HUSSAINABAD","GEN",89360,"KAMLESH KUMAR SINGH","NCP",1550,9,0.0173455684870188
"34560",251,"IMAMGANJ","SC",91083,"KAMAKSHYA PASWAN","NCP",1403,6,0.015403533041292
"34568",197,"ISLAMPUR","GEN",161040,"KAUSHLENDRA KUMAR","NCP",309,9,0.00191877794336811
"34605",245,"JAHANABAD","GEN",150005,"PARVESH KUMAR SHARMA","NCP",227,9,0.00151328289057031
"34620",40,"JALALPUR","GEN",117619,"NASIR HASSAN KHAN","NCP",2799,9,0.0237971756263869
"34639",186,"JAMALPUR","GEN",113253,"DINESH PRASAD","NCP",2115,8,0.0186750019867023
"34682",273,"JAMUA","SC",121554,"RAM KISHUN HAZRA","NCP",455,6,0.00374319232604439
"34701",188,"JAMUI","GEN",130384,"SUNEEL KUMAR SINGH","NCP",319,13,0.00244661921708185
"34709",48,"JANDAHA","GEN",139174,"MAHESHWAR SINGH","NCP",415,10,0.002981878799201
"34717",159,"JARMUNDI","GEN",104301,"BALRAM MANDAL","NCP",1019,8,0.00976980086480475
"34734",178,"JHAJHA","GEN",93912,"MAHENDRA PRASAD YADAV","NCP",2168,9,0.0230854416900929
"34743",80,"JHANJHARPUR","GEN",103494,"BADRI NATH DAS","NCP",1162,9,0.0112277040214892
"34774",132,"JOKIHAT","GEN",113401,"SHAHID AKHTAR","NCP",634,7,0.00559077962275465
"34792",143,"KADWA","GEN",112794,"GHOLAM RASHID","NCP",4236,7,0.0375551891058035
"34814",308,"KANKE","SC",91967,"HARI RAM","NCP",4187,5,0.0455271999739037
"34825",56,"KANTI","GEN",108870,"HARSHWARDHAN THAKUR","NCP",508,13,0.00466611555065675
"34844",225,"KARAKAT","GEN",119518,"GORAKH NATH SINGH","NCP",377,11,0.00315433658528422
"34876",138,"KASBA","GEN",132864,"SYED GULAM HUSSAIN","NCP",5269,6,0.0396570929672447
"34880",21,"KATEYA","GEN",125715,"BACHCHA CHAUBEY","NCP",10969,4,0.0872529133357197
"34895",142,"KATIHAR","GEN",120356,"PARAS NATH KESHRI","NCP",3893,3,0.0323457077337233
"34919",90,"KEOTI","GEN",139086,"FIROJ","NCP",4574,4,0.0328861280071323
"34934",18,"KESARIYA","GEN",110737,"RAJA RAM PRASAD","NCP",862,12,0.00778420943316145
"34952",183,"KHAGARIA","GEN",117912,"SHATRUGHAN SINGH","NCP",579,10,0.00491044168532465
"34979",180,"KHARAGPUR","GEN",142126,"SHANKAR PRASAD","NCP",1060,6,0.00745817091876223
"35006",122,"KISHANGANJ 1","GEN",103586,"JAGRUP LAL MEHTA","NCP",11056,3,0.106732570038422
"35021",135,"KISHANGANJ 2","GEN",121346,"NAZIR AHMAD","NCP",1309,9,0.0107873353880639
"35027",111,"KISHUNPUR","GEN",113049,"BAIDYA NATH MEHTA","NCP",5910,4,0.0522782156410052
"35081",140,"KORHA","SC",111637,"SITA RAM DAS","NCP",7165,4,0.0641812302372869
"35087",115,"KUMARKHAND","SC",108710,"GUGAL PASWAN","NCP",672,5,0.00618158403090792
"35099",57,"KURHANI","GEN",123427,"RAMPRIT PRASAD KUSHWAHA","NCP",346,12,0.00280327643060270
