"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"13689",13,"ADAPUR","GEN",77877,"DHRUB PRASAD","BJP",585,7,0.00751184560268115
"13740",130,"ARARIA","GEN",75583,"DEO NARAIN MISHRA","BJP",2045,4,0.0270563486498287
"13753",216,"ARRAH","GEN",77434,"RAM BACHAN SINGH","BJP",3467,5,0.044773613658083
"13762",242,"ARWAL","GEN",120347,"BANESHWAR PRASAD SINGH","BJP",741,8,0.00615719544317681
"13796",193,"ASTHAWAN","GEN",98868,"SURESH NARAIN SINHA","BJP",2725,6,0.0275620018610673
"13808",256,"ATRI","GEN",138797,"RAGHUNATH SINGH","BJP",34507,3,0.248614883606994
"13846",77,"BABUBARHI","GEN",69711,"BALESHWAR SINGH BHARTI","BJP",3390,6,0.0486293411369798
"13866",107,"BACHWARA","GEN",77281,"AMRESH SANDILYA","BJP",3284,4,0.0424942741424153
"13898",281,"BAGHMARA","GEN",61112,"SATYANDRA NARAIN SINGH","BJP",6087,3,0.0996040057599162
"13918",272,"BAGODAR","GEN",55136,"RAVINDRA KUMAR RAI","BJP",5114,4,0.0927524666279745
"13922",133,"BAHADURGANJ","GEN",59140,"ASLAM NOORI","BJP",3650,4,0.0617179573892459
"13946",85,"BAHERA","GEN",74721,"PHANIND JHA","BJP",1199,8,0.0160463591226028
"13954",87,"BAHERI","GEN",98221,"BISHAMBHAR CHAUDHRY","BJP",4973,5,0.0506307205180155
"13979",137,"BAISI","GEN",66994,"BAIDYA NATH YADAV","BJP",7279,4,0.108651521031734
"13994",109,"BAKHRI","SC",60946,"SURESH RAJAK","BJP",1415,4,0.0232172743084042
"14002",203,"BAKHTIARPUR","GEN",95757,"KESHARI KISHORE SINGH","BJP",27162,2,0.283655502991948
"14016",103,"BALIA","GEN",58856,"ANIL KUMAR DEO","BJP",1356,5,0.0230392823161615
"14034",36,"BANIAPUR","GEN",63832,"RAMA KANT PANDEY","BJP",4998,4,0.078299285624765
"14050",126,"BANMANKHI","SC",68894,"ASHOK KUMAR RAM","BJP",7644,3,0.110953058321479
"14062",254,"BARACHATTI","SC",76257,"BACHU RAM","BJP",1535,5,0.0201292996052821
"14098",25,"BARAULI","GEN",60348,"RAM PRAVESH RAI","BJP",13156,2,0.218002253595811
"14107",106,"BARAUNI","GEN",79716,"NAWAL KISHORE SINGH","BJP",1504,4,0.0188669777710874
"14117",192,"BARBIGHA","SC",82652,"LAL DHARI MOCHI","BJP",596,6,0.00721095678265499
"14135",202,"BARH","GEN",111712,"VISHWA MOHAN CHAUDHARY","BJP",41065,2,0.367597035233457
"14169",263,"BARHI","GEN",45661,"SURESH PRASAD","BJP",680,8,0.0148923589058496
"14177",266,"BARKAGAON","GEN",76134,"RABINDRA KUMAR SINGH","BJP",3375,4,0.0443297344156356
"14189",270,"BARKATHA","GEN",72943,"KHAGENDRA PRASAD","BJP",13808,3,0.189298493344118
"14223",27,"BASANTPUR","GEN",102249,"SATYADEO PRASAD","BJP",39923,2,0.390448806345294
"14231",68,"BATHNAHA","GEN",94327,"NAND LAL THAKUR","BJP",906,7,0.00960488513363088
"14246",105,"BEGUSARAI","GEN",73133,"RRATIBHA PRYADARSANI","BJP",2231,5,0.0305060642938208
"14260",247,"BELAGANJ","GEN",114435,"KRISHNA KUMAR SINGH","BJP",9029,3,0.07890068597894
"14282",175,"BELHAR","GEN",75805,"SUSHIL K. YADAV","BJP",5674,4,0.0748499439350966
"14291",73,"BENIPATTI","GEN",81245,"AYODHYA NATH JHA","BJP",2975,4,0.0366176380084928
"14310",278,"BERMO","GEN",74836,"RAM DAS SINGH","BJP",10500,3,0.140306804211877
"14329",8,"BETTIAH","GEN",66450,"VIJAI KUMAR SINGH","BJP",6151,3,0.0925658389766742
"14331",230,"BHABHUA","GEN",87503,"CHANDRAMOULI MISHRA","BJP",2405,6,0.027484771950676
"14357",168,"BHAGALPUR","GEN",85669,"VIJAY KUMAR MITRA","BJP",8666,4,0.101156777830954
"14367",321,"BHAWANATHPUR","GEN",58490,"SHAMBHU NATH SINGH","BJP",1929,6,0.0329799965806121
"14369",22,"BHORE","SC",76752,"ACHARYA VISHWANATH BAITHA","BJP",9340,4,0.121690639983323
"14392",194,"BIHAR","GEN",134204,"DEONATH PRASAD","BJP",41562,2,0.309692706625734
"14408",170,"BIHPUR","GEN",72224,"BALBHADRA CHOUDHARY","BJP",16449,2,0.227749778466992
"14429",212,"BIKRAM","GEN",81237,"MAHESHWAR PRASAD SINGH","BJP",6060,3,0.0745965508327486
"14460",226,"BIKRAMGANJ","GEN",105501,"RAM RAHASHYA CHAUDHARY","BJP",1851,6,0.0175448573947166
"14476",74,"BISFI","GEN",89132,"RAMPHAL YADAV","BJP",5005,4,0.0561526724408742
"14501",60,"BOCHAHA","SC",64596,"UMESH RAJAK","BJP",2054,5,0.0317976345284538
"14536",279,"BOKARO","GEN",81218,"SAMARESH SINGH","BJP",35834,1,0.441207614075698
"14557",148,"BORIO","ST",51260,"BISHNUDEO SINGH","BJP",2697,5,0.0526141240733515
"14576",218,"BRAHMPUR","GEN",86959,"SWAMI NATH TIWARY","BJP",29185,2,0.335617934888856
"14582",219,"BUXAR","GEN",67477,"KASHESHWAR NATH VERMA","BJP",5038,5,0.0746624775849549
"14603",295,"CHAIBASA","ST",37019,"RADHEY MUNDA","BJP",14564,1,0.393419595342932
"14615",231,"CHAINPUR","GEN",70780,"LALMUNI CHAOBEY","BJP",14356,2,0.202825656965244
"14629",177,"CHAKAI","GEN",82141,"FALGUNI PRASAD YADAV","BJP",20210,2,0.24604034525998
"14634",299,"CHAKRADHARPUR","ST",42747,"JAGARNATH BAKIRA","BJP",12653,1,0.295997379933095
"14652",286,"CHANDANKIYARI","SC",41008,"PADAMLOCHAN RAJWAR","BJP",8231,2,0.200716933281311
"14673",7,"CHANPATIA","GEN",55833,"BRAJESHWAR PRASAD","BJP",2669,5,0.0478032704672864
"14695",41,"CHAPRA","GEN",92038,"SABHAPATI VISHWAKARMA","BJP",3689,4,0.0400812707794607
"14701",264,"CHATRA","SC",48807,"MAHENDRA PRASAD SIGNH BHOGTA","BJP",22981,1,0.470854590530047
"14725",233,"CHENARI","SC",81904,"MUNNI LAL","BJP",1246,7,0.0152129322133229
"14731",108,"CHERIA BARIARPUR","GEN",72606,"RAM LAKHAN SAHNI","BJP",2455,5,0.0338126325648018
"14738",114,"CHHATAPUR","SC",82236,"ADHIK PASWAN","BJP",1131,6,0.0137531008317525
"14752",166,"COLGONG","GEN",88795,"BRAJESH PRASAD BERMA","BJP",6786,4,0.0764232220282674
"14781",319,"DALTONGANJ","GEN",58228,"INDER SINGH NAMDHARI","BJP",18611,2,0.319622861853404
"14803",31,"DARAULI","GEN",73892,"RAJDEO SINGH","BJP",16275,3,0.220253884046988
"14815",89,"DARBHANGA","GEN",70372,"JAGDISH SAH","BJP",12946,3,0.183965213437163
"14835",88,"DARBHANGA RURAL","SC",60148,"MAHADEO CHOUDHARY","BJP",1678,6,0.0278978519651526
"14870",237,"DEO","SC",58390,"SAHDEO CHAUDHARY","BJP",15143,2,0.259342353142661
"14878",158,"DEOGHAR","SC",44668,"KULDIP RABIDAS","BJP",2247,5,0.0503044685233277
"14882",14,"DHAKA","GEN",102451,"AVANEESH KUMAR SINGH","BJP",29049,2,0.283540424202790
"14906",1,"DHANAHA","GEN",47247,"AJOY SINGH","BJP",470,7,0.0099477215484581
"14922",284,"DHANBAD","GEN",68302,"KUNTI THAKUR","BJP",1763,8,0.0258118356709906
"14948",271,"DHANWAR","GEN",60773,"HARIHAR NARAYAN PRABHAKAR","BJP",15464,1,0.254455103417636
"14968",209,"DINAPUR","GEN",77371,"SUKHSAGAR SINGH","BJP",13231,3,0.171007224929237
"14982",227,"DINARA","GEN",104388,"RAM KRISHNA ALIAS BABUJEE","BJP",1699,3,0.016275817143733
"14992",160,"DUMKA","ST",54996,"MANINDRA HANSDAH","BJP",2491,4,0.0452942032147793
"15005",221,"DUMRAON","GEN",79152,"MITHILESH KUMAR SINGH","BJP",1038,6,0.0131140084899939
"15029",204,"FATWA","SC",74742,"KAMESHWAR PASWAN","BJP",2412,6,0.0322710122822509
