"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"24965",281,"BAGHMARA","GEN",127547,"RAM NANDAN SINGH","CPM",5345,5,0.0419061208809302
"25470",263,"BARHI","GEN",94829,"JAWED ISLAM","CPM",1248,8,0.0131605310611733
"25573",144,"BARSOI","GEN",114684,"SAHINASIRI AZAD","CPM",18789,3,0.16383279271738
"25692",105,"BEGUSARAI","GEN",120349,"RAJENDRA PD. SINGH","CPM",46937,1,0.390007395159079
"26007",99,"BIBHUTPUR","GEN",138372,"RAMDEV VARMA","CPM",65303,1,0.471937964328043
"26085",212,"BIKRAM","GEN",123335,"AJAY KUMAR SINGH","CPM",300,17,0.00243239956216808
"26264",253,"BODH GAYA","SC",99633,"RAM VRAKSH PRASAD","CPM",2473,9,0.0248210934128251
"26347",219,"BUXAR","GEN",104000,"MANJU PRAKASH","CPM",41757,1,0.401509615384615
"26542",264,"CHATRA","SC",82558,"KAUSHILYA DEVI","CPM",8431,3,0.102122144431793
"26966",125,"DHAMDAHA","GEN",116645,"RAVINDRA NATH SINGH","CPM",2760,8,0.0236615371426122
"27586",163,"GODDA","GEN",129905,"LALANIDHAR SAHAY","CPM",3381,6,0.0260267118278742
"27645",277,"GOMIA","GEN",120958,"RAM CHANDRA THAKUR","CPM",5946,5,0.0491575588220705
"28673",290,"JUGSALAI","SC",134964,"KALI CHARAN PRASAD","CPM",12145,5,0.0899869594854924
"28896",138,"KASBA","GEN",123850,"SUBODH PRASAD YADAV","CPM",5386,5,0.0434880904319742
"28992",90,"KEOTI","GEN",116352,"VINOD KUMAR JHA","CPM",277,17,0.00238070682068207
"29053",183,"KHAGARIA","GEN",106628,"YOGENDRA SINGH","CPM",13362,3,0.125314176388941
"29484",316,"LATEHAR","SC",56448,"PRAKASH RAM","CPM",3402,5,0.0602678571428571
"29517",82,"LAUKAHA","GEN",105525,"UMESH CHANDRA","CPM",11710,4,0.110968964700308
"29647",78,"MADHUBANI","GEN",119555,"PITAMBER SAHI","CPM",434,9,0.00363012839278993
"29751",152,"MAHESHPUR","ST",89829,"JYOTIN SOREN","CPM",32457,1,0.361319841031293
"29824",30,"MAIRWA","SC",93848,"GIRDHARI RAM","CPM",24003,2,0.255764640695593
"30206",23,"MIRGANJ","GEN",106681,"VISHWANATH SINGH","CPM",41380,1,0.387885377902344
"30730",151,"PAKAUR","GEN",116091,"KRISHNA KANT MANDAL","CPM",18653,3,0.160675676839721
"31206",165,"PIRPAINTI","GEN",123535,"SRINIWAS MANDAL","CPM",7180,4,0.0581211802323228
"31307",139,"PURNEA","GEN",118504,"AJIT SARKAR","CPM",35167,1,0.29675791534463
"31758",124,"RUPAULI","GEN",91432,"KUMAR NARENDRA SINGH","CPM",8444,4,0.0923527867704961
"32214",304,"SILLI","GEN",101103,"RAJENDRA SINGH MUNDA","CPM",24347,2,0.240813823526503
"32226",265,"SIMARIA","SC",81895,"RAM CHANDRA RAM","CPM",19271,2,0.23531351120337
"32501",11,"SUGAULI","GEN",110802,"RAMASHRAY SINGH","CPM",18552,2,0.16743380083392
"32622",301,"TAMAR","ST",94592,"GIRIDHARI SINGH MUNDA","CPM",17389,3,0.183831613667118
"32715",113,"TRIBENIGANJ","GEN",106545,"BALRAM SINGH YADAV","CPM",1341,8,0.0125862311699282
