"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"1540",117,"ALAMNAGAR","GEN",56829,"R.P. SINGH","CPI",14727,2,0.259145858628517
"1576",233,"ARWAL","GEN",47188,"SHAH JOHAIR","CPI",26159,1,0.554357039925405
"1650",282,"BAHARAGORA","GEN",40269,"G. C. SHAW","CPI",2342,7,0.0581588815217661
"1660",87,"BAHERI","GEN",63227,"M. JHA","CPI",2897,5,0.0458190330080504
"1667",35,"BAIKUNTHPUR","GEN",48301,"D. SINGH","CPI",2007,4,0.0415519347425519
"1691",99,"BALSINGHSARAI","GEN",40674,"P. GARAI","CPI",5401,3,0.132787530117520
"1725",137,"BARARI","GEN",37374,"S. HUSSAIN","CPI",4313,4,0.115401080965377
"1727",36,"BARAULI","GEN",36059,"B. SINGH","CPI",11985,2,0.332371945977426
"1733",189,"BARAUNI","GEN",67096,"CHANDRA SHEKHAR SINGH","CPI",35431,1,0.528064266126148
"1762",33,"BARHARIA","GEN",41595,"ABDUL JALIL","CPI",16299,1,0.391849981968987
"1824",75,"BENIPATT","GEN",51521,"TEJ NARAIN JHA","CPI",17172,1,0.33330098406475
"1832",264,"BERMO","GEN",47860,"S. KHAN","CPI",4895,4,0.102277475971584
"1861",160,"BHAGALPUR","GEN",39444,"P.K. SADHU","CPI",1714,4,0.0434540107494169
"1876",101,"BIBHUTPUR","GEN",53364,"PARMANAND SINGH MADAN","CPI",17120,1,0.320815531069635
"1884",195,"BIHAR","GEN",53330,"VIJAY KUMAR YADAV","CPI",18384,1,0.344721545096569
"1888",162,"BIHPUR","GEN",57778,"P.N. ROY","CPI",19621,2,0.339592924642598
"1909",229,"BIKRAMGANJ","GEN",59838,"S. P. SINGH","CPI",11415,2,0.190765065677329
"1923",76,"BISFI","GEN",58921,"RAJ KUMAR PURBEY","CPI",22514,1,0.382104852259806
"1964",289,"CHAIBASA","ST",24294,"B. PURTI","CPI",2276,4,0.0936856837079114
"2005",7,"CHANAPATIA","GEN",31358,"M. USMAN","CPI",1609,7,0.0513106703233625
"2024",43,"CHAPRA","GEN",52090,"D.SINGH","CPI",8155,4,0.156555960837013
"2063",158,"COLGONG","GEN",55166,"NAGESHWAR PRASAD SINGH","CPI",22365,1,0.40541275423268
"2087",90,"DARBHANGA","GEN",57464,"R.B. JALAN","CPI",18256,2,0.317694556591953
"2104",225,"DEHRI","GEN",62900,"L. LAL","CPI",2384,5,0.0379014308426073
"2113",15,"DHAKA","GEN",42875,"N.M. AKHTAR","CPI",5321,3,0.124104956268222
"2125",1,"DHANAHA","GEN",28822,"M. PRASAD","CPI",2879,3,0.0998889737006453
"2131",277,"DHANBAD","GEN",32815,"C. MUKHERJEE","CPI",10098,2,0.307725125704708
"2144",165,"DHURAIYA","SC",44478,"N. RABIDAS","CPI",11362,2,0.255452133639102
"2154",152,"DUMKA","ST",22598,"D. MURMU","CPI",2467,4,0.109168953004691
"2165",216,"DUMRAON","GEN",48558,"S. PRASAD","CPI",11748,2,0.24193747683183
"2168",263,"DUMRI","GEN",28868,"K. MAHTO","CPI",2197,4,0.0761050297907718
"2194",63,"GAIGHATTI","GEN",61551,"C. SINGH","CPI",4849,3,0.0787801985345486
"2235",283,"GHATSILA","ST",27010,"B. SOREN","CPI",5808,3,0.215031469825990
