"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"24553",13,"ADAPUR","GEN",112969,"MADAN MOHAN PRASAD","BSP",284,18,0.00251396400782516
"24596",184,"ALAULI","SC",99234,"MANORAMA DEVI","BSP",894,5,0.009009009009009
"24668",130,"ARARIA","GEN",112284,"SAFI AHMED","BSP",144,20,0.00128246232766912
"24685",216,"ARRAH","GEN",111605,"HARIDWAR SINGH","BSP",1673,8,0.0149903678150620
"24740",242,"ARWAL","GEN",108051,"SUNIL KUMAR","BSP",1349,8,0.0124848451194343
"24853",238,"AURANGABAD","GEN",110791,"MD. KUDUS ANSARI","BSP",6669,7,0.0601944201243783
"24885",77,"BABUBARHI","GEN",107599,"RAGHUNANDAN YADAV","BSP",287,18,0.00266731103448917
"24967",281,"BAGHMARA","GEN",127547,"SARYU RAM","BSP",4616,7,0.0361905807271045
"24992",272,"BAGODAR","GEN",119600,"PARMESHWAR RAM","BSP",563,17,0.00470735785953177
"25074",26,"BAIKUNTHPUR","GEN",105278,"PARMA HAZRA","BSP",1268,7,0.0120443017534528
"25180",36,"BANIAPUR","GEN",94556,"RAM VICHAR MANJHI","BSP",2327,6,0.0246097550657811
"25199",174,"BANKA","GEN",101177,"ISLAM MIAN","BSP",655,16,0.00647380333474999
"25241",126,"BANMANKHI","SC",107648,"UPENDRA RISHI","BSP",411,17,0.00381799940546968
"25266",254,"BARACHATTI","SC",97291,"VIJAY KUMAR","BSP",352,19,0.00361801194355079
"25273",141,"BARARI","GEN",99311,"BHAGWAT PRASAD SINGH","BSP",1648,8,0.0165943349679290
"25315",25,"BARAULI","GEN",105145,"F.A. KHAN","BSP",3710,6,0.0352846069713253
"25501",266,"BARKAGAON","GEN",140896,"DWARIKA BEDIA","BSP",291,27,0.00206535316829434
"25538",270,"BARKATHA","GEN",120444,"FULESHWAR RAM","BSP",3207,10,0.0266264820165388
"25562",144,"BARSOI","GEN",114684,"MO. ANSAR ALAM","BSP",298,21,0.00259844442119215
"25593",55,"BARURAJ","GEN",106220,"JAG DEO RAM","BSP",243,20,0.00228770476369799
"25622",27,"BASANTPUR","GEN",118903,"MADAN MOHAN PRASAD KUSHWAHA","BSP",619,9,0.00520592415666552
"25648",68,"BATHNAHA","GEN",114508,"KAMESHWAR MEHTO","BSP",194,25,0.00169420477171901
"25754",175,"BELHAR","GEN",93256,"VIRENDRA DAS","BSP",2184,7,0.0234194046495668
"25844",8,"BETTIAH","GEN",130853,"MD. NAZIB","BSP",732,12,0.0055940635675147
"25856",230,"BHABHUA","GEN",131659,"ASHOK SINGH","BSP",9716,5,0.0737967020864506
"25919",168,"BHAGALPUR","GEN",109139,"NANDU MANDAL","BSP",631,11,0.00578161793675955
"25970",321,"BHAWANATHPUR","GEN",125837,"SHAMBHU RAM","BSP",7001,6,0.0556354649268498
"25976",22,"BHORE","SC",111678,"ABHIMANYU RAM","BSP",1183,7,0.0105929547448916
"26138",226,"BIKRAMGANJ","GEN",116717,"RAMESHWAR CHAUDHARY","BSP",1200,9,0.0102812786483546
"26197",322,"BISHRAMPUR","GEN",98782,"BIJAY KUMAR CHANDERVANSHI","BSP",7860,5,0.0795691522747059
"26261",253,"BODH GAYA","SC",99633,"RAM CHARITAR DAS","BSP",943,13,0.00946473557957705
"26287",148,"BORIO","ST",94697,"BHAGWAN LAL MURMU","BSP",457,13,0.00482591845570609
"26309",218,"BRAHMPUR","GEN",112435,"MANJAR MASIH DAS","BSP",6129,6,0.0545114955307511
"26339",219,"BUXAR","GEN",104000,"GANPATI MANDAL","BSP",7257,4,0.0697788461538461
"26386",231,"CHAINPUR","GEN",113118,"MAHABALI SINGH","BSP",31558,1,0.278983008893368
"26484",7,"CHANPATIA","GEN",94147,"AJAY KUMAR","BSP",2933,6,0.0311534090305586
"26549",182,"CHAUTHAM","GEN",108723,"ANANDI SAHANI","BSP",1864,14,0.0171444864472099
"26610",233,"CHENARI","SC",125034,"SHYAM BIHARI RAM","BSP",5994,6,0.0479389606027161
"26653",323,"CHHATARPUR","SC",76570,"KAMTA RAM","BSP",5026,4,0.0656392843150059
"26734",319,"DALTONGANJ","GEN",112521,"JULFEKAR AFZAL","BSP",2088,9,0.0185565361132589
"26811",89,"DARBHANGA","GEN",102800,"VIJAY KUMAR MAHTO","BSP",979,10,0.00952334630350195
"26822",88,"DARBHANGA RURAL","SC",94120,"LAXMAN RAM","BSP",782,10,0.00830854228644284
"26857",235,"DEHRI","GEN",119073,"RAJENDRA PRASAD CHANDRAVANSI","BSP",4841,5,0.0406557321978954
"26882",237,"DEO","SC",99341,"MANOJ KUMAR","BSP",3358,5,0.0338027601896498
"26907",158,"DEOGHAR","SC",130102,"RAMDEO PRASAD DAS","BSP",5924,5,0.0455335044810994
"26956",125,"DHAMDAHA","GEN",116645,"LAL BABU SAHNI","BSP",4772,7,0.0409104547987483
"26982",1,"DHANAHA","GEN",60934,"MD. IBRAHIM ANSARI","BSP",8941,4,0.146732530278662
"26996",284,"DHANBAD","GEN",160187,"BIJAY RAJBHAR","BSP",1753,12,0.0109434598313221
"27080",209,"DINAPUR","GEN",103860,"RAJENDRA PRASAD","BSP",78,17,0.000751010976314269
"27100",227,"DINARA","GEN",123384,"JAI RAM RAM","BSP",6667,4,0.0540345587758542
"27159",221,"DUMRAON","GEN",114670,"SARSWATI DEVI","BSP",4266,6,0.037202406906776
"27180",255,"FATEHPUR","SC",117034,"DINESH RAVIDAS","BSP",1967,4,0.0168070817027530
"27196",204,"FATWA","SC",109561,"DUKHAN MOCHI","BSP",239,16,0.00218143317421345
"27291",274,"GANDEY","GEN",110971,"TUTHU KISKU","BSP",397,15,0.00357751124167575
"27315",320,"GARHWA","GEN",109093,"RAGHURAI RAM","BSP",7095,5,0.0650362534718085
"27343",42,"GARKHA","SC",97439,"RAM AYODHYA RAM","BSP",872,7,0.00894918872320118
"27373",249,"GAYA MUFASSIL","GEN",99761,"SHAUKAT ALI","BSP",2008,6,0.0201281061737553
"27413",250,"GAYA TOWN","GEN",93810,"RAMESH KUMAR","BSP",767,5,0.00817610062893082
"27482",15,"GHORASAHAN","GEN",101193,"SAMBHU PRASAD YADAV","BSP",1446,10,0.0142895259553526
"27504",275,"GIRIDIH","GEN",92315,"AFTAB AHMAD","BSP",1260,8,0.0136489194605427
"27595",163,"GODDA","GEN",129905,"TRIPURARI MEHTA","BSP",1655,8,0.0127400792887110
"27604",241,"GOH","GEN",108823,"HARINANDAN PRASAD","BSP",1039,7,0.00954761401541953
"27653",24,"GOPALGANJ","GEN",101666,"BANKE LAL PRASAD","BSP",493,7,0.00484921212598115
"27676",169,"GOPALPUR","GEN",117678,"KAMAL KISHORE YADAV","BSP",156,26,0.00132565135369398
"27712",28,"GOREAKOTHI","GEN",101028,"NEYAZUDDIN KHAN","BSP",3397,6,0.0336243417666389
"27845",200,"HARNAUT","GEN",106360,"KANHAIYA JAMADAR","BSP",4820,5,0.0453177886423467
"27924",307,"HATIA","GEN",125944,"JAGMOHAN MEHTA","BSP",214,28,0.00169916788413898
"27978",269,"HAZARIBAGH","GEN",125937,"AFZAL HUSSAIN","BSP",1120,9,0.00889333555666722
"28039",198,"HILSA","GEN",130846,"USHA PRASAD","BSP",54,30,0.000412698897941091
"28057",261,"HISUA","GEN",98468,"SURESH PRASAD","BSP",5944,4,0.0603647885607507
"28065",324,"HUSSAINABAD","GEN",88582,"HARI YADAV","BSP",9426,3,0.106409880111084
"28104",251,"IMAMGANJ","SC",87628,"AROON DAS","BSP",1673,6,0.0190920710275254
"28176",222,"JAGDISHPUR","GEN",104784,"JAGDISH RAM","BSP",2132,9,0.0203466178042449
"28217",245,"JAHANABAD","GEN",133173,"NISHAD QURAISHI","BSP",662,9,0.00497097760056468
"28323",186,"JAMALPUR","GEN",104961,"SANJAY PRASAD","BSP",4581,7,0.0436447823477292
"28356",291,"JAMSHEDPUR EAST","GEN",123560,"MAHAMADIN KHAN","BSP",120,33,0.000971188086759469
"28421",292,"JAMSHEDPUR WEST","GEN",129732,"SYED ABID ALI","BSP",122,35,0.000940400209662998
"28537",159,"JARMUNDI","GEN",104413,"GANESH HAJRA","BSP",1282,7,0.0122781645963625
"28632",285,"JHARIA","GEN",140602,"PRAHALAD SAO","BSP",2200,6,0.0156470035988108
"28683",290,"JUGSALAI","SC",134964,"SURENDRA PRASAD","BSP",347,17,0.00257105598529978
"28772",308,"KANKE","SC",122606,"SHITAL BAITHA","BSP",1954,6,0.0159372298256203
"28806",56,"KANTI","GEN",104602,"SANJAY KUMAR","BSP",27,45,0.000258121259631747
"28822",225,"KARAKAT","GEN",113596,"AJAYA KUMAR GUPTA","BSP",1019,10,0.00897038628120708
"28870",138,"KASBA","GEN",123850,"DILIP KUMAR","BSP",603,22,0.0048687928946306
"28911",21,"KATEYA","GEN",112560,"RAMASISH BHAGAT","BSP",1847,7,0.016409026297086
"28937",142,"KATIHAR","GEN",123985,"SHIV PD. TANTIA","BSP",2687,6,0.0216719764487640
"28950",176,"KATORIA","GEN",114043,"JAI NARAYAN DAS","BSP",4826,8,0.0423173715177608
"28979",90,"KEOTI","GEN",116352,"KUSHESHWAR MAHTO","BSP",707,9,0.00607638888888889
"29012",18,"KESARIYA","GEN",105037,"SURESH PRASAD YADAV","BSP",146,18,0.00138998638574978
"29051",183,"KHAGARIA","GEN",106628,"VIJAY PASWAN","BSP",6339,6,0.0594496755073714
"29063",76,"KHAJAULI","SC",109755,"PURAN RAM","BSP",91,16,0.000829119402305134
"29078",180,"KHARAGPUR","GEN",122836,"OM PRAKASH SAHNI","BSP",4135,6,0.0336627698720245
"29176",135,"KISHANGANJ 2","GEN",127206,"ABDUL GHAFOOR","BSP",4571,5,0.0359338395987611
"29264",248,"KONCH","GEN",85795,"RANJIT RAI","BSP",930,7,0.0108397925287021
"29281",140,"KORHA","SC",107771,"BIHARI LAL PASWAN","BSP",744,11,0.0069035269228271
"29376",243,"KURTHA","GEN",125687,"NAWAL KISHORE SINGH","BSP",1778,8,0.0141462521979202
"29421",190,"LAKHISARAI","GEN",106477,"RAM DAS PRASAD","BSP",612,8,0.00574772016491825
"29471",316,"LATEHAR","SC",56448,"BIRENDRA KUMAR","BSP",447,9,0.0079187925170068
"29528",6,"LAURIA","GEN",95508,"MANSOOR AHAMAD SHAHI","BSP",2287,6,0.0239456380617330
