"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"42129",195,"AGIAON","SC",92375,"SIDHNATH RAM","CPI(ML)(L)",21739,3,0.235334235453315
"42148",148,"ALAULI","SC",108367,"BORHAN SADA","CPI(ML)(L)",2885,6,0.0266224957782351
"42215",49,"ARARIA","GEN",128555,"SUSHIL KUMAR BISWAS","CPI(ML)(L)",1170,11,0.00910116292637392
"42226",194,"ARRAH","GEN",113450,"MEENA TIWARI","CPI(ML)(L)",5314,3,0.0468400176289114
"42245",214,"ARWAL","GEN",94911,"MAHANAND PRASAD","CPI(ML)(L)",19782,2,0.208426841988811
"42280",233,"ATRI","GEN",117023,"PRASHURAM RAI","CPI(ML)(L)",1814,7,0.0155012262546679
"42318",223,"AURANGABAD","GEN",111326,"YOGENDRA RAM","CPI(ML)(L)",1056,14,0.00948565474372563
"42348",4,"BAGAHA","GEN",133946,"BHIKHARI SAH","CPI(ML)(L)",1607,9,0.0119973720753139
"42377",85,"BAHADURPUR","GEN",115518,"BAIJNATH YADAV","CPI(ML)(L)",6889,4,0.0596357277653699
"42427",27,"BAJPATTI","GEN",116118,"NEYAZ AHMAD SIDDIQEE","CPI(ML)(L)",1389,10,0.0119619697204568
"42457",65,"BALRAMPUR","GEN",147272,"MAHBOOB ALAM","CPI(ML)(L)",45432,2,0.308490412298332
"42493",161,"BANKA","GEN",106702,"UMAKANT YADAV","CPI(ML)(L)",815,13,0.00763809488107065
"42508",182,"BANKIPUR","GEN",109309,"VIJAY KUMAR","CPI(ML)(L)",847,6,0.00774867577235177
"42524",228,"BARACHATTI","SC",114697,"KAMAL DEO PASWAN","CPI(ML)(L)",3011,4,0.0262517764196099
"42534",68,"BARARI","GEN",136794,"AVINASH SINGH","CPI(ML)(L)",1065,9,0.00778542918549059
"42556",100,"BARAULI","GEN",114936,"SARAJUDDIN AHAMAD","CPI(ML)(L)",1510,9,0.0131377462239855
"42595",199,"BARHAMPUR","GEN",125987,"HARENDRA PRASAD RAM","CPI(ML)(L)",2497,7,0.0198195051870431
"42619",193,"BARHARA","GEN",111190,"RAJIV RANJAN","CPI(ML)(L)",3672,4,0.0330245525676770
"42633",110,"BARHARIA","GEN",115121,"MALTI DEVI","CPI(ML)(L)",1931,10,0.0167736555450352
"42688",232,"BELAGANJ","GEN",121803,"MUNDRIKA RAM","CPI(ML)(L)",1838,6,0.0150899403134570
"42703",163,"BELHAR","GEN",120346,"ATAL BIHARI","CPI(ML)(L)",1458,12,0.0121150682199658
"42777",205,"BHABUA","GEN",119106,"AKALOO RAM","CPI(ML)(L)",1313,12,0.0110237939314560
"42808",156,"BHAGALPUR","GEN",117003,"MUKESH MUKTA DAS","CPI(ML)(L)",407,11,0.00347854328521491
"42820",103,"BHOREY","SC",119797,"JITENDRA MANGHI","CPI(ML)(L)",8800,4,0.0734575991051529
"42854",172,"BIHARSHARIF","GEN",150206,"MASUDAN SHARMA","CPI(ML)(L)",804,9,0.0053526490286673
"42874",152,"BIHPUR","GEN",116986,"SUDHIR YADAV","CPI(ML)(L)",926,9,0.00791547706563179
"42879",191,"BIKRAM","GEN",131773,"LEELA VERMA","CPI(ML)(L)",4004,6,0.0303855873357972
"42901",35,"BISFI","GEN",115106,"RAM CHANDRA YADAV","CPI(ML)(L)",995,11,0.00864420620992824
"42911",91,"BOCHAHA","SC",122509,"RAM NANDAN PASWAN","CPI(ML)(L)",2725,6,0.0222432637602135
"42980",243,"CHAKAI","GEN",108266,"KALU MARANDI","CPI(ML)(L)",1329,12,0.0122753218923762
"43103",107,"DARAULI","SC",117034,"SATYADEO RAM","CPI(ML)(L)",33987,2,0.290402788933131
"43115",109,"DARAUNDHA","GEN",110869,"JAWED BAIG","CPI(ML)(L)",3076,6,0.0277444551678107
"43137",83,"DARBHANGA","GEN",118600,"RABINDRA KUMAR DUTTA","CPI(ML)(L)",1154,7,0.0097301854974705
"43154",82,"DARBHANGA RURAL","GEN",101745,"SHANICHRI DEVI","CPI(ML)(L)",1604,13,0.0157649024522090
"43159",212,"DEHRI","GEN",123685,"ASHOK KUMAR SINGH","CPI(ML)(L)",2252,6,0.0182075433561062
"43200",61,"DHAMDAHA","GEN",146118,"YAMUNA PD. MURMU","CPI(ML)(L)",2100,13,0.0143719459614832
"43218",181,"DIGHA","GEN",130974,"MURTAJA ALI","CPI(ML)(L)",1025,10,0.00782598072899965
"43238",210,"DINARA","GEN",120273,"RAMBACHAN KESARI","CPI(ML)(L)",3568,6,0.0296658435392815
"43243",201,"DUMRAON","GEN",124617,"AYODHYA KUMAR SINGH","CPI(ML)(L)",6573,5,0.0527456125568743
"43290",185,"FATWAH","GEN",111774,"UMESH SINGH","CPI(ML)(L)",3533,4,0.0316084241415714
"43291",48,"FORBESGANJ","GEN",143965,"CHAMPA LAL MANDAL","CPI(ML)(L)",678,13,0.00470947799812454
"43314",88,"GAIGHAT","GEN",129760,"JITENDRA YADAV","CPI(ML)(L)",2200,10,0.0169543773119605
"43361",217,"GHOSI","GEN",104126,"RAMBALI SINGH","CPI(ML)(L)",12203,4,0.117194552753395
"43390",219,"GOH","GEN",120065,"SANJAY SHARMA","CPI(ML)(L)",1734,7,0.0144421771540416
"43407",153,"GOPALPUR","GEN",114618,"BINDESHWARI MANDAL","CPI(ML)(L)",1351,10,0.0117869793575180
"43450",111,"GORIYAKOTHI","GEN",124905,"SUJIT SUBHANI","CPI(ML)(L)",1428,14,0.0114326888435211
"43569",104,"HATHUA","GEN",119609,"SANTRAJ SINGH","CPI(ML)(L)",2082,10,0.0174067168858531
"43583",84,"HAYAGHAT","GEN",90937,"SATYA NARAYAN MUKHIYA","CPI(ML)(L)",1285,11,0.0141306618868008
