"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"24557",13,"ADAPUR","GEN",112969,"PRABHU DEO RAI","CPI(ML)(L)",4210,6,0.037266860820225
"24708",216,"ARRAH","GEN",111605,"SUDAMA PRASAD","CPI(ML)(L)",27849,2,0.249531831011155
"24736",242,"ARWAL","GEN",108051,"RAMADHAR SINGH","CPI(ML)(L)",20836,2,0.192834865017445
"24852",238,"AURANGABAD","GEN",110791,"MD. FARUK","CPI(ML)(L)",839,11,0.0075728172866027
"24985",272,"BAGODAR","GEN",119600,"MAHENDRA PRASAD SINGH","CPI(ML)(L)",35035,1,0.292934782608696
"25052",87,"BAHERI","GEN",117899,"RAM KHELAWAN SAHNI","CPI(ML)(L)",1481,6,0.0125615993350240
"25162",103,"BALIA","GEN",101090,"PARVEJ ALAM","CPI(ML)(L)",2236,9,0.0221189039469779
"25249",254,"BARACHATTI","SC",97291,"GANESH DAS","CPI(ML)(L)",11782,3,0.121100615678737
"25456",215,"BARHARA","GEN",105689,"YOGESHWAR GOPE","CPI(ML)(L)",17294,3,0.163631030665443
"25504",266,"BARKAGAON","GEN",140896,"HEERA GOPE","CPI(ML)(L)",9219,3,0.065431240063593
"25569",144,"BARSOI","GEN",114684,"MUNNA ALAM","CPI(ML)(L)",27360,2,0.238568588469185
"25710",247,"BELAGANJ","GEN",108852,"SANTAN KUMAR","CPI(ML)(L)",1620,4,0.0148825928784037
"25789",73,"BENIPATTI","GEN",105588,"DHIRENDRA KUMAR JHA","CPI(ML)(L)",414,13,0.00392090010228435
"25826",278,"BERMO","GEN",142557,"VIKASH KR. SINGH","CPI(ML)(L)",3086,8,0.0216474813583339
"25883",230,"BHABHUA","GEN",131659,"VIJAY KUMAR","CPI(ML)(L)",106,30,0.00080511017097198
"25952",321,"BHAWANATHPUR","GEN",125837,"LAXMAN SINGH","CPI(ML)(L)",2629,10,0.0208921064551761
"25988",22,"BHORE","SC",111678,"UMESH PASWAN","CPI(ML)(L)",16399,3,0.146841813069718
"26051",194,"BIHAR","GEN",136715,"VIJAY PASWAN","CPI(ML)(L)",87,33,0.000636360311597118
"26101",212,"BIKRAM","GEN",123335,"SHIV PUJAN","CPI(ML)(L)",8264,4,0.06700449993919
