"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"20409",28,"GOREAKOTHI","GEN",97548,"RAMJAN ANASRI","AZP",184,14,0.00188625087136589
"22019",33,"MAHARAJGANJ","GEN",112054,"HEM NARAYAN SINGH","AZP",63,10,0.000562228925339568
"22128",30,"MAIRWA","SC",68483,"RAJ MANGAL RAM","AZP",1122,8,0.0163836280536776
"23401",34,"RAGHUNATHPUR","GEN",102493,"HARI SHANKER SINGH","AZP",85,17,0.000829324929507381
"24526",32,"ZIRADEI","GEN",94276,"MURARI PRASAD","AZP",127,16,0.00134710848996563
