"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"24543",13,"ADAPUR","GEN",112969,"BRAJ BIHARI PRASAD","JD",51036,1,0.451769954589312
"24589",123,"ALAMNAGAR","GEN",102375,"NARENDRA NARAYAN YADAV","JD",31334,1,0.306070818070818
"24598",184,"ALAULI","SC",99234,"PASHUPATI KUMAR PARAS","JD",43481,1,0.438166354273737
"24633",172,"AMARPUR","GEN",110561,"SURENDRA PRASAD SINGH","JD",34287,1,0.310118396179485
"24637",136,"AMOUR","GEN",122890,"ABDUL MOJIV","JD",10105,4,0.0822280087883473
"24656",130,"ARARIA","GEN",112284,"BINOD KUMAR ROY","JD",9609,4,0.0855776424067543
"24675",216,"ARRAH","GEN",111605,"ABDUL MALICK","JD",32486,1,0.291080148738856
"24738",242,"ARWAL","GEN",108051,"RAVINDRA SINGH","JD",50370,1,0.466168753644112
"24769",193,"ASTHAWAN","GEN",109881,"PRAMOD NARAIN SINHA","JD",26967,2,0.245420045321757
"24801",256,"ATRI","GEN",134326,"RAJENDER PRASAD YADAV","JD",77133,1,0.574222414126826
"24822",62,"AURAI","GEN",102836,"GANESH PD. YADAV","JD",47068,1,0.457699638258975
"24876",77,"BABUBARHI","GEN",107599,"DEO NARAYAN YADAV","JD",47570,1,0.442104480524912
"24937",2,"BAGHA","SC",115473,"PURNAMASHI RAM","JD",61201,1,0.530002684610255
"24968",281,"BAGHMARA","GEN",127547,"SHAKAL DEO SINGH","JD",21635,3,0.169623746540491
"24986",272,"BAGODAR","GEN",119600,"MATHURA PRASAD","JD",25056,2,0.209498327759197
"25004",133,"BAHADURGANJ","GEN",116396,"ISLAMUDDIN BAGI","JD",8506,5,0.0730781126499192
"25024",287,"BAHARAGORA","GEN",120687,"PRAMOD MISHRA","JD",2199,6,0.0182206865693902
"25030",85,"BAHERA","GEN",105068,"ABDUL BARI SIDDIQUI","JD",54813,1,0.52169071458484
"25054",87,"BAHERI","GEN",117899,"RAM LAKAN YADAV","JD",60880,1,0.5163741846835
"25073",26,"BAIKUNTHPUR","GEN",105278,"LALBABU PRASAD YADAV","JD",36725,1,0.348838313797755
"25078",137,"BAISI","GEN",108152,"ABDUS SUBHAN","JD",34932,2,0.322989866114358
"25122",203,"BAKHTIARPUR","GEN",106182,"BRAJNANDAN YADAV","JD",42497,1,0.400227910568646
"25167",103,"BALIA","GEN",101090,"SRINARAYAN YADAV","JD",39901,1,0.3947076862202
"25179",36,"BANIAPUR","GEN",94556,"RAM BAHADUR RAI","JD",32479,1,0.343489572316934
"25200",174,"BANKA","GEN",101177,"JAVED IQBAL ANSARI","JD",31864,1,0.314933235814464
"25227",126,"BANMANKHI","SC",107648,"CHUNNI LAL RAJBANSHI","JD",36165,1,0.335956079072533
"25247",254,"BARACHATTI","SC",97291,"BHAGWATI DEVI","JD",38610,1,0.396850685058227
"25286",141,"BARARI","GEN",99311,"MANSOOR ALAM","JD",38233,1,0.384982529629145
"25319",25,"BARAULI","GEN",105145,"M.NEMTULLAH","JD",42874,1,0.407760711398545
"25360",192,"BARBIGHA","SC",102779,"TARA DEVI","JD",25382,2,0.246957063213302
"25399",202,"BARH","GEN",111842,"VIJAY KRISHNA","JD",30667,1,0.274199316893475
"25414",149,"BARHAIT","ST",95056,"SAMSAN TUDU","JD",3286,3,0.0345690961117657
"25439",215,"BARHARA","GEN",105689,"RAGHVENDRA PRATAP SINGH","JD",32869,1,0.310997360179394
"25565",144,"BARSOI","GEN",114684,"MO. SIDDIQI","JD",5732,5,0.0499808168532664
"25603",55,"BARURAJ","GEN",106220,"SHASHI KUMAR RAI","JD",57968,1,0.545735266428168
"25623",27,"BASANTPUR","GEN",118903,"MANIKCHAND RAI","JD",53662,1,0.451309050234225
"25672",68,"BATHNAHA","GEN",114508,"SURYADEV RAI","JD",49024,1,0.428127292416250
"25718",247,"BELAGANJ","GEN",108852,"SURENDRA PRASAD YADAV","JD",62548,1,0.574615073678022
"25749",175,"BELHAR","GEN",93256,"RAM DEV YADAV","JD",37180,1,0.398687483915244
"25774",65,"BELSAND","GEN",85634,"RAGHUBANSH PRASAD SINGH","JD",42643,1,0.497968096783988
"25797",73,"BENIPATTI","GEN",105588,"RAM ASHISH YADAV","JD",28662,2,0.271451301284237
"25834",8,"BETTIAH","GEN",130853,"BIRVAL YADAVA","JD",38861,1,0.296982109695613
"25912",168,"BHAGALPUR","GEN",109139,"KEDAR NATH YADAV","JD",40018,2,0.366670026296741
"25940",321,"BHAWANATHPUR","GEN",125837,"GIRIWAR PANDEY","JD",27378,1,0.217567170228152
"25981",22,"BHORE","SC",111678,"INDRADEO MANJHI","JD",45277,1,0.405424524078153
"26020",194,"BIHAR","GEN",136715,"DEO NATH PRASAD","JD",31575,1,0.230954906191713
"26059",170,"BIHPUR","GEN",97960,"BARHMDEO MANDAL","JD",36393,1,0.371508779093508
"26116",226,"BIKRAMGANJ","GEN",116717,"DR. SURYA DEO SINGH","JD",43164,1,0.369817592981314
"26188",314,"BISHNUPUR","ST",88644,"SUKHAIR BHAGAT","JD",12345,4,0.139264924868011
"26210",322,"BISHRAMPUR","GEN",98782,"RAMCHANDER CHANDERVANSHI","JD",25778,1,0.26095847421595
"26235",60,"BOCHAHA","SC",118843,"RAMAI RAM","JD",74273,1,0.624967393956733
"26273",279,"BOKARO","GEN",217972,"AKLU RAM MAHTO","JD",99798,1,0.457847796964748
"26286",148,"BORIO","ST",94697,"BANJAMIN MURMU","JD",13599,4,0.143605394046274
"26298",218,"BRAHMPUR","GEN",112435,"AJIT CHOUDHARY","JD",41248,1,0.366860852937253
"26356",295,"CHAIBASA","ST",84705,"ANTU HEMBROM","JD",6348,6,0.0749424473171596
"26385",231,"CHAINPUR","GEN",113118,"LALLAN SINGH","JD",17213,4,0.152168531975459
"26411",177,"CHAKAI","GEN",101468,"NARENDAR SINGH","JD",31465,2,0.310097764812552
"26436",299,"CHAKRADHARPUR","ST",86029,"RAMESH ORAON","JD",8396,5,0.0975949970358832
"26447",286,"CHANDANKIYARI","SC",97957,"KRISHNA PR. RAJWAR","JD",15292,3,0.156109313270108
"26463",199,"CHANDI","GEN",104904,"HARI NARAYAN SINGH","JD",36416,2,0.347136429497445
"26531",41,"CHAPRA","GEN",103150,"UDIT RAI","JD",31577,1,0.306126999515269
"26540",264,"CHATRA","SC",82558,"JANARDAN PASWAN","JD",40239,1,0.487402795610359
"26590",233,"CHENARI","SC",125034,"JAWAHAR PASWAN","JD",47062,1,0.376393620935106
"26619",108,"CHERIA BARIARPUR","GEN",104390,"RAM JEEWAN SINGH","JD",52670,1,0.504550244276272
"26634",114,"CHHATAPUR","SC",95281,"BISHWA MOHAN BHARTI","JD",37475,1,0.393310313703676
"26654",323,"CHHATARPUR","SC",76570,"LAXMAN RAM","JD",22105,2,0.288690087501632
"26674",166,"COLGONG","GEN",132572,"MAHESH PRASAD MANDAL","JD",56598,1,0.426922728781341
"26713",98,"DALSINGHSARAI","GEN",123663,"RAM LAKHAN MAHTO","JD",78755,1,0.636851766494424
"26730",319,"DALTONGANJ","GEN",112521,"INDER SINGH NAMDHARI","JD",41372,1,0.367682477048729
"26764",31,"DARAULI","GEN",101291,"SHEO SHANKAR YADAV","JD",22617,2,0.223287360180075
"26767",89,"DARBHANGA","GEN",102800,"ABDUL MAJID ANSARI","JD",21222,2,0.206439688715953
"26826",88,"DARBHANGA RURAL","SC",94120,"MOHAN RAM","JD",45633,1,0.484838504037399
