"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"36793",13,"ADAPUR","GEN",107928,"ABBAS MIYA","IND",719,14,0.00666184863983396
"36794",13,"ADAPUR","GEN",107928,"ABDUL HAFEEZ ANSARI","IND",4197,5,0.0388870358016455
"36797",13,"ADAPUR","GEN",107928,"BHAGWATI RAI","IND",1242,12,0.0115076717811875
"36798",13,"ADAPUR","GEN",107928,"BIJALI RAUT","IND",487,18,0.00451226743755096
"36799",13,"ADAPUR","GEN",107928,"BIJUL SINGH","IND",534,16,0.0049477429397376
"36802",13,"ADAPUR","GEN",107928,"KRISHNA NAND PRASAD","IND",1286,11,0.0119153509747239
"36803",13,"ADAPUR","GEN",107928,"RAM PRAVESH YADAV","IND",1727,9,0.0160014083463049
"36805",13,"ADAPUR","GEN",107928,"RAVINDRA KUMAR","IND",1128,13,0.0104514120524794
"36807",13,"ADAPUR","GEN",107928,"SHATRUDHAN PRASAD KUSHWAHA","IND",316,21,0.00292787784448892
"36808",13,"ADAPUR","GEN",107928,"SHATRUDHAN SINGH","IND",2749,6,0.0254706841598102
"36810",13,"ADAPUR","GEN",107928,"SURESH PRASAD","IND",506,17,0.00468831072566896
"36811",13,"ADAPUR","GEN",107928,"VIDYA NAND PRASAD","IND",334,20,0.00309465569639019
"36813",13,"ADAPUR","GEN",107928,"YADAV LAL RAM","IND",451,19,0.00417871173374842
"36815",123,"ALAMNAGAR","GEN",97751,"AMARNATH DAS","IND",1441,12,0.0147415371709752
"36817",123,"ALAMNAGAR","GEN",97751,"ASGAR ALI","IND",3567,10,0.0364906752872093
"36818",123,"ALAMNAGAR","GEN",97751,"CHANDESHWARI SINGH","IND",14357,2,0.146873177768002
"36819",123,"ALAMNAGAR","GEN",97751,"HIMANSHU MANDAL","IND",4061,8,0.0415443320272938
"36820",123,"ALAMNAGAR","GEN",97751,"MAMTA SHAHI","IND",7465,6,0.0763675051917627
"36821",123,"ALAMNAGAR","GEN",97751,"MANJULA DEVI","IND",4750,7,0.0485928532700433
"36822",123,"ALAMNAGAR","GEN",97751,"MD. ABDUS SATTAR","IND",9240,4,0.0945258872032
"36828",123,"ALAMNAGAR","GEN",97751,"SUNIL KUMAR MANDAL","IND",3656,9,0.0374011519063744
"36836",166,"ALAULI","SC",95578,"RAJESH KUMAR SADA","IND",1301,8,0.0136119190608717
"36838",166,"ALAULI","SC",95578,"SADHNA DEVI","IND",2694,5,0.0281864027286614
"36839",154,"AMARPUR","GEN",109332,"AIYSHA PARVIN","IND",10387,3,0.0950042073683825
"36840",154,"AMARPUR","GEN",109332,"ANIL KUMAR SINGH","IND",1170,15,0.0107013500164636
"36841",154,"AMARPUR","GEN",109332,"ASHA DEVI","IND",2650,10,0.0242381004646398
"36842",154,"AMARPUR","GEN",109332,"BALMUKUND  MANDAL","IND",5558,5,0.0508359858047049
"36843",154,"AMARPUR","GEN",109332,"DEVI SINGH","IND",3310,7,0.0302747594482860
"36844",154,"AMARPUR","GEN",109332,"DHIRENDRA PRASAD  YADAV","IND",2416,11,0.0220978304613471
"36845",154,"AMARPUR","GEN",109332,"HIRA  DEVI","IND",913,19,0.00835071159404383
"36847",154,"AMARPUR","GEN",109332,"KALANAND SINGH","IND",1718,14,0.0157136062634910
"36849",154,"AMARPUR","GEN",109332,"MANOJ KUMAR MISHRA","IND",694,20,0.00634763838583397
"36851",154,"AMARPUR","GEN",109332,"PRAVIN KUMAR JHA","IND",2016,12,0.0184392492591373
"36853",154,"AMARPUR","GEN",109332,"SATYENDRA  PANDEY","IND",3158,9,0.0288844985914462
"36859",154,"AMARPUR","GEN",109332,"VIJAY KUMAR","IND",1081,16,0.00988731569897194
"36861",136,"AMOUR","GEN",115787,"ABDUL RAJAK","IND",521,12,0.00449964158325201
"36864",136,"AMOUR","GEN",115787,"JABED AKBAL","IND",3077,6,0.0265746586404346
"36868",136,"AMOUR","GEN",115787,"NILMANI SINGH","IND",2141,9,0.0184908495772410
"36869",136,"AMOUR","GEN",115787,"SABA ZAFAR","IND",25373,2,0.219135136068816
"36870",136,"AMOUR","GEN",115787,"SAUKAT","IND",2147,8,0.0185426688661076
"36873",130,"ARARIA","GEN",114129,"DINANATH BHAGAT","IND",2395,5,0.0209850257165138
"36875",130,"ARARIA","GEN",114129,"JAYANTA KUMAR GUPTA","IND",1688,8,0.0147902811730586
"36878",130,"ARARIA","GEN",114129,"SAKIR","IND",1695,7,0.0148516152774492
"36879",130,"ARARIA","GEN",114129,"SAMUNA  KHATOON","IND",820,12,0.00718485222861849
"36880",130,"ARARIA","GEN",114129,"SRIDEO JHA","IND",1545,9,0.0135373130405068
"36883",130,"ARARIA","GEN",114129,"WAJHUL QUAMAR","IND",10402,4,0.0911424791244995
"36884",198,"ARRAH","GEN",113891,"ABDUL MALICK","IND",2979,5,0.0261565883168995
"36887",198,"ARRAH","GEN",113891,"BALENDU SHEKHAR GUPTA","IND",340,15,0.00298531051619531
"36889",198,"ARRAH","GEN",113891,"BIDAYA NIWAS SINGH","IND",671,11,0.00589159810696192
"36891",198,"ARRAH","GEN",113891,"MUKHIYA RAM","IND",1076,8,0.0094476297512534
"36893",198,"ARRAH","GEN",113891,"RAKESH KUMAR","IND",646,12,0.00567208998077109
"36897",198,"ARRAH","GEN",113891,"SURENDRA RAM","IND",1145,7,0.0100534721795401
