"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"1543",183,"ALDULI","SC",51371,"B. PASWAN","CPM",9424,3,0.183449806310954
"1653",282,"BAHARAGORA","GEN",40269,"M. N. CHAKRAVARTY","CPM",2546,6,0.0632248131316894
"1675",187,"BAKHRI","SC",49238,"YUGAL KISHORE SHARMA","CPM",26529,1,0.538791177545798
"1719",137,"BARARI","GEN",37374,"B. YADAV","CPM",2864,6,0.0766308128645583
"1760",213,"BARHARA","GEN",51810,"V. C. PANDEY","CPM",1624,3,0.0313453001351091
"1880",195,"BIHAR","GEN",53330,"C. B. PRASAD","CPM",2480,4,0.046502906431652
"1903",229,"BIKRAMGANJ","GEN",59838,"M. P. SINGH","CPM",3913,6,0.0653932283833016
"2030",269,"CHATRA","GEN",30209,"B. SAHU","CPM",1144,6,0.037869509086696
"2060",182,"CHOUTHAM","GEN",61370,"U. CHOUDHRY","CPM",2588,3,0.0421704415838358
"2086",90,"DARBHANGA","GEN",57464,"P.N. SRIVASTAV","CPM",1247,5,0.0217005429486287
"2256",21,"GOBINDGANJ","GEN",33417,"B.N. SINGH","CPM",5459,3,0.163359966484125
"2323",47,"HAJIPUR","GEN",72282,"R.B. MITRA","CPM",2499,5,0.0345729227193492
"2435",285,"JAMSHEDPUR EAST","GEN",43892,"N. BANERJEE","CPM",9266,2,0.211109085938212
"2441",286,"JAMSHEDPUR WEST","GEN",37832,"J. M. BALSARA","CPM",2090,5,0.0552442376823853
"2521",287,"JUGSALAI","ST",30802,"D. C. MURMU","CPM",2793,6,0.0906759301344069
"2601",184,"KHAGARIA","GEN",62276,"N. K. MAHTON","CPM",3105,3,0.0498586935577108
"2631",300,"KHIJRI","ST",28711,"R. C. DRAON","CPM",3686,5,0.128382849778830
"2785",149,"MADHUPUR","GEN",42154,"J.P. SINGH","CPM",709,7,0.0168192816814537
"2821",29,"MAIRWA","SC",27047,"GIRDHARI RAM","CPM",8763,1,0.323991570229600
"2858",208,"MANER","GEN",55031,"H. N. SINGH","CPM",8133,3,0.147789427777071
"2902",202,"MASAURHI","GEN",55836,"V. K. VERMA","CPM",1401,6,0.0250913389211262
"3005",254,"NAWADA","GEN",56854,"G. S. VIDYARTHI","CPM",14602,3,0.256833292292539
"3060",181,"PARBATTA","GEN",78059,"G. YADAV","CPM",2244,4,0.0287474858760681
"3188",255,"RAJAULI","SC",36352,"S. CHAUDHARY","CPM",5200,4,0.143045774647887
"3283",232,"SAHAR","SC",44593,"R. N. RAM","CPM",1677,4,0.0376067992734286
"3298",56,"SAHEBGANJ","GEN",57826,"A. SINGH","CPM",8411,3,0.145453602185868
"3324",288,"SARAIKELLA","GEN",36177,"S. MAHATO","CPM",2256,3,0.062360063023468
"3359",173,"SHEIKHPURA","SC",49486,"Y. CHOUDHARY","CPM",4354,3,0.0879844804591197
"3378",5,"SIKTA","GEN",41643,"UMA SHANKAR SHUKLA","CPM",19996,1,0.480176740388541
"3403",280,"SINDRI","GEN",28834,"A.K. ROY","CPM",8900,1,0.308663383505584
"3472",107,"SUPAUL","GEN",44117,"S. MISHRA","CPM",2101,6,0.0476233651426888
