"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"1076",255,"NAWADA","GEN",46296,"GAURI SHANKAR KESHRI","JS",14730,1,0.318170036288232
"1097",227,"NOKHA","GEN",37136,"UPLENDRA GOSWAMI","JS",390,9,0.0105019388194744
"1101",242,"OBRA","SC",29372,"SAHDEO RAM","JS",582,5,0.0198147895955332
"1129",56,"PARU","SC",32075,"MOHAN LALL","JS",911,4,0.0284021823850351
"1143",206,"PATNA EAST","GEN",40876,"SANT SINGH","JS",10358,2,0.253400528427439
"1146",205,"PATNA SOUTH","GEN",44733,"BADRI NATH YADAV","JS",1207,5,0.0269823173048979
"1154",207,"PATNA WEST","GEN",38893,"MUNSHI SAO","JS",5637,2,0.144936106754429
"1181",156,"PIRPAINTI","GEN",36823,"RAGHUBANS MANI OJHA","JS",589,8,0.0159954376340874
"1214",130,"PURNEA","GEN",43473,"SURENDRA PRASAD VERMA","JS",4752,3,0.109309226416396
"1234",258,"RAJAULI","GEN",27150,"PRAYAG MAHTO","JS",3634,4,0.133848987108656
"1238",196,"RAJGRIH","SC",33557,"YADU PRASAD","JS",2891,3,0.0861519206126889
"1244",137,"RAJMAHAL","GEN",34310,"SAKAL DEEP MANDAL","JS",727,3,0.0211891576799767
"1254",273,"RAMGARH","GEN",21340,"YAMUNA PRASAD SHARMA","JS",969,3,0.0454076850984068
"1267",298,"RANCHI","GEN",30775,"KULDIP SAHAY","JS",2095,3,0.0680747359870024
"1332",100,"SAMASTIPUR WEST","GEN",29954,"DEO NARAIN RAI","JS",2130,4,0.0711090338519063
"1353",225,"SASARAM","GEN",47136,"PARAS NATH SINGH","JS",3286,4,0.0697131704005431
"1362",172,"SHEIKHPURA","GEN",33217,"BANARSI MANDAL","JS",1147,5,0.0345305114850829
"1418",72,"SITAMARHI NORTH","GEN",35541,"SUDHAKAR PRASAD SINGH","JS",240,10,0.00675276441293154
"1424",71,"SITAMARHI SOUTH","GEN",44345,"RAM PADARATH PRASAD YADAV","JS",7264,3,0.163806517081971
"1425",28,"SIWAN","GEN",44039,"JANARDAN TIWARI","JS",24206,1,0.549649174595245
"1459",162,"SULTANGANJ","GEN",46554,"BISHWANATH CHAUDHARY","JS",1816,4,0.0390084632899429
"1515",98,"WARISNAGAR EAST","GEN",51574,"RAMRATI DEVI","JS",1130,5,0.0219102648621398
"1526",256,"WARSALIGANJ","GEN",40658,"RAMRATAN SINGH","JS",3305,3,0.0812878154360765
