"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"42600",199,"BARHAMPUR","GEN",125987,"MANOJ KUMAR SINGH","RSWD",1030,16,0.00817544667306944
"42965",206,"CHAINPUR","GEN",142033,"MADAN RAM","RSWD",803,14,0.00565361570902537
"43231",210,"DINARA","GEN",120273,"MAHENDRA SINGH","RSWD",466,16,0.00387451880305638
"43372",238,"GOBINDPUR","GEN",100078,"SHAILENDRA KUMAR","RSWD",835,12,0.00834349207618058
"44037",215,"KURTHA","GEN",91985,"MANTU KUMAR","RSWD",553,14,0.00601184975811274
"44764",188,"PHULWARI","SC",135457,"MAMTA DEVI","RSWD",416,14,0.00307108528905852
"45176",208,"SASARAM","GEN",144526,"JYOTI RASHMI","RSWD",870,15,0.00601967812019983
"45305",72,"SINGHESHWAR","SC",145297,"DINESH KUMAR PASWAN","RSWD",3033,5,0.0208744846762149
"45628",106,"ZIRADEI","GEN",108054,"MANOJ KUMAR SINGH","RSWD",475,27,0.00439595017306162
