"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"24550",13,"ADAPUR","GEN",112969,"KAMLESHWAR PRASAD","SAP",513,14,0.00454106878878276
"24581",123,"ALAMNAGAR","GEN",102375,"JAGRUPLAL MEHTA","SAP",9710,4,0.0948473748473748
"24595",184,"ALAULI","SC",99234,"FULESHWAR SADA","SAP",17873,3,0.180109639841183
"24630",172,"AMARPUR","GEN",110561,"SHEELA KUMARI","SAP",8815,4,0.0797297419524064
"24643",136,"AMOUR","GEN",122890,"MD. BADRUZZAMA","SAP",795,13,0.0064692000976483
"24672",130,"ARARIA","GEN",112284,"WAZHUL QUMER","SAP",13871,3,0.123534964910406
"24725",242,"ARWAL","GEN",108051,"KESHAV KUMAR","SAP",7298,4,0.0675421791561392
"24783",193,"ASTHAWAN","GEN",109881,"VISHUNDEO CHAUDHRY","SAP",6079,4,0.0553234863170157
"24814",256,"ATRI","GEN",134326,"THAKUR MURARI SINGH","SAP",878,6,0.00653633697124905
"24823",62,"AURAI","GEN",102836,"HARENDRA KUMAR","SAP",981,4,0.00953946088918278
"24870",238,"AURANGABAD","GEN",110791,"SUSHIL KUMAR SINGH","SAP",9690,5,0.0874619779584984
"24875",77,"BABUBARHI","GEN",107599,"BRAMHADEO NARAYAN SINGH","SAP",18352,2,0.170559205940576
"24901",107,"BACHWARA","GEN",110683,"AYODHYA PRASAD SINGH","SAP",5578,4,0.0503961764679309
"24928",2,"BAGHA","SC",115473,"KAILASH BAITHA","SAP",21422,2,0.185515228668174
"24972",281,"BAGHMARA","GEN",127547,"SUKH DEO BIDROHI","SAP",2668,9,0.0209177793284044
"24984",272,"BAGODAR","GEN",119600,"LUTWARAN MAHTO","SAP",794,13,0.00663879598662207
"24998",133,"BAHADURGANJ","GEN",116396,"AHSAN REJA","SAP",1481,10,0.0127238049417506
"25019",287,"BAHARAGORA","GEN",120687,"DINESH KUMAR SARANGI","SAP",24204,3,0.200551840711924
"25044",85,"BAHERA","GEN",105068,"SAMBHU SINGH","SAP",740,6,0.00704305782921536
"25048",87,"BAHERI","GEN",117899,"NARENDRA KUMAR SINGH","SAP",16891,3,0.143266694373998
"25061",26,"BAIKUNTHPUR","GEN",105278,"BACHCHA RAI","SAP",1870,6,0.0177624954881362
"25079",137,"BAISI","GEN",108152,"ALIMUDDIN ANSARI","SAP",7288,3,0.0673866410237444
