"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"36804",13,"ADAPUR","GEN",107928,"RAMBABU PRASAD YADAV","RJD",18362,2,0.170131939811726
"36816",123,"ALAMNAGAR","GEN",97751,"AMRESHWAR PD. SINGH","RJD",11532,3,0.117973217665292
"36833",166,"ALAULI","SC",95578,"MIRA DEVI","RJD",30240,2,0.316390801230409
"36857",154,"AMARPUR","GEN",109332,"SURENDRA PRASAD SINGH","RJD",31428,1,0.287454725057623
"36882",130,"ARARIA","GEN",114129,"VIJAY KUMAR MANDAL","RJD",26276,3,0.230230703852658
"36890",198,"ARRAH","GEN",113891,"D. NAWAJ ALAM","RJD",28514,2,0.250362188408215
"36917",224,"ARWAL","GEN",95961,"VEENA DEVI","RJD",18983,2,0.197819947687081
"36919",175,"ASTHAWAN","GEN",77412,"DR. KUMAR PUSHPANJAY","RJD",28176,2,0.363974577584871
"36935",238,"ATRI","GEN",118017,"RAJENDRA PRASAD YADAV","RJD",63921,1,0.541625359058441
"36944",62,"AURAI","GEN",85099,"GANESH PRASAD YADAV","RJD",21140,2,0.248416550135724
"36957",220,"AURANGABAD","GEN",138397,"BAIJNATH MEHTA","RJD",45001,2,0.325158782343548
"36972",77,"BABUBARHI","GEN",87362,"UMA KANT YADAV","RJD",38568,1,0.441473409491541
"36983",107,"BACHWARA","GEN",102183,"UTTAM KUMAR YADAV","RJD",13124,3,0.128436236947437
"36988",2,"BAGHA","SC",120737,"NARESH RAM","RJD",27481,2,0.227610425967185
"37011",85,"BAHERA","GEN",87174,"ABDUL BARI SIDDIQUI","RJD",44681,1,0.512549613416844
"37020",87,"BAHERI","GEN",102590,"HAREKRISHNA YADAV","RJD",44770,1,0.436397309679306
"37030",26,"BAIKUNTHPUR","GEN",100051,"DEO DUTT PRASAD","RJD",36095,1,0.360766009335239
"37039",137,"BAISI","GEN",96186,"ABDUS SUBHAN","RJD",26913,1,0.279801634333479
"37058",109,"BAKHRI","SC",94373,"RAMANAND RAM","RJD",19207,2,0.203522193847817
"37062",185,"BAKHTIARPUR","GEN",89099,"ANIRUDH KUMAR","RJD",33828,1,0.379667560803152
"37081",103,"BALIA","GEN",93328,"SRINARAYAN YADAV","RJD",28252,1,0.302717298131322
"37092",36,"BANIAPUR","GEN",85093,"RAM BAHADUR RAI","RJD",24618,2,0.289306993524732
"37106",156,"BANKA","GEN",104720,"JAWED IQBAL ANSARI","RJD",30886,1,0.294938884644767
"37122",126,"BANMANKHI","SC",89605,"MANORAMA DEVI","RJD",22077,2,0.246381340326991
"37133",236,"BARACHATTI","SC",99805,"VIJAY KUMAR","RJD",53455,1,0.535594409097741
"37142",141,"BARARI","GEN",103395,"MANSOOR ALAM","RJD",17311,3,0.167425891000532
"37169",25,"BARAULI","GEN",90053,"M. NEMTULAH","RJD",20919,2,0.232296536484071
"37202",184,"BARH","GEN",92492,"SUBHASH CHANDRA SINGH","RJD",9104,4,0.0984301344981188
"37216",197,"BARHARA","GEN",104660,"RAGHVENDRA PRATAP SINGH","RJD",29919,2,0.285868526657749
"37243",144,"BARSOI","GEN",121985,"ZAFEER AHMAD","RJD",5299,5,0.0434397671844899
"37248",55,"BARURAJ","GEN",98648,"BRIJ KISHOR SINGH","RJD",33788,1,0.342510745276133
"37258",27,"BASANTPUR","GEN",94642,"MANIK CHAND RAI","RJD",44462,1,0.469791424526109
"37276",68,"BATHNAHA","GEN",103259,"SURYADEO RAI","RJD",26378,2,0.255454730338276
"37296",229,"BELAGANJ","GEN",106005,"SURENDRA PRASAD YADAV","RJD",59154,1,0.558030281590491
"37309",157,"BELHAR","GEN",91557,"RAMDEO YADAV","RJD",25405,1,0.277477418438787
"37326",65,"BELSAND","GEN",86739,"RAM SWARTH ROY","RJD",21753,2,0.250786843288486
"37334",73,"BENIPATTI","GEN",95158,"RAMASHISH YADAV","RJD",21006,3,0.220748649614326
"37343",8,"BETTIAH","GEN",119551,"DR.SANJAY JAYSAWAL","RJD",6979,5,0.0583767597092454
"37372",212,"BHABHUA","GEN",131138,"DR. PRAMOD KUMAR SINGH","RJD",28743,1,0.219181320441062
"37381",150,"BHAGALPUR","GEN",116714,"SHAMBU DAYAL KHETAN","RJD",23522,3,0.201535377075586
"37385",22,"BHORE","SC",88159,"ANIL KUMAR","RJD",34299,1,0.389058405834912
