"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"7765",216,"ARRAH","GEN",48924,"TEJ NARAIN SINGH","SSD",259,12,0.00529392527185022
"7771",242,"ARWAL","GEN",80326,"RAMASHISH SINGH","SSD",17724,3,0.220650847795234
"7784",193,"ASTHAWAN","GEN",85272,"NAND KISHORE PRASAD SINGH","SSD",3206,4,0.0375973355849517
"7932",247,"BALAGANJ","GEN",73565,"PAUL ANAND LAL","SSD",7653,3,0.104030449262557
"8175",230,"BHABHUA","GEN",61237,"SOHRAI RAM","SSD",2860,5,0.0467037901922041
"8255",226,"BIKRAMGANJ","GEN",66561,"MEGHRAJ MEDHAWI","SSD",16751,2,0.251663887261309
"8305",279,"BOKARO","GEN",46364,"BAWNESHWAR PRASAD SINGH 'BAGI'","SSD",160,17,0.00345095332585627
"8377",231,"CHAINPUR","GEN",53198,"NAZABUDDIN ANSARI","SSD",259,10,0.00486860408286026
"8448",233,"CHENARI","SC",50687,"RAM NATH RAM","SSD",1367,4,0.0269694398958313
"8550",235,"DEHRI","GEN",55200,"YADAV RAGHUPATI SINHA","SSD",1045,6,0.0189311594202899
"8621",227,"DINARA","GEN",63323,"KANHAIYA SINGH","SSD",59,14,0.000931730966631398
"8792",241,"GOH","GEN",71669,"HARINANDAN PRASAD SINGH","SSD",1285,5,0.0179296488021320
"8935",198,"HILSA","GEN",91465,"RAMDEO SINGH","SSD",135,13,0.00147597441644345
"9009",245,"JAHANABAD","GEN",78533,"MAHBOOB ALAM","SSD",1737,5,0.0221180904842550
"9188",225,"KARAKAT","GEN",72297,"BALI RAM","SSD",122,13,0.00168748357469881
"9380",243,"KURTHA","GEN",79354,"NAGMANI","SSD",28972,1,0.365098167704211
"9574",244,"MAKHDUMPUR","GEN",80989,"RAJENDRA PRASAD","SSD",15211,3,0.187815629282989
"9668",205,"MASSAURHI","GEN",85980,"DEO NARAYAN DAS","SSD",618,5,0.00718771807397069
"9760",236,"NABINAGAR","GEN",51410,"CHANDRA DEEP YADAV","SSD",737,5,0.0143357323477923
"9819",283,"NIRSA","GEN",50780,"HARE RAM JAYSWAL","SSD",123,19,0.00242221346987003
"9837",234,"NOKHA","GEN",59138,"HARINAR PRASAD SINGH","SSD",5012,5,0.0847509215732693
"9848",240,"OBRA","GEN",69472,"JAI RAM PRASAD SINGH","SSD",6809,4,0.0980107093505297
"10032",223,"PIRO","GEN",59955,"LACHHUMAN SINGH","SSD",4331,4,0.0722375114669335
"10087",239,"RAFIGANJ","GEN",48210,"CHANDRADIP YADAV","SSD",4848,5,0.100560049782203
"10166",228,"RAMGARH 1","GEN",53011,"YADUBANSH SINGH","SSD",2808,3,0.0529701382731886
"10327",232,"SASARAM","GEN",60945,"RAM SEWAK SINGH","SSD",15323,2,0.251423414554106
