"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"17966",172,"AMARPUR","GEN",107118,"AYOUDHYA PRASAD YADAV","PBI",153,19,0.00142833137287851
"18395",203,"BAKHTIARPUR","GEN",128839,"RAM SWARATH SINGH","PBI",3433,9,0.0266456585350709
"18474",174,"BANKA","GEN",95409,"UDI NARAYAN YADAV","PBI",1277,10,0.0133844815478624
"18940",230,"BHABHUA","GEN",96667,"CHANDER BHUSHAN SINGH","PBI",311,18,0.00321723028541281
"19204",322,"BISHRAMPUR","GEN",85625,"SHEO PRASAD MAHTO","PBI",1696,7,0.019807299270073
"19393",231,"CHAINPUR","GEN",86309,"LALWARTI SINGH","PBI",545,12,0.00631452108123139
"19606",166,"COLGONG","GEN",124817,"OM PRAKASH MANDAL","PBI",2941,6,0.0235624954934023
"19919",173,"DHURAIYA","SC",99547,"LALAN DEV KUMAR","PBI",505,7,0.00507298060212764
"20469",45,"HAJIPUR","GEN",110371,"RAM DAYAL SINGH","PBI",524,12,0.00474762392295078
"20497",200,"HARNAUT","GEN",101697,"ASHOK KUMAR (KARNAUT BAZAR)","PBI",474,19,0.00466090445145874
"20581",307,"HATIA","GEN",82934,"KRISHN KUMAR SAHU","PBI",1123,10,0.0135408879349844
"20638",269,"HAZARIBAGH","GEN",97582,"MAGHNATH MAHTO","PBI",538,9,0.00551331188128958
"21080",48,"JANDAHA","GEN",132738,"BAIJNATH RAI","PBI",162,17,0.00122044930615197
"21257",93,"KALYANPUR","GEN",109583,"RAM NATH MISHRA","PBI",1873,8,0.0170920672002044
"21349",138,"KASBA","GEN",112610,"KRIT NARAYAN PYARA","PBI",2711,6,0.0240742385223337
"21429",176,"KATORIA","GEN",92567,"UMA KANT YADAV","PBI",1720,11,0.0185811358259423
"22070",47,"MAHNAR","GEN",119919,"OM PRAKASH RAI","PBI",645,6,0.00537863057563856
"22126",30,"MAIRWA","SC",68483,"PARAS NATH","PBI",485,14,0.00708204955974475
"22594",59,"MUZAFFARPUR","GEN",130996,"OM PRASASH","PBI",732,5,0.00558795688417967
"22886",318,"PANKI","GEN",67499,"JAGDISH SINGH","PBI",2407,8,0.0356597875524082
"22978",49,"PATEPUR","SC",105424,"GANESH PRASAD","PBI",1130,3,0.0107186219456670
"23363",46,"RAGHOPUR 1","GEN",134618,"JAWAHAR PRASAD NIRALA","PBI",632,11,0.00469476593026193
"23388",110,"RAGHOPUR 2","GEN",124612,"RAM PRASAD SAH","PBI",1136,6,0.00911629698584406
"23459",220,"RAJPUR","SC",75125,"AROON KUMAR RAM","PBI",238,24,0.00316805324459235
"23508",228,"RAMGARH 1","GEN",86763,"YAMUNA SINGH","PBI",1366,5,0.0157440383573643
"23561",306,"RANCHI","GEN",106292,"MURLIDHAR PRASAD","PBI",152,10,0.00143002295563166
"23748",95,"SAMASTIPUR","GEN",108340,"LALIT KUMAR SINGH","PBI",93,29,0.00085840871330995
"24194",121,"SONABARSA","GEN",130600,"DINESH KUMAR","PBI",1129,7,0.00864471669218989
"24292",171,"SULTANGANJ","SC",99540,"RAMSAROOP PASWAN","PBI",729,11,0.00732368896925859
"24327",112,"SUPAUL","GEN",137766,"VINDESHWARI YADAV","PBI",500,11,0.00362934250831119
