"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"1539",117,"ALAMNAGAR","GEN",56829,"N. YADAV","BJS",5470,4,0.0962536733006036
"1547",164,"AMARPUR","GEN",56068,"J.P. YADAV","BJS",15623,2,0.278643789683955
"1558",125,"ARARIA","GEN",46289,"J. JHA","BJS",9591,2,0.207198254444901
"1569",212,"ARRAH","GEN",48993,"R.P. AGRAWAL","BJS",10547,3,0.215275651623701
"1584",196,"ASTHAWAN","GEN",54100,"S. MAHTA","BJS",3035,5,0.0560998151571164
"1589",252,"ATRI","GEN",58706,"H. D. SINGH","BJS",5205,5,0.0886621469696453
"1598",64,"AURAI","GEN",61048,"K.K. MISHRA","BJS",9731,3,0.159399161315686
"1603",243,"AURANGABAD","GEN",45914,"D. ROY","BJS",2493,6,0.0542971642636233
"1618",190,"BACHHWARA","GEN",63352,"D. PRASAD","BJS",4347,3,0.0686166182598813
"1622",2,"BAGAHA","SC",28592,"K. BAITHA","BJS",1156,4,0.0404308897593732
"1633",276,"BAGHMARA","GEN",33059,"K. P. LALLA","BJS",3040,4,0.0919568045010436
"1639",265,"BAGODAR","GEN",24288,"D. CHAUDHURY","BJS",1091,4,0.04491930171278
"1645",127,"BAHADURGANJ","GEN",25569,"J.L. MANDAL","BJS",2030,4,0.0793930149790762
"1651",282,"BAHARAGORA","GEN",40269,"G. R. HANSDA","BJS",3310,4,0.0821972236708138
"1658",87,"BAHERI","GEN",63227,"D.N. JHA","BJS",4811,4,0.0760909105287298
"1673",187,"BAKHRI","SC",49238,"G. PASWAN","BJS",4147,3,0.0842235671635728
"1683",193,"BAKHTIARPUR","GEN",67016,"S. P. SINGH","BJS",1361,5,0.0203085830249493
"1685",185,"BALLIA","GEN",55799,"C. C. DEVO","BJS",9635,2,0.172673345400455
"1690",99,"BALSINGHSARAI","GEN",40674,"A.L. SINGH","BJS",4003,5,0.098416678959532
"1699",166,"BANKA","GEN",42923,"BABU LAL MANDAL","BJS",18312,1,0.426624420473872
"1704",120,"BANMANKHI","SC",32813,"L. PASWAN","BJS",6502,2,0.198153170999299
"1708",247,"BARACHATTI","SC",24110,"B. DUSADH","BJS",1381,5,0.0572791372874326
"1717",175,"BARAHIYA","GEN",59344,"L. KUMAR","BJS",2944,4,0.0496090590455648
"1720",137,"BARARI","GEN",37374,"B.P. YADAV","BJS",3667,5,0.0981163375608712
"1731",36,"BARAULI","GEN",36059,"S. PAANDEY","BJS",668,6,0.0185251948196012
"1738",174,"BARBIGHA","GEN",55891,"S. SHARMA","BJS",1775,3,0.0317582437243921
"1747",141,"BARHAIT","GEN",21775,"J. TUDU","BJS",1037,4,0.0476234213547646
"1759",213,"BARHARA","GEN",51810,"R. P. P. PANDEY","BJS",408,9,0.00787492762015055
"1761",33,"BARHARIA","GEN",41595,"A.P. SINGH","BJS",9610,3,0.231037384300998
"1768",266,"BARHI","GEN",33380,"K. P. KATARIAR","BJS",5809,2,0.174026363091672
"1773",270,"BARKAGAON","SC",27122,"MAHESH RAM","BJS",14992,1,0.552761595752526
"1790",68,"BATHNAHA","GEN",73236,"R.K. SHARAN","BJS",456,6,0.00622644601015894
