"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"1554",131,"AMOUR","GEN",40717,"HASIBUR RAHMAN","PSP",17495,1,0.429673109511997
"1557",125,"ARARIA","GEN",46289,"AZAM","PSP",7801,3,0.168528160038022
"1564",212,"ARRAH","GEN",48993,"G. CHAUDHARY","PSP",2453,4,0.0500683771150981
"1575",233,"ARWAL","GEN",47188,"R. SINGH","PSP",891,5,0.0188819191319827
"1588",252,"ATRI","GEN",58706,"B. PANDEY","PSP",1182,7,0.0201342281879195
"1600",64,"AURAI","GEN",61048,"S.N.P. SHAHI","PSP",8679,4,0.142166819551828
"1607",243,"AURANGABAD","GEN",45914,"SARJUG SINGH","PSP",12824,1,0.279304787210872
"1612",135,"AZAMNAGAR","GEN",36406,"K.N. PALIT","PSP",9688,2,0.26610998187112
"1620",190,"BACHHWARA","GEN",63352,"R. RAI","PSP",1631,5,0.0257450435661068
"1623",2,"BAGAHA","SC",28592,"K. HARIJAN","PSP",5241,2,0.183303021824287
"1643",127,"BAHADURGANJ","GEN",25569,"DILIP NARAYAN JHA","PSP",9959,1,0.389495091712621
"1657",87,"BAHERI","GEN",63227,"D.N. GURMAITA","PSP",1628,7,0.0257484935233365
"1669",35,"BAIKUNTHPUR","GEN",48301,"R.S. PD","PSP",926,8,0.0191714457257614
"1682",193,"BAKHTIARPUR","GEN",67016,"S. M. PRASAD","PSP",1047,6,0.0156231347737854
"1688",185,"BALLIA","GEN",55799,"Y. MAHTO","PSP",8061,4,0.144464954569078
"1694",38,"BANIAPUR","GEN",43284,"J.P. SINGH","PSP",6382,3,0.147444783291748
"1707",120,"BANMANKHI","SC",32813,"T. N. PASWAN","PSP",4105,3,0.125102855575534
"1711",247,"BARACHATTI","SC",24110,"P. DUSADH","PSP",5910,2,0.245126503525508
"1715",175,"BARAHIYA","GEN",59344,"B.P. SINGH","PSP",5039,3,0.084911701267188
"1723",137,"BARARI","GEN",37374,"G. YADAV","PSP",7019,2,0.187804355969390
