"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"42132",195,"AGIAON","SC",92375,"SURESH PASWAN","RJD",24008,2,0.259897158322057
"42156",81,"ALINAGAR","GEN",101888,"ABDUL BARI SIDDIQUI","RJD",37923,1,0.372202810929648
"42176",159,"AMARPUR","GEN",115992,"SURENDRA PRASAD SINGH","RJD",29293,2,0.252543278846817
"42197",56,"AMOUR","GEN",124701,"BABAR AZAM","RJD",16323,3,0.130897105877258
"42278",233,"ATRI","GEN",117023,"KUNTI DEVI","RJD",35023,2,0.2992830469224
"42301",89,"AURAI","GEN",116668,"SURENDRA KUMAR","RJD",26681,2,0.228691672095176
"42317",223,"AURANGABAD","GEN",111326,"SUNIL KUMAR SINGH","RJD",34934,2,0.313799112516393
"42327",34,"BABUBARHI","GEN",127758,"UMA KANT YADAV","RJD",51772,1,0.405234897227571
"42354",4,"BAGAHA","GEN",133946,"RAM PRASAD YADAV","RJD",18455,2,0.137779403640273
"42370",52,"BAHADURGANJ","GEN",112447,"MOHAMMAD ANZAR NAIMI","RJD",5146,6,0.0457637820484317
"42381",85,"BAHADURPUR","GEN",115518,"HARINANDAN YADAV","RJD",26677,2,0.230933707301027
"42399",99,"BAIKUNTHPUR","GEN",125345,"DEVDATT PRASAD","RJD",33581,2,0.267908572340341
"42411",57,"BAISI","GEN",122606,"ABDUS SUBHAN","RJD",27263,3,0.222362690243544
"42425",27,"BAJPATTI","GEN",116118,"MD. ANWARUL HAQUE","RJD",41306,2,0.355724349368746
"42443",180,"BAKHTIARPUR","GEN",113274,"ANIRUDH KUMAR","RJD",52782,1,0.465967477090948
"42473",115,"BANIAPUR","GEN",112191,"KEDAR NATH SINGH","RJD",45259,1,0.403410255724612
"42483",161,"BANKA","GEN",106702,"JAVED IQBAL ANSARI","RJD",29047,1,0.272225450319582
"42497",182,"BANKIPUR","GEN",109309,"BINOD KUMAR SRIVASTAVA","RJD",17931,2,0.164039557584462
"42512",59,"BANMANKHI","SC",126527,"DHARMLAL RISHI","RJD",23060,2,0.182253590142815
"42528",228,"BARACHATTI","SC",114697,"SAMTA DEVI","RJD",33804,2,0.294724360706906
"42539",68,"BARARI","GEN",136794,"MANSOOR ALAM","RJD",21221,3,0.155131073000278
"42552",100,"BARAULI","GEN",114936,"M.NEMATULLAH","RJD",34820,2,0.302951207628593
"42584",179,"BARH","GEN",113021,"VIJAY KRISHNA","RJD",33734,2,0.298475504552251
"42586",199,"BARHAMPUR","GEN",125987,"AJIT CHAUDHARY","RJD",25854,2,0.20521164882091
"42618",193,"BARHARA","GEN",111190,"RAGHVENDRA PRATAP SINGH","RJD",46102,1,0.414623617231765
"42632",110,"BARHARIA","GEN",115121,"MAHAMAD MOBIN","RJD",28586,2,0.248312644956177
"42644",96,"BARURAJ","GEN",112639,"BRIJ KISHOR SINGH","RJD",42783,1,0.379824039631034
"42689",232,"BELAGANJ","GEN",121803,"SURENDRA PRASAD YADAV","RJD",53079,1,0.435777443905323
"42712",163,"BELHAR","GEN",120346,"RAMDEO YADAV","RJD",26160,2,0.217373240489921
"42722",30,"BELSAND","GEN",98391,"SANJAY KUMAR GUPTA","RJD",18559,2,0.188624975861613
"42752",80,"BENIPUR","GEN",107178,"HARE KRISHNA YADAV","RJD",29265,2,0.273050439455858
"42816",103,"BHOREY","SC",119797,"BACHCHAN DAS","RJD",17831,2,0.148843460186816
"42843",71,"BIHARIGANJ","GEN",152620,"PRABHASH KUMAR","RJD",29065,2,0.190440309264841
"42849",172,"BIHARSHARIF","GEN",150206,"AAFRIN SULTANA","RJD",54168,2,0.360624742020958
"42872",152,"BIHPUR","GEN",116986,"SHAILESH KUMAR @ BULO MANDAL","RJD",47562,2,0.406561468893714
"42893",35,"BISFI","GEN",115106,"DR. FAIYAJ AHMAD","RJD",47169,1,0.409787500217191
"42909",91,"BOCHAHA","SC",122509,"MUSAFIR PASWAN","RJD",37758,2,0.308205927727759
"42948",200,"BUXAR","GEN",128102,"SHYAM LAL SINGH KUSHWAHA","RJD",27879,2,0.217631262587625
"42959",206,"CHAINPUR","GEN",142033,"DHARMENDRA KUMAR SINGH","RJD",17682,4,0.124492195475699
"43016",118,"CHAPRA","GEN",114426,"PRAMENDRA RANJAN SINGH","RJD",25174,2,0.220002446996312
"43030",207,"CHENARI","SC",126820,"LALAN PASWAN","RJD",41685,2,0.328694212269358
"43050",45,"CHHATAPUR","GEN",136720,"AKEEL AHMAD","RJD",43165,2,0.315718256290228
"43076",20,"CHIRAIA","GEN",111936,"LAXMI NARAYAN PRASAD YADAV","RJD",24631,2,0.220045383076043
"43092",186,"DANAPUR","GEN",125059,"SACHCHIDA NAND RAI","RJD",11495,3,0.0919166153575512
"43112",109,"DARAUNDHA","GEN",110869,"BINOD KUMAR SINGH","RJD",17980,2,0.162173375785837
"43140",83,"DARBHANGA","GEN",118600,"SULTAN AHMAD","RJD",36582,2,0.308448566610455
"43148",82,"DARBHANGA RURAL","GEN",101745,"LALIT KUMAR YADAV","RJD",29776,1,0.29265320163153
"43166",212,"DEHRI","GEN",123685,"MOHAMMAD ILIYAS HUSAIN","RJD",33819,2,0.273428467477867
"43186",61,"DHAMDAHA","GEN",146118,"DILIP KUMAR YADAV","RJD",19554,3,0.133823348252782
"43207",160,"DHURAIYA","SC",112759,"NARESH DAS","RJD",31919,2,0.283072748073324
"43242",210,"DINARA","GEN",120273,"SITA SUNDARI DEVI","RJD",30566,2,0.254138501575582
"43256",201,"DUMRAON","GEN",124617,"SUNIL KUMAR","RJD",22692,2,0.182093935819350
"43263",113,"EKMA","GEN",102981,"KAMESHWAR KR. SINGH","RJD",26273,2,0.255124731746633
"43283",185,"FATWAH","GEN",111774,"DR. RAMANAND YADAV","RJD",50218,1,0.449281586057580
"43317",88,"GAIGHAT","GEN",129760,"MAHESHWAR PRASAD YADAV","RJD",40399,2,0.311336313193588
"43328",119,"GARKHA","SC",103636,"MUNESHWAR CHAUDHARY","RJD",39246,2,0.378690802423868
