"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"42698",150,"BELDAUR","GEN",132946,"TEJ BAHADUR SINGH","PSS",1824,8,0.0137198561822093
"42784",205,"BHABUA","GEN",119106,"INDRAJIT BHAI PATEL","PSS",652,16,0.00547411549376186
"43230",210,"DINARA","GEN",120273,"KRISHNA MURARI RAI","PSS",419,17,0.00348374115553782
"44663",151,"PARBATTA","GEN",141526,"MANOJ KUMAR SINGH","PSS",635,9,0.00448680807766771
