"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"925",53,"MAHUA","SC",23609,"FUDENI PRASAD","PSP",2606,5,0.110381634122580
"930",30,"MAIRWA","SC",20138,"ACHHAIBAR RAM","PSP",5858,2,0.290892839408084
"938",290,"MAJHGAON","ST",17584,"SATARI SINGH DEOGAM","PSP",1230,4,0.0699499545040946
"946",70,"MAJORGANJ","SC",31325,"UPENDRA RAM","PSP",11505,2,0.367278531524342
"949",236,"MAKHDUMPUR","GEN",32441,"RAMDEEP SINGH","PSP",4113,3,0.126784007891249
"963",209,"MANER","GEN",30499,"DEOKINANDAN RAI","PSP",602,9,0.0197383520771173
"973",136,"MANIHARI","GEN",28076,"YUVARAJ","PSP",18108,1,0.644963670038467
"974",289,"MANJARI","ST",23950,"BAMCHARAN KUNKAL","PSP",1533,3,0.0640083507306889
"982",33,"MANJHI","GEN",33386,"RAMBAHADUR SINGH","PSP",11493,2,0.344246091175942
"987",291,"MANOHARPUR","GEN",20150,"SADHU CHARAN GOPE","PSP",881,4,0.0437220843672457
"990",41,"MARHAURA","GEN",29508,"DEVI LAL JEE","PSP",7704,2,0.261081740544937
"998",39,"MASHRAKH NORTH","GEN",24482,"MRITUNJAYA SINGH","PSP",2535,3,0.103545461972061
"1002",40,"MASHRAKH SOUTH","GEN",20520,"RAM SEWAK SINGH","PSP",6901,2,0.33630604288499
"1004",66,"MINAPUR","GEN",35716,"GANESH PD. SINGH","PSP",7783,3,0.217913540150073
"1009",27,"MIRGANJ","GEN",39214,"PRABHUNATH TIWARY","PSP",22945,1,0.585122660274392
"1010",221,"MOHANIA","GEN",48206,"BADIR SINGH","PSP",5677,4,0.117765423391279
"1015",102,"MOHIUDDINNAGAR","GEN",36239,"INDRADEO PRASAD MAHTO","PSP",8065,2,0.222550291122823
"1029",178,"MONGHYR","GEN",41178,"RAMKISHUN PATHAK","PSP",3193,3,0.0775414056049347
"1039",62,"MUZAFFARPUR","GEN",41227,"DURGA PRASAD VERMA","PSP",1575,6,0.038203119315012
"1050",63,"MUZAFFARPUR MUFFASIL","GEN",34515,"RAM JANMA OJHA","PSP",7622,3,0.220831522526438
"1056",243,"NABINAGAR","GEN",31189,"GOPAL SINGH","PSP",3023,3,0.0969251979864696
"1064",123,"NARPATGANJ","SC",25843,"GANESH RISHIDEO","PSP",2493,3,0.096467128429362
"1075",255,"NAWADA","GEN",46296,"DWARKA PRASAD ""OJ""","PSP",1217,5,0.0262873682391567
"1096",227,"NOKHA","GEN",37136,"SITARAM SINGH","PSP",4568,3,0.123007324429125
"1100",242,"OBRA","SC",29372,"RAMKAILASH RAM","PSP",8067,2,0.274649325888601
"1108",126,"PALASI","GEN",32169,"BADRI NARAIN MANDAL","PSP",5553,3,0.172619602723119
"1112",211,"PALIGANJ","GEN",51009,"CHANDRADEO PRASAD VERMA","PSP",20077,2,0.393597208335784
"1118",312,"PANKI","GEN",16271,"MATHURA MAHTO","PSP",307,5,0.0188679245283019
"1125",46,"PARSA","GEN",43191,"MAHENDAR SINGH","PSP",15797,2,0.365747493690815
"1128",56,"PARU","SC",32075,"MAHABIR RAM","PSP",3769,3,0.117505845674201
"1134",14,"PATAHI","GEN",28190,"RAMAPATI SINGH","PSP",7136,2,0.253139411138702
"1137",52,"PATEPUR","GEN",44710,"KAMLESH RAI","PSP",24883,1,0.556542160590472
"1140",206,"PATNA EAST","GEN",40876,"BISHWANATH PANDEY","PSP",689,7,0.0168558567374498
"1162",87,"PHULPARAS","GEN",32570,"RASIK LAL YADAV","PSP",8134,3,0.249739023641388
"1173",232,"PIRO","GEN",33404,"RADHA MOHAN RAI","PSP",6095,3,0.182463178062507
"1179",156,"PIRPAINTI","GEN",36823,"NAND KISHORE YADAV","PSP",2638,4,0.0716400076039432
"1187",153,"PORAIYAHAT","ST",27138,"SHEO CHARAN HANSDA","PSP",509,5,0.0187559879136266
"1195",203,"PUNPUN","GEN",30227,"BUDHAN RAZAK","PSP",1221,3,0.0403943494227016
"1202",75,"PUPRI NORTH","GEN",40959,"BHUNESHWAR RAI","PSP",10527,1,0.257013110671647
"1208",76,"PUPRI SOUTH","GEN",30078,"DEVENDRA JHA","PSP",13209,1,0.439158188709356
"1217",245,"RAFIGANJ","GEN",28643,"RAM SWAROOP SINGH","PSP",1944,3,0.067869985685857
"1219",49,"RAGHOPUR 1","GEN",45226,"BAGWAN DASS RAI","PSP",1385,4,0.0306239773581568
"1230",32,"RAGHUNATHPUR","GEN",32059,"RAMDEO SINGH","PSP",13763,2,0.429302224024455
"1249",273,"RAMGARH","GEN",21340,"CHUNCHUN PRASAD SINGH","PSP",922,4,0.0432052483598875
"1250",220,"RAMGARH","GEN",41187,"DASRATH TIWARY","PSP",11197,2,0.271857624978755
"1285",122,"RANIGANJ","GEN",36676,"WASHIRUDDIN","PSP",7375,3,0.201085178318246
"1289",10,"RAXAUL","GEN",28404,"VINDHYACHAL SINGH","PSP",9500,2,0.334459935220391
"1291",105,"ROSERA","GEN",33461,"RAMAKANT JHA","PSP",19928,1,0.595559008995547
"1299",106,"ROSERA EAST","GEN",29106,"SRIKANT LABH","PSP",1580,4,0.0542843399986257
"1300",67,"RUNISAIDPUR","GEN",47899,"RAMCHANDRA GAUR","PSP",6669,3,0.139230464101547
"1305",119,"RUPAULI","GEN",41846,"MOHIT LAL PANDIT","PSP",4656,3,0.111265114945276
"1308",233,"SAHAR","GEN",30245,"RAGHUNATH SINGH","PSP",1380,4,0.0456273764258555
"1316",115,"SAHARSA","GEN",46757,"RAMESH JHA","PSP",26810,1,0.573390080629638
"1320",57,"SAHIBGANJ","GEN",51048,"SHIV SHARAN SINGH","PSP",22193,2,0.434747688450086
"1324",61,"SAKRA","GEN",50221,"MANJAY LALL","PSP",21920,2,0.436470799068119
"1328",99,"SAMASTIPUR EAST","GEN",30223,"CHANDRA RAI","PSP",3759,3,0.124375475631142
"1334",100,"SAMASTIPUR WEST","GEN",29954,"SANT LAL MAHTO","PSP",9306,2,0.310676370434667
