"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"7869",287,"BAHARAGORA","GEN",40955,"MALLIC HEMBUM","JKD",887,5,0.0216579172262239
"8269",314,"BISHNUPUR","ST",42666,"DHANMAIT KUMARI BHAGAT","JKD",843,4,0.0197581212206441
"8367",295,"CHAIBASA","ST",24752,"SURENDRA BOIPAI","JKD",795,7,0.0321186166774402
"8390",299,"CHAKRADHARPUR","ST",33370,"NAND LAL TUBID","JKD",554,5,0.0166017380881031
"8463",323,"CHHATARPUR","SC",24877,"JAI SHREE RAM","JKD",305,8,0.0122603207782289
"8586",284,"DHANBAD","GEN",44691,"NARAYAN MAHTO","JKD",107,22,0.00239421807522767
"8745",288,"GHATSILA","ST",28878,"BHADIO MAJHI","JKD",1348,7,0.0466791329039407
"8834",313,"GUMLA","ST",42066,"NICOLAS EKKA","JKD",605,5,0.0143821613654733
"8898",307,"HATIA","GEN",36317,"SADAY KHALKHO","JKD",3621,3,0.0997053721397693
"8983",297,"JAGANATHPUR","ST",20475,"C.A. PANKAJ","JKD",590,5,0.0288156288156288
"9052",291,"JAMSHEDPUR EAST","GEN",40803,"H.B. SINGH","JKD",460,6,0.0112736808567997
"9060",292,"JAMSHEDPUR WEST","GEN",26789,"M.M. MUKHI","JKD",759,4,0.028332524543656
"9116",285,"JHARIA","GEN",55883,"BUDHAN RAM","JKD",731,9,0.0130809011685128
"9141",290,"JUGSULAI","SC",27587,"BIPIN BIHARI","JKD",1170,4,0.0424112806756806
"9168",308,"KANKE","SC",33862,"BIDHUTI RAM","JKD",505,5,0.0149134723288642
"9281",300,"KHARASAWAN","ST",24004,"ANAND SINGH SOY","JKD",450,7,0.0187468755207465
"9296",305,"KHIJRI","ST",36471,"SOMNATH ORAON","JKD",554,6,0.0151901510789394
"9301",303,"KHUNTI","ST",32638,"JOHAN PAHAN","JKD",9567,2,0.293124578711931
"9333",311,"KOLEBIRA","ST",34448,"VEER SINGH MUNDA","JKD",10944,1,0.31769623780771
"9441",315,"LOHARDAGA","ST",38722,"PAIKAN PANNA","JKD",629,8,0.0162439956613811
"9552",296,"MAJHGAON","ST",24519,"DURGA PURTY","JKD",1222,4,0.0498389004445532
"9586",309,"MANDAR","ST",47535,"SAMUEL HORO","JKD",1459,5,0.0306931734511413
"9632",317,"MANIKA","ST",31396,"IGNAS EKKA","JKD",411,6,0.0130908395974009
"9815",283,"NIRSA","GEN",50780,"BUDHAN RAM","JKD",77,20,0.00151634501772351
"9893",318,"PANKI","GEN",36214,"KANHAI RAM","JKD",1742,4,0.0481029436129674
"10059",289,"POTKA","ST",29793,"K.K. MURMU","JKD",2473,4,0.0830060752525761
"10191",306,"RANCHI","GEN",34349,"KRISHNA BALDEO SHARMA","JKD",613,6,0.0178462255087484
"10436",312,"SIMDEGA","ST",31601,"MARSEL KULU","JKD",6622,2,0.209550330685738
"10488",310,"SISAI","ST",35047,"RAM KHARIA","JKD",3358,4,0.0958141923702457
"10604",301,"TAMAR","ST",24162,"DINBANDHU SINGH MUNDA","JKD",2456,3,0.10164721463455
"10638",302,"TORPA","ST",35117,"NIREL ENEL HORO","JKD",16446,1,0.468320186804112
