"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"1531",13,"ADAPUR","GEN",48510,"B.P. SINHA","SSP",2594,5,0.0534735106163678
"1538",117,"ALAMNAGAR","GEN",56829,"B. MEHRA","SSP",6691,3,0.117739182459660
"1550",164,"AMARPUR","GEN",56068,"SUKH NARAIN SINGH","SSP",16868,1,0.300848969108939
"1560",125,"ARARIA","GEN",46289,"NASIRUDDIN","SSP",2222,6,0.0480027652358012
"1567",212,"ARRAH","GEN",48993,"R. A. KUMAR","SSP",12797,2,0.261200579674647
"1582",196,"ASTHAWAN","GEN",54100,"M. H. KHAN","SSP",7168,3,0.132495378927911
"1599",64,"AURAI","GEN",61048,"P. RAI","SSP",17178,2,0.281385139562312
"1605",243,"AURANGABAD","GEN",45914,"R. C. SINGH","SSP",5361,3,0.116761772008538
"1617",190,"BACHHWARA","GEN",63352,"BAIDYANATH PRASAD SINGH","SSP",39264,1,0.619775224144463
"1625",2,"BAGAHA","SC",28592,"M. MAHTO","SSP",4884,3,0.170817011751539
"1641",265,"BAGODAR","GEN",24288,"P. C. JAIN","SSP",3469,3,0.142827733860343
"1656",87,"BAHERI","GEN",63227,"BASHISHTH NARAYAN SINGH","SSP",19712,1,0.31176554320148
"1671",35,"BAIKUNTHPUR","GEN",48301,"SABHAPATI SINGH","SSP",19946,1,0.412952112792696
"1679",193,"BAKHTIARPUR","GEN",67016,"P. PRASAD","SSP",6276,4,0.0936492777844097
"1684",185,"BALLIA","GEN",55799,"AWADHESH MISHRA","SSP",25782,1,0.462051291241779
"1692",99,"BALSINGHSARAI","GEN",40674,"P.N. CHOUDHARY","SSP",5213,4,0.128165412794414
"1695",38,"BANIAPUR","GEN",43284,"R. MISHRA","SSP",12416,2,0.286849644210332
"1705",120,"BANMANKHI","SC",32813,"N. K. RISHIDEO","SSP",3542,4,0.107945021790144
"1710",247,"BARACHATTI","SC",24110,"J. DAS","SSP",1662,4,0.0689340522604728
"1716",175,"BARAHIYA","GEN",59344,"KAPILDEO SINGH","SSP",27430,1,0.46222027500674
"1726",137,"BARARI","GEN",37374,"S. YADAV","SSP",1555,7,0.041606464387007
"1745",192,"BARH","GEN",62340,"Y. V. KARMA","SSP",1549,4,0.0248476098812961
"1754",213,"BARHARA","GEN",51810,"B. TIWARI","SSP",1268,4,0.0244740397606640
"1771",188,"BARIARPUR","GEN",66118,"RAM JIWAN SINGH","SSP",39577,1,0.598581324298981
"1775",134,"BARSOI","GEN",33158,"A.N. CHAND","SSP",3623,4,0.109264732492913
"1789",68,"BATHNAHA","GEN",73236,"MOHAN LAL SHARMA","SSP",32505,1,0.44383909552679
"1801",238,"BELAGANJ","GEN",44265,"SACHCHIDANAND SINGH","SSP",15709,1,0.354885349599006
"1804",167,"BELHAR","GEN",47703,"CHATURBHUJ PRASAD SINGH","SSP",13347,1,0.279793723665178
"1814",69,"BELSAND","GEN",52292,"M. SHARMA","SSP",5410,3,0.103457507840587
"1826",89,"BENIPUR","GEN",60093,"G.P. YADAV","SSP",14817,2,0.246567819879187
"1845",8,"BETTIAH","GEN",46320,"K. MALL","SSP",1190,6,0.0256908462867012
"1860",160,"BHAGALPUR","GEN",39444,"H.S. SAHAI","SSP",1169,5,0.0296369536558158
"1866",315,"BHAWANATHPUR","GEN",37039,"H. PRATAP","SSP",12949,2,0.349604470963039
"1872",25,"BHORE","GEN",49819,"S.L. SINGH","SSP",8413,3,0.168871314157249
"1874",101,"BIBHUTPUR","GEN",53364,"G.P. SHRIVASTAVA","SSP",14813,2,0.277584139120006
"1887",162,"BIHPUR","GEN",57778,"N.U. ANSARI","SSP",1223,5,0.0211672262798989
"1895",209,"BIKRAM","GEN",55485,"R.B. SHASTRI","SSP",4607,3,0.0830314499414256
"1896",229,"BIKRAMGANJ","GEN",59838,"B. CHAUDHARY","SSP",10797,3,0.180437180387045
"1915",86,"BIRAUL","GEN",54100,"MAHABIR PRASAD","SSP",21096,1,0.389944547134935
"1936",62,"BOCHAHA","SC",41157,"SITARAM RAJAK","SSP",18049,1,0.438540224020215
"1952",215,"BRAHAMPUR","GEN",44394,"S. PANDE","SSP",7559,2,0.170270757309546
"1961",218,"BUXAR","GEN",52733,"PRANAV CHATTERJEE","SSP",26283,1,0.498416551305634
"1969",289,"CHAIBASA","ST",24294,"H. TIU","SSP",3553,2,0.146250102906067
"1992",169,"CHAKAI","GEN",35384,"SHRIKRISHNA SINGH","SSP",16949,1,0.479001808727108
"1993",293,"CHAKARDHARPUR","ST",27092,"D. TIU","SSP",919,6,0.0339214528274029
"2011",7,"CHANAPATIA","GEN",31358,"V. SINGH","SSP",6253,2,0.199406849926653
"2015",274,"CHANDANKIYARI","SC",23366,"M. LAL","SSP",1044,5,0.0446803047162544
"2023",200,"CHANDI","GEN",52939,"S. RAM","SSP",1582,5,0.0298834507640870
"2037",268,"CHAUPARAN","GEN",31624,"B. YADAV","SSP",2089,3,0.0660574247407033
"2049",223,"CHENARI","SC",37812,"S. RAM","SSP",5035,3,0.133158785570718
"2056",109,"CHHATTAPUR","SC",27899,"KUNJI LAL SARDAR","SSP",12864,1,0.461091795404853
"2058",182,"CHOUTHAM","GEN",61370,"JAGDAMBI MANDAL","SSP",35320,1,0.57552550105915
"2071",313,"DALTONGANJ","GEN",37412,"PURAN CHAND","SSP",17754,1,0.474553619159628
"2077",207,"DANAPUR","GEN",56598,"RAMSEWAK SINGH","SSP",26715,1,0.472013145340825
"2080",30,"DARAULI","GEN",39507,"L. RAUT","SSP",9507,3,0.240640899081175
"2094",240,"DAUDNAGAR","GEN",49246,"R.B. SINGH","SSP",13581,2,0.275778743451245
"2101",225,"DEHRI","GEN",62900,"B. SINGH","SSP",9099,3,0.144658187599364
"2109",150,"DEOGHAR","SC",34463,"N. RAM","SSP",2307,4,0.0669413573977889
"2123",119,"DHAMDAHA","GEN",48739,"S.N.S. YADAV","SSP",17871,2,0.36666735058167
"2124",1,"DHANAHA","GEN",28822,"G.S. SINGH","SSP",1148,4,0.0398306848934841
"2139",259,"DHANWAR","GEN",29701,"R.P. AGRAWAL","SSP",3350,3,0.11279081512407
"2141",165,"DHURAIYA","SC",44478,"C. DAS","SSP",6237,3,0.140226628895184
"2151",228,"DINARA","GEN",61164,"RAM ASHISH SINGH","SSP",27154,1,0.443953959845661
"2161",216,"DUMRAON","GEN",48558,"B. SINGH","SSP",4786,4,0.098562543762099
"2174",197,"EKANGAR SARAI","GEN",61675,"R. K. SINGH","SSP",1219,5,0.0197648966355898
"2182",194,"FATWA","SC",45049,"R. CHOUDHRY","SSP",1091,6,0.0242180736531333
"2188",124,"FORBESGANJ","GEN",52688,"M. MANDAL","SSP",2090,6,0.0396674764652293
"2202",314,"GARHWA","GEN",35571,"VINOD NARAIN DIXIT","SSP",9386,2,0.263866632931320
"2209",260,"GAWAN","SC",23936,"B. DAS","SSP",1919,4,0.0801721256684492
"2215",250,"GAYA","GEN",41728,"G. K. MAHAJAN","SSP",1711,5,0.0410036426380368
"2233",251,"GAYA MUFFASIL","GEN",45052,"RAMCHANDRA YADAV","SSP",11534,1,0.25601527124212
"2244",14,"GHORASAHAN","GEN",41995,"S.P. SANT","SSP",1316,3,0.0313370639361829
"2274",239,"GOH","GEN",54640,"R. C. SINGH","SSP",21465,2,0.392844070278184
"2280",22,"GOPALGANJ","GEN",43355,"HARI SHANKAR SINGH","SSP",26522,1,0.611740283704302
"2290",52,"GORAUL","GEN",55731,"B. SHARMA","SSP",14114,2,0.253252229459367
"2304",34,"GORLAKOTHI","GEN",57174,"R.K. BHAGTA","SSP",11271,2,0.197135061391542
"2322",47,"HAJIPUR","GEN",72282,"M.S. KAMAN","SSP",19233,2,0.266082842201378
"2337",103,"HASANPUR","GEN",49285,"GAJENDRA PRASAD HIMANSHU","SSP",27297,1,0.553860200872476
"2342",93,"HAYAGHAT","SC",48676,"J. PASWAN","SSP",13967,2,0.286938121456159
"2354",201,"HILSA","GEN",55127,"R. C. P. BIND","SSP",2272,5,0.0412139242113665
"2365",318,"HUSSAINBAD","GEN",45721,"N. K. PATHAK","SSP",7444,2,0.162813586754445
"2370",294,"ICHAGARH","GEN",28118,"H. R. BHAKTA","SSP",563,9,0.0200227612205705
"2376",245,"IMAMGANJ","SC",31036,"B. DEVI","SSP",8134,2,0.262082742621472
"2383",199,"ISLAMPUR","GEN",64775,"K. M. P. SINHA","SSP",2374,4,0.0366499421072945
"2392",292,"JAGANNATHPUR","ST",20113,"N. BIRUA","SSP",3006,2,0.149455575995625
"2399",230,"JAGDISHPUR","GEN",50515,"K. B. VERMA","SSP",11758,2,0.232762545778482
"2427",177,"JAMALPUR","GEN",60896,"BHAGWAT PRASAD YADAV","SSP",15851,1,0.260296242774566
"2471",50,"JANDAHA","GEN",62135,"T.D. MEHTA","SSP",19592,2,0.315313430433733
"2487",151,"JARMUNDI","GEN",43857,"R.P. THAKUR","SSP",911,5,0.0207720546320998
"2494",236,"JEHANABAD","GEN",45498,"R. PRASAD","SSP",12532,2,0.275440678711152
"2499",170,"JHAJHA","GEN",41564,"SHEO NANDAN JHA","SSP",17868,1,0.429891252045039
"2506",81,"JHANJHARPUR","GEN",50888,"R. CHAUDHURY","SSP",17232,2,0.338626002200912
"2509",281,"JHARIA","GEN",31999,"B. LAL","SSP",3558,4,0.11119097471796
"2528",94,"KALYANPUR","GEN",52407,"BRAHMADEO NARAYAN SINGH","SSP",23050,1,0.439826740702578
"2536",302,"KANKE","GEN",31088,"B. L. MAHTO","SSP",555,8,0.0178525476067936
"2550",58,"KANTI","GEN",55506,"Y.P. SHARMA","SSP",6659,2,0.119969012359024
"2557",226,"KARAKAT","GEN",52449,"TULSI SINGH","SSP",22552,1,0.429979599229728
"2559",121,"KASBA","GEN",40721,"G. THAKUR","SSP",5970,3,0.146607401586405
"2570",24,"KATEA","SC",30390,"B. BAITHA","SSP",2643,4,0.086969397828233
"2581",133,"KATIHAR","GEN",52324,"M.M. DUTTA","SSP",1813,6,0.0346494916290803
"2588",91,"KEOTIRANWAY","GEN",60080,"HUKUMDEO NARAYAN YADAV","SSP",17131,1,0.285136484687084
"2603",184,"KHAGARIA","GEN",62276,"RAM BAHADUR AZAD","SSP",37493,1,0.602045731903141
"2608",78,"KHAJAULI","GEN",52336,"R.L. JHA","SSP",6772,3,0.129394680525833
"2615",179,"KHARAGPUR","GEN",51393,"SHAMSHER JANGBAHADUR SINGH","SSP",27704,1,0.539061739925671
"2623",295,"KHARSAWAN","ST",16210,"L. MAJHI","SSP",521,7,0.032140653917335
"2629",300,"KHIJRI","ST",28711,"M. B. SAHI","SSP",487,9,0.0169621399463620
"2644",129,"KISHANGANJ","GEN",30245,"G.M. TAHA","SSP",1828,4,0.0604397421061332
"2652",106,"KISHANPUR","GEN",57148,"VINAYAK PRASAD YADAV","SSP",27033,1,0.473034926856583
"2654",258,"KODARMA","GEN",45899,"BISHWANATH MODI","SSP",23408,1,0.509989324386152
"2669",249,"KONCH","GEN",42353,"UPENDRA NATH VERMA","SSP",13700,1,0.323471772955871
"2673",136,"KORHA","SC",35756,"H. PASWAN","SSP",4205,2,0.117602640116344
"2685",110,"KUMARKHAND","GEN",44667,"JAI KUMAR SINGH","SSP",16222,1,0.363176394206013
"2696",59,"KURHANI","GEN",57176,"M. LALL","SSP",7818,3,0.136735693297887
"2700",234,"KURTHA","GEN",46334,"JAGDEO PRASAD","SSP",25142,1,0.542625285967108
"2708",54,"LALGANJ","GEN",59601,"B.P. YADAV","SSP",20004,2,0.335631952484019
"2721",84,"LAUKAHA","GEN",50344,"K.N. YADAV","SSP",8893,2,0.176644684570157
"2732",6,"LAURIYA","GEN",38099,"S. BAITHA","SSP",1872,6,0.0491351479041445
"2742",316,"LESLIEGANJ","GEN",41906,"M. SINGH","SSP",5227,2,0.124731542022622
"2758",85,"MADHEPUR","GEN",62600,"BASUDEO PRASAD MAHTO","SSP",24357,1,0.389089456869010
"2765",115,"MADHIPURA","GEN",51004,"MAHABIR PRASAD YADAV","SSP",27251,1,0.534291428123284
"2774",80,"MADHUBANI","GEN",52086,"D. THAKUR","SSP",7238,4,0.138962485120762
"2797",32,"MAHARAJGANJ","GEN",48021,"A. SINGH","SSP",5225,3,0.108806563795006
"2813",112,"MAHISHI","GEN",55848,"PARMESHWAR KUNWAR","SSP",19335,1,0.346207563386334
"2819",49,"MAHNAR","GEN",64520,"S.K. SINHA","SSP",6876,4,0.106571605703658
"2827",290,"MAJHGAON","ST",24443,"L. MUNDUIYA","SSP",4471,2,0.182915354089105
"2834",71,"MAJORGANJ","SC",58783,"RAMBRIKSH RAM","SSP",34174,1,0.581358556045115
"2839",235,"MAKHDUMPUR","SC",39544,"LOHARI RAM","SSP",16995,1,0.429774428484726
"2843",309,"MANDAR","ST",25517,"GANGAORAM","SSP",898,4,0.0351922247913156
"2851",272,"MANDU","GEN",37382,"B. SINGH","SSP",1181,5,0.0315927451714729
"2867",88,"MANIGACHI","GEN",59973,"I.K. JHA","SSP",8772,4,0.146265819618828
"2873",138,"MANIHARI","GEN",39475,"M.P. CHATURVEDI","SSP",1251,5,0.0316909436352122
"2881",37,"MANJHI","GEN",54783,"RAM BAHADUR SINGH","SSP",26190,1,0.478068013799901
"2885",291,"MANOHARPUR","ST",31177,"RATNAKAR NAYAK","SSP",8304,1,0.266350194053309
"2889",41,"MARHAURA","GEN",42006,"DEVI LAL JI","SSP",17319,1,0.412298243108127
"2912",65,"MINAPUR","GEN",66234,"MAHANTH RAM KISHORE DAS","SSP",28950,1,0.437086692635202
"2921",26,"MIRGANJ","GEN",36834,"SIYA BIHARI SHARAN","SSP",11925,1,0.323749796383776
"2926",220,"MOHANIA","SC",48325,"R. RAM","SSP",2938,4,0.0607966890843249
"2932",98,"MOHIUDDIN NAGAR","GEN",51892,"PREMLATA RAJ","SSP",14564,1,0.280659831958683
"2939",191,"MOKAMAH","GEN",53424,"S. P. SINGH","SSP",5137,4,0.0961552860137766
"2943",180,"MONGHYR","GEN",67135,"HASHIM","SSP",25562,1,0.380755194756833
"2949",12,"MOTIHARI","GEN",36354,"R.P. GUPTA","SSP",527,6,0.0144963415305056
"2958",116,"MURLIGANJ","GEN",47821,"R. YADAV","SSP",10482,2,0.219192405010351
"2982",123,"NARPATGANJ","GEN",46694,"C.N. DAS","SSP",2458,6,0.0526405962222127
"2992",159,"NATHNAGAR","GEN",44733,"K. ALAM","SSP",2549,9,0.0569825408535086
"3019",227,"NOKHA","GEN",52340,"B. SINGH","SSP",5885,3,0.112437905999236
"3042",126,"PALASI","GEN",46142,"L.M. MANDAL","SSP",5319,4,0.115274587144034
"3048",210,"PALIGANJ","GEN",61872,"CHANDRADEO PRASAD VERMA","SSP",30703,1,0.496234160848203
"3064",181,"PARBATTA","GEN",78059,"SATISH PRASAD SINGH","SSP",34992,1,0.448276303821468
"3067",45,"PARSA","GEN",50322,"Y. PRASAD","SSP",20006,2,0.397559715432614
"3071",55,"PARU","GEN",61206,"SHEO SHARAN SINGH","SSP",34406,1,0.562134431264909
"3089",284,"PATAMDA","GEN",29755,"R. P. SINGH","SSP",605,10,0.0203327171903882
"3095",51,"PATEPUR","SC",38623,"PALTAN RAM","SSP",17625,1,0.456334308572612
"3101",205,"PATNA EAST","GEN",44755,"J. THAKUR","SSP",1746,4,0.0390124008490671
"3120",83,"PHULPARAS","GEN",61202,"DHANIK LAL MANDAL","SSP",32678,1,0.533936799450998
"3132",231,"PIRO","GEN",54055,"RADHA MOHAN RAI","SSP",24930,1,0.461196929053742
"3150",203,"PUNPUN","SC",45200,"R. B. RAM","SSP",6197,3,0.137101769911504
"3157",74,"PUPRI","GEN",55982,"V.B. MAHATHA","SSP",1402,5,0.0250437640670215
"3167",244,"RAFIGANJ","SC",37676,"B.N. GUPTA","SSP",4333,3,0.115006900944899
"3175",48,"RAGHOPUR 1","GEN",58636,"B. SASTRI","SSP",11036,3,0.188212019919503
"3179",105,"RAGHOPUR 2","GEN",45452,"ASHESHWAR GOET","SSP",21967,1,0.483301064859632
"3185",31,"RAGHUNATHPUR","GEN",46046,"RAMDEO SINGH","SSP",21937,1,0.476414889458368
"3206",82,"RAJNAGAR","SC",44239,"R.N. DAS","SSP",6012,3,0.135898189380411
"3210",3,"RAM NAGAR","GEN",38164,"J. KHAN","SSP",1055,6,0.0276438528456137
"3223",219,"RAMGARH 1","GEN",57857,"SACHCHIDANAND SINGH","SSP",25881,1,0.447327030437112
"3248",122,"RANIGANJ","SC",37292,"P. DAS","SSP",3672,3,0.0984661589617076
"3250",10,"RAXAUL","GEN",43514,"BINDYACHAL SINGH","SSP",17356,1,0.398860136967413
"3259",102,"ROSERA","GEN",58128,"RAMAKANT JHA","SSP",23082,1,0.397089182493807
"3266",66,"RUNISAIDPUR","GEN",61885,"R.S. SINGH","SSP",22911,2,0.370218954512402
"3273",118,"RUPAULI","GEN",45606,"M.L. PANDIT","SSP",3233,6,0.0708897952023857
"3282",232,"SAHAR","SC",44593,"D. PRASAD","SSP",8719,3,0.195523961159823
"3297",113,"SAHARSA","GEN",56108,"T. DEVI","SSP",1895,5,0.0337741498538533
"3301",56,"SAHEBGANJ","GEN",57826,"S.K.P. SINGH","SSP",14182,2,0.245253000380452
"3306",60,"SAKRA","SC",52598,"NEWA LAL MAHTO","SSP",19054,1,0.362257120042587
"3310",96,"SAMASTIPUR","GEN",49702,"RAJENDRA NARAYAN SHARMA","SSP",20976,1,0.422035330570198
"3316",211,"SANDESH","GEN",49081,"RAM SAKAL SINGH","SSP",23145,1,0.471567408976997
"3317",288,"SARAIKELLA","GEN",36177,"D. MAJHI","SSP",1090,7,0.0301296403792465
"3328",100,"SARAIRANJAN","GEN",45449,"RAM VILAS MISHRA","SSP",17150,1,0.377346036216418
"3339",224,"SASARAM","GEN",47945,"J. SINGH","SSP",6980,4,0.145583481072062
"3347",214,"SHAHPUR","GEN",47763,"RAMA NAND TIWARI","SSP",25064,1,0.524757657601072
"3351",70,"SHEDHAR","GEN",51401,"J. ALAM","SSP",12221,3,0.237758020271979
"3364",246,"SHERGHATI","GEN",38406,"P. SINGH","SSP",9466,2,0.246471905431443
"3374",172,"SIKANDRA","SC",50191,"SWAMI VIVEKANAND","SSP",30941,1,0.616465103305374
"3387",299,"SILLI","SC",22218,"M. SWANSI","SSP",2744,3,0.123503465658475
"3401",111,"SIMRI BAKHTIARPUR","GEN",64421,"R. PRASAD","SSP",23978,2,0.372207820431226
"3410",104,"SINGHIA","SC",33270,"G. SAFI","SSP",3197,5,0.096092575894199
"3440",72,"SONBARSA","GEN",73610,"S. PURBE","SSP",1519,6,0.0206357831816329
"3443",114,"SONBARSA (SC)","SC",46927,"K. RISHIDED","SSP",9746,3,0.20768427557696
"3452",11,"SUGAULI","GEN",36960,"A. HAPGUE","SSP",9491,2,0.256791125541126
"3464",163,"SULTANGANJ","GEN",62407,"R.K. SINHA","SSP",2836,5,0.0454436201067188
"3466",107,"SUPAUL","GEN",44117,"C.S. MANDAL","SSP",11531,2,0.261373166806447
"3483",97,"TAJPUR","GEN",50341,"KARPOORI THAKUR","SSP",28023,1,0.556663554557915
"3493",40,"TARAIYA","GEN",32469,"DHARMANATH SINGH","SSP",10548,1,0.324863716160030
"3505",178,"TARAPUR","GEN",63681,"VIJAY NARAYAN PRASHANT","SSP",29160,1,0.457907382107693
"3506",128,"THAKURGANJ","GEN",26127,"A. HUSSAIN","SSP",1038,4,0.0397290159605006
"3513",275,"TOPCHANCHI","GEN",44942,"R. K. PATHAK","SSP",2476,4,0.0550932312758667
"3522",108,"TRIBENIGANJ","GEN",46511,"ANUP LAL YADAV","SSP",23808,1,0.51187891036529
"3531",278,"TUNDI","GEN",27805,"S. CHOUBEY","SSP",251,8,0.00902715338967812
"3543",95,"WARISNAGAR","SC",45293,"RAM SEWAK HAZARI","SSP",19349,1,0.427196255492019
"3549",28,"ZIRADEI","GEN",42649,"B. SINGH","SSP",2453,3,0.0575160027198762
